Micom ODU1 Data,Time Interval = 2 sec,Save Start Time:,"Wednesday, November 04 13:55:51, 2020",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Multi V S,Multi V S,R410A,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kW"
Distributor:,전문점,Version:,"22.4.0",LGMV:,8.1.9R,External:,"-"
Installer:,설치자,EEPROM:,"0.0.0",COMP:,"-",FAN:,"-"
Model:,모델,IDU NUM:,10,Connect:,IDU
Site:,현장,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,목표고압,목표저압,목표과열,목표과냉과열,현재고압,현재저압,현재과열,현재과냉과열,가중평균실내온도,압축비,현재과냉,,4WAY,HOT GAS,예열운전1,Base Pan 히터,흡입 V/V,,,,,,,,,,,,,,,,INV 목표,INV 현재,FAN 목표,FAN 현재,FAN2 목표,FAN2 현재,Main EEV,과냉각기EEV,VI EEV1,,,,,,공기온도,흡입온도,응축온도,증발온도,INV 토출온도,열교환기온도,과냉입구온도,과냉출구온도,액관온도,INV IPM온도,INV토출과열도,습도,,,,,,,,,
1658,14:51:26,1,,,2892,804,0.0,15.0,2925,686,2.3,38.3,3.80,3.84,3.4,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,33.9,1.9,49.5,-0.4,61.0,23.2,-100.0,37.9,46.1,84,11.5,0,,,,,,,,,
1659,14:51:28,1,,,2892,804,0.0,15.0,2925,686,2.3,38.3,3.80,3.84,2.8,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,33.9,1.9,49.5,-0.4,61.0,23.2,-65.2,37.9,46.7,84,11.5,0,,,,,,,,,
1660,14:51:30,1,,,2892,804,0.0,15.0,2925,686,2.3,38.3,3.80,3.84,2.8,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,33.9,1.9,49.5,-0.4,61.0,23.2,-65.2,37.9,46.7,84,11.5,0,,,,,,,,,
1661,14:51:32,1,,,2892,804,0.0,15.0,2925,686,2.3,38.3,3.80,3.84,2.8,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,33.9,1.9,49.5,-0.4,61.0,23.2,-65.2,37.9,46.7,84,11.5,0,,,,,,,,,
1662,14:51:34,1,,,2892,804,0.0,15.0,2925,686,2.3,38.7,3.80,3.84,2.3,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,33.9,1.9,49.5,-0.4,62.0,23.2,-65.2,38.3,47.2,85,12.5,0,,,,,,,,,
1663,14:51:36,1,,,2892,804,0.0,15.0,2925,686,2.3,38.7,3.80,3.84,2.3,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,33.9,1.9,49.5,-0.4,62.0,23.2,-65.2,38.3,47.2,85,12.5,0,,,,,,,,,
1664,14:51:38,1,,,2892,804,0.0,15.0,2925,686,2.3,38.7,3.80,3.84,2.3,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,33.9,1.9,49.5,-0.4,62.0,23.2,-65.2,38.3,47.2,85,12.5,0,,,,,,,,,
1665,14:51:40,1,,,2892,804,0.0,15.0,2925,686,2.3,39.2,3.80,3.84,2.3,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,34.3,1.9,49.5,-0.4,62.0,23.2,-65.2,38.8,47.2,85,12.5,0,,,,,,,,,
1666,14:51:42,1,,,2892,804,0.0,15.0,2925,686,2.3,39.2,3.80,3.84,2.3,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,34.3,1.9,49.5,-0.4,62.0,23.2,-65.2,38.8,47.2,85,12.5,0,,,,,,,,,
1667,14:51:44,1,,,2892,804,0.0,15.0,2958,686,2.0,38.7,3.80,3.89,2.8,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,34.3,1.6,50.0,-0.4,62.0,22.8,-100.0,38.3,47.2,85,12.0,0,,,,,,,,,
1668,14:51:46,1,,,2892,804,0.0,15.0,2958,686,2.0,38.7,3.80,3.89,2.8,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,34.3,1.6,50.0,-0.4,62.0,22.8,-100.0,38.3,47.2,85,12.0,0,,,,,,,,,
1669,14:51:48,1,,,2892,804,0.0,15.0,2958,686,2.0,38.7,3.80,3.89,2.8,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,34.3,1.6,50.0,-0.4,62.0,22.8,-100.0,38.3,47.2,85,12.0,0,,,,,,,,,
1670,14:51:50,1,,,2892,804,0.0,15.0,2958,699,1.7,37.7,3.40,3.82,3.3,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,34.3,1.9,50.0,0.2,62.0,23.2,-65.2,37.9,46.7,86,12.0,0,,,,,,,,,
1671,14:51:52,1,,,2892,804,0.0,15.0,2958,699,1.7,37.7,3.40,3.82,3.3,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,34.3,1.9,50.0,0.2,62.0,23.2,-65.2,37.9,46.7,86,12.0,0,,,,,,,,,
1672,14:51:54,1,,,2892,804,0.0,15.0,2958,712,1.2,35.9,3.40,3.76,3.3,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,34.3,1.9,50.0,0.7,62.0,23.2,-100.0,36.6,46.7,86,12.0,0,,,,,,,,,
1673,14:51:56,1,,,2892,804,0.0,15.0,2958,712,1.2,35.9,3.40,3.76,3.3,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,34.3,1.9,50.0,0.7,62.0,23.2,-100.0,36.6,46.7,86,12.0,0,,,,,,,,,
1674,14:51:58,1,,,2892,804,0.0,15.0,2958,712,1.2,35.9,3.40,3.76,3.3,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,34.3,1.9,50.0,0.7,62.0,23.2,-100.0,36.6,46.7,86,12.0,0,,,,,,,,,
1675,14:52:00,1,,,2892,804,0.0,15.0,2958,725,1.0,33.3,3.80,3.70,4.4,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,34.3,2.2,50.0,1.2,62.0,23.2,-100.0,34.5,45.6,87,12.0,0,,,,,,,,,
1676,14:52:02,1,,,2892,804,0.0,15.0,2958,725,1.0,33.3,3.80,3.70,4.4,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,34.3,2.2,50.0,1.2,62.0,23.2,-100.0,34.5,45.6,87,12.0,0,,,,,,,,,
1677,14:52:04,1,,,2892,804,0.0,15.0,2958,725,1.0,33.3,3.80,3.70,4.4,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,34.3,2.2,50.0,1.2,62.0,23.2,-100.0,34.5,45.6,87,12.0,0,,,,,,,,,
1678,14:52:06,1,,,2892,804,0.0,15.0,2958,739,0.8,30.3,3.80,3.64,6.5,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,34.3,2.5,50.0,1.7,62.0,23.2,-100.0,32.0,43.5,87,12.0,0,,,,,,,,,
1679,14:52:08,1,,,2892,804,0.0,15.0,2958,739,0.8,30.3,3.80,3.64,6.5,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,34.3,2.5,50.0,1.7,62.0,23.2,-100.0,32.0,43.5,87,12.0,0,,,,,,,,,
1680,14:52:10,1,,,2892,804,0.0,15.0,2958,752,0.6,27.9,4.10,3.59,9.4,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,34.3,2.8,50.0,2.2,63.0,23.2,-100.0,30.1,40.6,87,13.0,0,,,,,,,,,
1681,14:52:12,1,,,2892,804,0.0,15.0,2958,752,0.6,27.9,4.10,3.59,9.4,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,34.3,2.8,50.0,2.2,63.0,23.2,-100.0,30.1,40.6,87,13.0,0,,,,,,,,,
1682,14:52:14,1,,,2892,804,0.0,15.0,2958,752,0.6,27.9,4.10,3.59,9.4,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,34.3,2.8,50.0,2.2,63.0,23.2,-100.0,30.1,40.6,87,13.0,0,,,,,,,,,
1683,14:52:16,1,,,2892,804,0.0,15.0,2958,752,1.2,26.4,4.50,3.59,11.7,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,34.3,3.4,50.0,2.2,64.0,22.8,-65.2,28.6,38.3,87,14.0,0,,,,,,,,,
1684,14:52:18,1,,,2892,804,0.0,15.0,2958,752,1.2,26.4,4.50,3.59,11.7,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,34.3,3.4,50.0,2.2,64.0,22.8,-65.2,28.6,38.3,87,14.0,0,,,,,,,,,
1685,14:52:20,1,,,2892,804,0.0,15.0,2958,752,1.2,26.4,4.50,3.59,11.7,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,34.3,3.4,50.0,2.2,64.0,22.8,-65.2,28.6,38.3,87,14.0,0,,,,,,,,,
1686,14:52:22,1,,,2892,804,0.0,15.0,2958,765,1.0,24.8,4.80,3.53,13.4,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,34.7,3.7,50.0,2.7,64.0,22.8,-100.0,27.5,36.6,87,14.0,0,,,,,,,,,
1687,14:52:24,1,,,2892,804,0.0,15.0,2958,765,1.0,24.8,4.80,3.53,13.4,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,34.7,3.7,50.0,2.7,64.0,22.8,-100.0,27.5,36.6,87,14.0,0,,,,,,,,,
1688,14:52:26,1,,,2892,804,0.0,15.0,2958,778,0.9,24.0,4.80,3.48,14.3,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,34.7,4.0,50.0,3.1,64.0,22.8,-65.2,27.1,35.7,87,14.0,0,,,,,,,,,
1689,14:52:28,1,,,2892,804,0.0,15.0,2958,778,0.9,24.0,4.80,3.48,14.3,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,34.7,4.0,50.0,3.1,64.0,22.8,-65.2,27.1,35.7,87,14.0,0,,,,,,,,,
1690,14:52:30,1,,,2892,804,0.0,15.0,2958,778,0.9,24.0,4.80,3.48,14.3,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,34.7,4.0,50.0,3.1,64.0,22.8,-65.2,27.1,35.7,87,14.0,0,,,,,,,,,
1691,14:52:32,1,,,2892,804,0.0,15.0,2958,778,1.3,24.0,5.20,3.48,15.1,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,35.1,4.4,50.0,3.1,64.0,22.8,-65.2,27.1,34.9,88,14.0,0,,,,,,,,,
1692,14:52:34,1,,,2892,804,0.0,15.0,2958,778,1.3,24.0,5.20,3.48,15.1,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,35.1,4.4,50.0,3.1,64.0,22.8,-65.2,27.1,34.9,88,14.0,0,,,,,,,,,
1693,14:52:36,1,,,2892,804,0.0,15.0,2958,778,1.6,24.0,5.50,3.48,15.1,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,35.1,4.7,50.0,3.1,64.0,22.8,-65.2,27.1,34.9,88,14.0,0,,,,,,,,,
1694,14:52:38,1,,,2892,804,0.0,15.0,2958,778,1.6,24.0,5.50,3.48,15.1,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,35.1,4.7,50.0,3.1,64.0,22.8,-65.2,27.1,34.9,88,14.0,0,,,,,,,,,
1695,14:52:40,1,,,2892,804,0.0,15.0,2958,778,1.6,24.0,5.50,3.48,15.1,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,35.1,4.7,50.0,3.1,64.0,22.8,-65.2,27.1,34.9,88,14.0,0,,,,,,,,,
1696,14:52:42,1,,,2892,804,0.0,15.0,2958,791,1.4,23.5,5.90,3.43,14.7,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,35.5,5.0,50.0,3.6,64.0,23.2,-100.0,27.1,35.3,88,14.0,0,,,,,,,,,
1697,14:52:44,1,,,2892,804,0.0,15.0,2958,791,1.4,23.5,5.90,3.43,14.7,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,35.5,5.0,50.0,3.6,64.0,23.2,-100.0,27.1,35.3,88,14.0,0,,,,,,,,,
1698,14:52:46,1,,,2892,804,0.0,15.0,2958,791,1.4,23.5,5.90,3.43,14.7,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,35.5,5.0,50.0,3.6,64.0,23.2,-100.0,27.1,35.3,88,14.0,0,,,,,,,,,
1699,14:52:48,1,,,2892,804,0.0,15.0,2958,791,1.4,23.5,5.90,3.43,14.7,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,35.9,5.0,50.0,3.6,64.0,22.8,-100.0,27.1,35.3,88,14.0,0,,,,,,,,,
1700,14:52:50,1,,,2892,804,0.0,15.0,2958,791,1.4,23.5,5.90,3.43,14.7,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,35.9,5.0,50.0,3.6,64.0,22.8,-100.0,27.1,35.3,88,14.0,0,,,,,,,,,
1701,14:52:52,1,,,2892,804,0.0,15.0,2958,804,1.2,23.0,6.20,3.38,15.1,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,35.9,5.3,50.0,4.1,64.0,22.8,-100.0,27.1,34.9,89,14.0,0,,,,,,,,,
1702,14:52:54,1,,,2892,804,0.0,15.0,2958,804,1.2,23.0,6.20,3.38,15.1,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,35.9,5.3,50.0,4.1,64.0,22.8,-100.0,27.1,34.9,89,14.0,0,,,,,,,,,
1703,14:52:56,1,,,2892,804,0.0,15.0,2958,804,1.2,23.0,6.20,3.38,15.1,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,35.9,5.3,50.0,4.1,64.0,22.8,-100.0,27.1,34.9,89,14.0,0,,,,,,,,,
1704,14:52:58,1,,,2892,804,0.0,15.0,2958,804,1.2,23.4,6.60,3.38,15.1,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,35.9,5.3,50.0,4.1,65.0,22.8,-65.2,27.5,34.9,89,15.0,0,,,,,,,,,
1705,14:53:00,1,,,2892,804,0.0,15.0,2958,804,1.2,23.4,6.60,3.38,15.1,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,35.9,5.3,50.0,4.1,65.0,22.8,-65.2,27.5,34.9,89,15.0,0,,,,,,,,,
1706,14:53:02,1,,,2892,804,0.0,15.0,2958,804,1.2,23.4,6.60,3.38,15.1,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,35.9,5.3,50.0,4.1,65.0,22.8,-65.2,27.5,34.9,89,15.0,0,,,,,,,,,
1707,14:53:04,1,,,2892,804,0.0,15.0,2958,804,1.5,23.4,6.60,3.38,14.7,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,35.9,5.6,50.0,4.1,65.0,22.8,-100.0,27.5,35.3,89,15.0,0,,,,,,,,,
1708,14:53:06,1,,,2892,804,0.0,15.0,2958,804,1.5,23.4,6.60,3.38,14.7,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,35.9,5.6,50.0,4.1,65.0,22.8,-100.0,27.5,35.3,89,15.0,0,,,,,,,,,
1709,14:53:08,1,,,2892,804,0.0,15.0,2990,804,1.5,23.7,6.90,3.41,14.7,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,35.9,5.6,50.4,4.1,65.0,22.8,-100.0,27.8,35.7,89,14.6,0,,,,,,,,,
1710,14:53:10,1,,,2892,804,0.0,15.0,2990,804,1.5,23.7,6.90,3.41,14.7,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,35.9,5.6,50.4,4.1,65.0,22.8,-100.0,27.8,35.7,89,14.6,0,,,,,,,,,
1711,14:53:12,1,,,2892,804,0.0,15.0,2990,804,1.5,23.7,6.90,3.41,14.7,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,35.9,5.6,50.4,4.1,65.0,22.8,-100.0,27.8,35.7,89,14.6,0,,,,,,,,,
1712,14:53:14,1,,,2892,804,0.0,15.0,2990,804,1.8,24.1,6.90,3.41,13.4,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,35.9,5.9,50.4,4.1,65.0,22.8,-100.0,28.2,37.0,90,14.6,0,,,,,,,,,
1713,14:53:17,1,,,2892,804,0.0,15.0,2990,804,1.8,24.1,6.90,3.41,13.4,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,35.9,5.9,50.4,4.1,65.0,22.8,-100.0,28.2,37.0,90,14.6,0,,,,,,,,,
1714,14:53:19,1,,,2892,804,0.0,15.0,2990,804,1.8,24.1,6.90,3.41,13.4,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,35.9,5.9,50.4,4.1,65.0,22.8,-100.0,28.2,37.0,90,14.6,0,,,,,,,,,
1715,14:53:21,1,,,2892,804,0.0,15.0,2990,804,1.8,24.9,6.90,3.41,11.6,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,36.3,5.9,50.4,4.1,65.0,22.8,-65.2,29.0,38.8,90,14.6,0,,,,,,,,,
1716,14:53:23,1,,,2892,804,0.0,15.0,2990,804,1.8,24.9,6.90,3.41,11.6,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,36.3,5.9,50.4,4.1,65.0,22.8,-65.2,29.0,38.8,90,14.6,0,,,,,,,,,
1717,14:53:25,1,,,2892,804,0.0,15.0,2990,804,1.8,25.6,7.30,3.41,9.3,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,36.3,5.9,50.4,4.1,65.0,22.5,-100.0,29.7,41.1,90,14.6,0,,,,,,,,,
1718,14:53:27,1,,,2892,804,0.0,15.0,2990,804,1.8,25.6,7.30,3.41,9.3,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,36.3,5.9,50.4,4.1,65.0,22.5,-100.0,29.7,41.1,90,14.6,0,,,,,,,,,
1719,14:53:29,1,,,2892,804,0.0,15.0,2990,804,1.8,25.6,7.30,3.41,9.3,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,36.3,5.9,50.4,4.1,65.0,22.5,-100.0,29.7,41.1,90,14.6,0,,,,,,,,,
1720,14:53:31,1,,,2892,804,0.0,15.0,3023,791,2.3,26.9,7.30,3.50,8.4,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,36.3,5.9,50.9,3.6,66.0,22.5,-65.2,30.5,42.5,90,15.1,0,,,,,,,,,
1721,14:53:33,1,,,2892,804,0.0,15.0,3023,791,2.3,26.9,7.30,3.50,8.4,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,36.3,5.9,50.9,3.6,66.0,22.5,-65.2,30.5,42.5,90,15.1,0,,,,,,,,,
1722,14:53:35,1,,,2892,804,0.0,15.0,3023,791,2.6,27.7,7.30,3.50,7.4,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,36.3,6.2,50.9,3.6,66.0,22.8,-65.2,31.3,43.5,90,15.1,0,,,,,,,,,
1723,14:53:37,1,,,2892,804,0.0,15.0,3023,791,2.6,27.7,7.30,3.50,7.4,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,36.3,6.2,50.9,3.6,66.0,22.8,-65.2,31.3,43.5,90,15.1,0,,,,,,,,,
1724,14:53:39,1,,,2892,804,0.0,15.0,3023,791,2.6,27.7,7.30,3.50,7.4,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,36.3,6.2,50.9,3.6,66.0,22.8,-65.2,31.3,43.5,90,15.1,0,,,,,,,,,
1725,14:53:41,1,,,2892,804,0.0,15.0,3023,778,2.8,28.6,7.30,3.55,6.3,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,36.3,5.9,50.9,3.1,66.0,22.5,-65.2,31.7,44.6,90,15.1,0,,,,,,,,,
1726,14:53:43,1,,,2892,804,0.0,15.0,3023,778,2.8,28.6,7.30,3.55,6.3,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,36.3,5.9,50.9,3.1,66.0,22.5,-65.2,31.7,44.6,90,15.1,0,,,,,,,,,
1727,14:53:45,1,,,2892,804,0.0,15.0,3023,778,2.8,28.6,7.30,3.55,6.3,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,36.3,5.9,50.9,3.1,66.0,22.5,-65.2,31.7,44.6,90,15.1,0,,,,,,,,,
1728,14:53:47,1,,,2892,804,0.0,15.0,3056,778,2.8,29.3,6.90,3.59,6.2,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,36.3,5.9,51.3,3.1,66.0,22.5,-65.2,32.4,45.1,91,14.7,0,,,,,,,,,
1729,14:53:49,1,,,2892,804,0.0,15.0,3056,778,2.8,29.3,6.90,3.59,6.2,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,36.3,5.9,51.3,3.1,66.0,22.5,-65.2,32.4,45.1,91,14.7,0,,,,,,,,,
1730,14:53:51,1,,,2892,804,0.0,15.0,3056,765,3.2,30.5,6.90,3.64,5.7,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,36.7,5.9,51.3,2.7,67.0,22.8,-65.2,33.2,45.6,91,15.7,0,,,,,,,,,
1731,14:53:53,1,,,2892,804,0.0,15.0,3056,765,3.2,30.5,6.90,3.64,5.7,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,36.7,5.9,51.3,2.7,67.0,22.8,-65.2,33.2,45.6,91,15.7,0,,,,,,,,,
1732,14:53:55,1,,,2892,804,0.0,15.0,3056,765,3.2,30.5,6.90,3.64,5.7,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,36.7,5.9,51.3,2.7,67.0,22.8,-65.2,33.2,45.6,91,15.7,0,,,,,,,,,
1733,14:53:57,1,,,2892,804,0.0,15.0,3056,752,3.1,31.4,6.60,3.70,4.6,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,36.7,5.3,51.3,2.2,67.0,22.5,-100.0,33.6,46.7,91,15.7,0,,,,,,,,,
1734,14:53:59,1,,,2892,804,0.0,15.0,3056,752,3.1,31.4,6.60,3.70,4.6,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,36.7,5.3,51.3,2.2,67.0,22.5,-100.0,33.6,46.7,91,15.7,0,,,,,,,,,
1735,14:54:01,1,,,2892,804,0.0,15.0,3056,752,2.8,32.7,6.60,3.70,4.1,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,36.7,5.0,51.3,2.2,67.0,22.5,-100.0,34.9,47.2,91,15.7,0,,,,,,,,,
1736,14:54:03,1,,,2892,804,0.0,15.0,3056,752,2.8,32.7,6.60,3.70,4.1,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,36.7,5.0,51.3,2.2,67.0,22.5,-100.0,34.9,47.2,92,15.7,0,,,,,,,,,
1737,14:54:05,1,,,2892,804,0.0,15.0,3056,752,2.8,32.7,6.60,3.70,4.1,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,36.7,5.0,51.3,2.2,67.0,22.5,-100.0,34.9,47.2,92,15.7,0,,,,,,,,,
1738,14:54:07,1,,,2892,804,0.0,15.0,3056,752,2.8,33.1,6.20,3.70,3.5,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,37.1,5.0,51.3,2.2,67.0,22.5,-100.0,35.3,47.8,92,15.7,0,,,,,,,,,
1739,14:54:09,1,,,2892,804,0.0,15.0,3056,752,2.8,33.1,6.20,3.70,3.5,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,37.1,5.0,51.3,2.2,67.0,22.5,-100.0,35.3,47.8,92,15.7,0,,,,,,,,,
1740,14:54:11,1,,,2892,804,0.0,15.0,3056,752,2.8,33.1,6.20,3.70,3.5,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,37.1,5.0,51.3,2.2,67.0,22.5,-100.0,35.3,47.8,92,15.7,0,,,,,,,,,
1741,14:54:13,1,,,2892,804,0.0,15.0,3056,752,2.5,33.1,6.20,3.70,3.5,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,37.1,4.7,51.3,2.2,67.0,22.5,-65.2,35.3,47.8,92,15.7,0,,,,,,,,,
1742,14:54:15,1,,,2892,804,0.0,15.0,3056,752,2.5,33.1,6.20,3.70,3.5,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,37.1,4.7,51.3,2.2,67.0,22.5,-65.2,35.3,47.8,92,15.7,0,,,,,,,,,
1743,14:54:17,1,,,2892,804,0.0,15.0,3056,765,2.0,32.6,5.90,3.64,3.5,,0,0,0,0,0,,,,,,,,,,,,,,,,15,15,0,0,0,0,600,48,0,,,,,,37.5,4.7,51.3,2.7,67.0,22.5,-65.2,35.3,47.8,92,15.7,0,,,,,,,,,
