Micom IDU2 Data,Time Interval = 2 sec,Save Start Time:,"Wednesday, November 04 13:55:51, 2020",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Multi V S,Multi V S,R410A,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kW"
Distributor:,전문점,Version:,"22.4.0",LGMV:,8.1.9R,External:,"-"
Installer:,설치자,EEPROM:,"0.0.0",COMP:,"-",FAN:,"-"
Model:,모델,IDU NUM:,10,Connect:,IDU
Site:,현장,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,용량9,모드9,풍량9,EEV9,공기9,배관in9,배관out9,SC/SH9,추가정보9,통신9,CEN9,에러9,TGT9,TGT29,,,,,용량10,모드10,풍량10,EEV10,공기10,배관in10,배관out10,SC/SH10,추가정보10,통신10,CEN10,에러10,TGT10,TGT210,,,,
1077,14:31:57,1,,,12,5,1,255,30.09,10.33,9.99,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1078,14:31:59,1,,,12,5,1,251,30.09,9.99,9.99,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1079,14:32:01,1,,,12,5,1,251,30.09,9.99,9.99,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1080,14:32:03,1,,,12,5,1,251,30.09,9.99,9.99,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1081,14:32:05,1,,,12,5,1,251,30.09,9.99,9.99,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1082,14:32:07,1,,,12,5,1,251,30.09,9.99,9.99,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1083,14:32:09,1,,,12,5,1,251,30.09,9.99,9.99,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1084,14:32:11,1,,,12,5,1,251,30.09,9.99,9.99,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1085,14:32:13,1,,,12,5,1,251,30.09,9.99,9.99,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1086,14:32:15,1,,,12,5,1,251,30.09,9.99,9.99,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1087,14:32:17,1,,,12,5,1,251,30.09,9.99,9.99,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1088,14:32:19,1,,,12,5,1,251,30.09,9.99,10.33,0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1089,14:32:21,1,,,12,5,1,251,30.09,9.99,10.33,0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1090,14:32:23,1,,,12,5,1,251,30.09,9.99,10.33,0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1091,14:32:25,1,,,12,5,1,251,30.09,9.99,10.33,0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1092,14:32:27,1,,,12,5,1,251,30.09,9.99,10.33,0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1093,14:32:29,1,,,12,5,1,247,30.09,9.99,10.33,0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1094,14:32:31,1,,,12,5,1,247,30.09,9.99,10.33,0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1095,14:32:33,1,,,12,5,1,247,30.09,9.99,10.33,0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1096,14:32:35,1,,,12,5,1,247,30.09,9.99,10.66,0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1097,14:32:37,1,,,12,5,1,247,30.09,9.99,10.66,0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1098,14:32:39,1,,,12,5,1,247,29.73,9.99,10.66,0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1099,14:32:41,1,,,12,5,1,247,29.73,9.99,10.66,0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1100,14:32:43,1,,,12,5,1,247,29.73,9.99,10.66,0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1101,14:32:45,1,,,12,5,1,247,29.73,9.99,11.00,1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1102,14:32:47,1,,,12,5,1,247,29.73,9.99,11.00,1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1103,14:32:49,1,,,12,5,1,247,29.73,9.99,11.00,1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1104,14:32:51,1,,,12,5,1,247,29.36,9.65,11.00,1.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1105,14:32:53,1,,,12,5,1,247,29.36,9.65,11.00,1.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1106,14:32:55,1,,,12,5,1,247,29.36,9.65,11.00,1.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1107,14:32:57,1,,,12,5,1,247,29.36,9.65,11.00,1.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1108,14:32:59,1,,,12,5,1,247,29.36,9.65,11.00,1.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1109,14:33:01,1,,,12,5,1,247,29.36,9.65,11.00,1.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1110,14:33:03,1,,,12,5,1,247,29.36,9.65,11.00,1.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1111,14:33:05,1,,,12,5,1,247,29.36,9.65,11.00,1.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1112,14:33:07,1,,,12,5,1,247,29.73,9.65,10.66,1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1113,14:33:09,1,,,12,5,1,247,29.73,9.65,10.66,1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1114,14:33:11,1,,,12,5,1,247,29.73,9.65,10.33,0.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1115,14:33:13,1,,,12,5,1,247,29.73,9.65,10.33,0.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1116,14:33:15,1,,,12,5,1,247,29.73,9.65,10.33,0.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1117,14:33:17,1,,,12,5,1,247,29.73,9.65,9.99,0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1118,14:33:19,1,,,12,5,1,247,29.73,9.65,9.99,0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1119,14:33:21,1,,,12,5,1,247,29.73,9.65,9.99,0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1120,14:33:23,1,,,12,5,1,247,29.36,9.65,9.65,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1121,14:33:25,1,,,12,5,1,247,29.36,9.65,9.65,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1122,14:33:27,1,,,12,5,1,244,29.36,9.65,9.32,-0.33,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1123,14:33:29,1,,,12,5,1,244,29.36,9.65,9.32,-0.33,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1124,14:33:31,1,,,12,5,1,244,29.36,9.65,9.32,-0.33,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1125,14:33:33,1,,,12,5,1,244,29.36,9.65,9.32,-0.33,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1126,14:33:35,1,,,12,5,1,244,29.36,9.65,9.32,-0.33,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1127,14:33:37,1,,,12,5,1,244,29.36,9.65,9.32,-0.33,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1128,14:33:39,1,,,12,5,1,244,29.36,9.65,9.32,-0.33,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1129,14:33:41,1,,,12,5,1,244,29.36,9.65,9.32,-0.33,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1130,14:33:43,1,,,12,5,1,244,29.36,9.65,9.32,-0.33,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1131,14:33:45,1,,,12,5,1,244,29.36,9.65,9.32,-0.33,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1132,14:33:47,1,,,12,5,1,244,29.36,9.65,9.32,-0.33,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1133,14:33:49,1,,,12,5,1,244,29.36,9.65,9.32,-0.33,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1134,14:33:51,1,,,12,5,1,244,29.36,9.65,9.32,-0.33,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1135,14:33:53,1,,,12,5,1,244,29.36,9.65,9.32,-0.33,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1136,14:33:55,1,,,12,5,1,244,29.36,9.65,8.98,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1137,14:33:57,1,,,12,5,1,244,29.36,9.65,8.98,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1138,14:33:59,1,,,12,5,1,241,29.36,9.65,8.98,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1139,14:34:01,1,,,12,5,1,241,29.36,9.65,8.98,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1140,14:34:03,1,,,12,5,1,241,29.36,9.65,8.98,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1141,14:34:05,1,,,12,5,1,241,29.36,9.99,8.98,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1142,14:34:07,1,,,12,5,1,241,29.36,9.99,8.98,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1143,14:34:09,1,,,12,5,1,241,29.36,9.99,8.98,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1144,14:34:11,1,,,12,5,1,241,29.36,9.99,8.98,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1145,14:34:13,1,,,12,5,1,241,29.36,9.99,8.98,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1146,14:34:15,1,,,12,5,1,241,29.36,9.99,9.32,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1147,14:34:17,1,,,12,5,1,241,29.36,9.99,9.32,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1148,14:34:19,1,,,12,5,1,241,29.36,9.99,9.32,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1149,14:34:22,1,,,12,5,1,241,29.36,9.99,9.32,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1150,14:34:24,1,,,12,5,1,241,29.36,9.99,9.32,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1151,14:34:26,1,,,12,5,1,233,29.36,9.99,9.32,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1152,14:34:28,1,,,12,5,1,233,29.36,9.99,9.32,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1153,14:34:30,1,,,12,5,1,233,29.36,9.99,9.32,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1154,14:34:32,1,,,12,5,1,233,29.36,9.99,9.32,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1155,14:34:34,1,,,12,5,1,233,29.36,9.99,9.32,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1156,14:34:36,1,,,12,5,1,233,29.36,9.99,9.32,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1157,14:34:38,1,,,12,5,1,233,29.36,9.99,9.32,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1158,14:34:40,1,,,12,5,1,233,29.36,9.99,9.32,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1159,14:34:42,1,,,12,5,1,233,29.36,10.33,9.32,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1160,14:34:44,1,,,12,5,1,233,29.36,10.33,9.32,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1161,14:34:46,1,,,12,5,1,233,29.36,10.33,9.32,-1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1162,14:34:48,1,,,12,5,1,233,29.36,9.99,9.32,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1163,14:34:50,1,,,12,5,1,233,29.36,9.99,9.32,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1164,14:34:52,1,,,12,5,1,233,29.36,9.99,9.32,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1165,14:34:54,1,,,12,5,1,233,29.36,9.99,9.32,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1166,14:34:56,1,,,12,5,1,233,29.36,9.99,9.32,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1167,14:34:58,1,,,12,5,1,225,29.36,9.99,9.32,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1168,14:35:00,1,,,12,5,1,225,29.36,9.99,9.32,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1169,14:35:02,1,,,12,5,1,225,29.36,9.99,9.32,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1170,14:35:04,1,,,12,5,1,225,29.36,9.99,9.32,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1171,14:35:06,1,,,12,5,1,225,29.36,9.99,9.32,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1172,14:35:08,1,,,12,5,1,225,29.73,9.99,9.32,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1173,14:35:10,1,,,12,5,1,225,29.73,9.99,9.32,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1174,14:35:12,1,,,12,5,1,225,29.73,9.99,9.32,-0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1175,14:35:14,1,,,12,5,1,225,29.73,9.99,9.65,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1176,14:35:16,1,,,12,5,1,225,29.73,9.99,9.65,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1177,14:35:18,1,,,12,5,1,225,29.73,9.99,9.65,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1178,14:35:20,1,,,12,5,2,225,29.73,9.99,9.65,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1179,14:35:22,1,,,12,5,2,225,29.73,9.99,9.65,-0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1180,14:35:24,1,,,12,5,2,225,29.73,9.99,9.99,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1181,14:35:26,1,,,12,5,2,225,29.73,9.99,9.99,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1182,14:35:28,1,,,12,5,2,225,29.73,9.99,9.99,0.00,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1183,14:35:30,1,,,12,5,2,224,29.73,9.99,10.33,0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1184,14:35:32,1,,,12,5,2,224,29.73,9.99,10.33,0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1185,14:35:34,1,,,12,5,2,224,29.73,9.99,10.33,0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1186,14:35:36,1,,,12,5,2,224,29.73,9.99,10.33,0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1187,14:35:38,1,,,12,5,2,224,29.73,9.99,10.33,0.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1188,14:35:40,1,,,12,5,2,224,29.73,9.99,10.66,0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1189,14:35:42,1,,,12,5,2,224,29.73,9.99,10.66,0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1190,14:35:44,1,,,12,5,2,224,29.73,9.99,10.66,0.67,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1191,14:35:46,1,,,12,5,2,224,29.73,9.99,11.00,1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1192,14:35:48,1,,,12,5,2,224,29.73,9.99,11.00,1.01,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1193,14:35:50,1,,,12,5,2,224,29.73,9.99,11.34,1.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1194,14:35:52,1,,,12,5,2,224,29.73,9.99,11.34,1.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1195,14:35:54,1,,,12,5,2,224,29.73,9.99,11.34,1.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1196,14:35:56,1,,,12,5,2,224,29.73,10.33,11.67,1.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1197,14:35:58,1,,,12,5,2,224,29.73,10.33,11.67,1.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1198,14:36:00,1,,,12,5,2,224,29.73,10.33,11.67,1.34,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1199,14:36:02,1,,,12,5,2,224,29.73,9.99,11.67,1.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1200,14:36:04,1,,,12,5,2,224,29.73,9.99,11.67,1.68,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1201,14:36:06,1,,,12,5,2,224,29.73,9.99,12.01,2.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1202,14:36:08,1,,,12,5,2,224,29.73,9.99,12.01,2.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1203,14:36:10,1,,,12,5,2,224,29.73,9.99,12.01,2.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1204,14:36:12,1,,,12,5,2,224,29.73,9.99,12.34,2.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1205,14:36:14,1,,,12,5,2,224,29.73,9.99,12.34,2.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1206,14:36:16,1,,,12,5,2,224,29.73,9.99,12.34,2.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1207,14:36:18,1,,,12,5,2,224,29.73,9.99,12.34,2.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1208,14:36:20,1,,,12,5,2,224,29.73,9.99,12.34,2.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1209,14:36:22,1,,,12,5,2,224,29.73,9.99,12.34,2.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1210,14:36:24,1,,,12,5,2,224,29.73,9.99,12.34,2.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1211,14:36:26,1,,,12,5,2,224,29.73,9.99,12.34,2.35,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1212,14:36:28,1,,,12,5,2,224,29.73,9.99,12.68,2.69,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1213,14:36:30,1,,,12,5,2,224,29.73,9.99,12.68,2.69,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1214,14:36:32,1,,,12,5,2,224,29.73,9.99,12.68,2.69,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1215,14:36:34,1,,,12,5,2,224,29.73,9.99,12.68,2.69,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1216,14:36:36,1,,,12,5,2,224,29.73,9.99,12.68,2.69,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1217,14:36:38,1,,,12,5,2,224,30.09,9.99,13.01,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1218,14:36:40,1,,,12,5,2,224,30.09,9.99,13.01,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1219,14:36:42,1,,,12,5,2,224,30.09,9.99,13.01,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1220,14:36:44,1,,,12,5,2,224,30.09,9.99,13.01,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1221,14:36:46,1,,,12,5,2,224,30.09,9.99,13.01,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1222,14:36:48,1,,,12,5,2,224,29.73,9.99,13.01,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1223,14:36:50,1,,,12,5,2,224,29.73,9.99,13.01,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1224,14:36:52,1,,,12,5,2,224,29.73,9.99,13.01,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1225,14:36:54,1,,,12,5,2,224,30.09,9.99,13.01,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1226,14:36:56,1,,,12,5,2,224,30.09,9.99,13.01,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1227,14:36:58,1,,,12,5,2,224,30.09,9.99,13.01,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1228,14:37:00,1,,,12,5,2,225,30.09,10.33,13.35,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1229,14:37:02,1,,,12,5,2,225,30.09,10.33,13.35,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1230,14:37:05,1,,,12,5,2,225,30.09,10.33,13.35,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1231,14:37:07,1,,,12,5,2,225,30.09,10.33,13.35,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1232,14:37:09,1,,,12,5,2,225,30.09,10.33,13.35,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1233,14:37:11,1,,,12,5,2,225,30.09,10.33,13.35,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1234,14:37:13,1,,,12,5,2,225,30.09,10.33,13.35,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1235,14:37:15,1,,,12,5,2,225,30.09,10.33,13.35,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1236,14:37:17,1,,,12,5,2,225,30.09,10.33,13.35,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1237,14:37:19,1,,,12,5,2,225,30.09,10.33,13.35,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1238,14:37:21,1,,,12,5,2,225,30.09,10.33,13.35,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1239,14:37:23,1,,,12,5,2,225,30.09,10.33,13.35,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1240,14:37:25,1,,,12,5,2,225,30.09,10.33,13.35,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1241,14:37:27,1,,,12,5,2,226,30.09,10.66,13.68,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1242,14:37:29,1,,,12,5,2,226,30.09,10.66,13.68,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1243,14:37:31,1,,,12,5,2,226,30.09,10.66,13.68,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1244,14:37:33,1,,,12,5,2,226,30.09,10.66,13.68,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1245,14:37:35,1,,,12,5,2,226,30.09,10.66,13.68,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1246,14:37:37,1,,,12,5,2,226,29.73,10.66,13.68,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1247,14:37:39,1,,,12,5,2,226,29.73,10.66,13.68,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1248,14:37:41,1,,,12,5,2,226,29.73,10.66,13.68,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1249,14:37:43,1,,,12,5,2,226,29.73,10.66,13.68,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1250,14:37:45,1,,,12,5,2,226,29.73,10.66,13.68,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1251,14:37:47,1,,,12,5,2,226,30.09,10.66,13.68,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1252,14:37:49,1,,,12,5,2,226,30.09,10.66,13.68,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1253,14:37:51,1,,,12,5,2,226,30.09,10.66,13.68,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1254,14:37:53,1,,,12,5,2,226,30.09,10.66,13.68,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1255,14:37:55,1,,,12,5,2,226,30.09,10.66,13.68,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
1256,14:37:57,1,,,12,5,2,226,30.09,10.66,13.68,3.02,,0,06,0,0,2,,,,,,-1,-1,,,,,,,,,,,,,,,
