Micom IDU2 Data,Time Interval = 2 sec,Save Start Time:,"Friday, December 04 18:51:44, 2020",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Multi V H/P,Multi V 5,R410A,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kW"
Distributor:,전문점1,Version:,"0.0.0",LGMV:,8.2.9U,External:,"0"
Installer:,설치자1,EEPROM:,"0.0.0",COMP:,"12.12",FAN:,"2.2"
Model:,모델1,IDU NUM:,10,Connect:,ODU
Site:,현장1,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,용량9,모드9,풍량9,EEV9,공기9,배관in9,배관out9,SC/SH9,추가정보9,통신9,CEN9,에러9,습도9,H/L9,,,,,용량10,모드10,풍량10,EEV10,공기10,배관in10,배관out10,SC/SH10,추가정보10,통신10,CEN10,에러10,습도10,H/L10,,,,
590,19:11:25,2,,,18,6,1,249,17.82,31.65,55.93,19.77,,168,0,0,0,0,,,,,28,6,1,1197,18.79,31.65,56.64,19.77,,161,0,0,0,0,,,,
591,19:11:27,2,,,18,6,1,249,17.82,31.65,55.93,19.77,,168,0,0,0,0,,,,,28,6,1,1197,18.79,31.65,56.64,19.77,,161,0,0,0,0,,,,
592,19:11:29,2,,,18,6,1,249,17.82,31.65,55.93,19.77,,169,0,0,0,0,,,,,28,6,1,1197,18.79,31.65,56.64,19.77,,162,0,0,0,0,,,,
593,19:11:31,2,,,18,6,1,249,17.82,31.65,55.93,19.65,,169,0,0,0,0,,,,,28,6,1,1197,18.79,31.65,56.64,19.65,,162,0,0,0,0,,,,
594,19:11:33,2,,,18,6,1,249,17.82,31.65,55.93,19.65,,170,0,0,0,0,,,,,28,6,1,1197,18.79,31.65,56.64,19.65,,163,0,0,0,0,,,,
595,19:11:35,2,,,18,6,1,249,17.82,31.65,55.93,19.65,,170,0,0,0,0,,,,,28,6,1,1197,18.79,31.65,56.64,19.65,,163,0,0,0,0,,,,
596,19:11:37,2,,,18,6,1,283,17.82,31.65,55.93,19.55,,171,0,0,0,0,,,,,28,6,1,1197,18.79,31.65,56.64,19.55,,164,0,0,0,0,,,,
597,19:11:39,2,,,18,6,1,283,17.82,31.65,55.93,19.55,,171,0,0,0,0,,,,,28,6,1,1197,18.79,31.65,56.64,19.55,,164,0,0,0,0,,,,
598,19:11:41,2,,,18,6,1,283,17.82,31.65,55.93,19.55,,172,0,0,0,0,,,,,28,6,1,1197,18.79,31.65,56.64,19.55,,165,0,0,0,0,,,,
599,19:11:43,2,,,18,6,1,283,17.82,31.65,55.93,19.55,,172,0,0,0,0,,,,,28,6,1,1197,18.79,31.65,56.64,19.55,,165,0,0,0,0,,,,
600,19:11:46,2,,,18,6,1,283,17.82,31.65,55.93,19.45,,172,0,0,0,0,,,,,28,6,1,1197,18.79,31.65,56.64,19.45,,165,0,0,0,0,,,,
601,19:11:48,2,,,18,6,1,283,17.82,31.65,55.93,19.45,,172,0,0,0,0,,,,,28,6,1,1197,18.79,31.65,56.64,19.45,,165,0,0,0,0,,,,
602,19:11:50,2,,,18,6,2,283,17.82,31.65,55.93,19.45,,173,0,0,0,0,,,,,28,6,2,1279,18.79,30.87,56.64,20.23,,165,0,0,0,0,,,,
603,19:11:52,2,,,18,6,2,283,17.82,31.65,55.93,19.35,,173,0,0,0,0,,,,,28,6,2,1279,18.79,30.87,56.64,20.13,,166,0,0,0,0,,,,
604,19:11:54,2,,,18,6,2,283,17.82,31.65,55.23,19.25,,173,0,0,0,0,,,,,28,6,2,1279,18.79,30.87,56.64,20.03,,166,0,0,0,0,,,,
605,19:11:56,2,,,18,6,2,283,17.82,31.65,55.23,19.13,,174,0,0,0,0,,,,,28,6,2,1279,18.79,30.87,56.64,19.91,,167,0,0,0,0,,,,
606,19:11:58,2,,,18,6,2,283,17.82,31.65,55.23,18.75,,174,0,0,0,0,,,,,28,6,2,1279,18.79,30.87,55.93,19.53,,167,0,0,0,0,,,,
607,19:12:00,2,,,18,6,2,283,17.82,31.65,55.23,18.55,,175,0,0,0,0,,,,,28,6,2,1279,18.79,30.87,55.93,19.33,,168,0,0,0,0,,,,
608,19:12:02,2,,,18,6,2,283,17.82,31.65,55.23,18.10,,175,0,0,0,0,,,,,28,6,2,1279,18.79,30.87,55.93,19.13,,168,0,0,0,0,,,,
609,19:12:04,2,,,18,6,2,283,17.82,31.65,55.23,17.85,,176,0,0,0,0,,,,,28,6,2,1279,18.79,30.87,55.93,18.63,,169,0,0,0,0,,,,
610,19:12:06,2,,,18,6,2,283,17.82,31.65,55.23,17.48,,176,0,0,0,0,,,,,28,6,2,1279,18.79,30.87,55.93,18.25,,169,0,0,0,0,,,,
611,19:12:08,2,,,18,6,2,321,17.82,31.65,55.23,17.05,,177,0,0,0,0,,,,,28,6,2,1279,18.79,30.87,55.93,17.83,,169,0,0,0,0,,,,
612,19:12:10,2,,,18,6,2,321,17.82,31.65,55.23,16.82,,177,0,0,0,0,,,,,28,6,2,1279,18.79,30.87,55.93,17.60,,170,0,0,0,0,,,,
613,19:12:12,2,,,18,6,2,321,17.82,31.65,54.55,16.32,,178,0,0,0,0,,,,,28,6,2,1279,18.79,30.87,55.23,17.10,,170,0,0,0,0,,,,
614,19:12:14,2,,,18,6,2,321,17.82,31.65,54.55,15.95,,178,0,0,0,0,,,,,28,6,2,1279,18.79,30.87,55.23,16.73,,171,0,0,0,0,,,,
615,19:12:16,2,,,18,6,2,321,17.82,31.65,53.88,15.57,,178,0,0,0,0,,,,,28,6,2,1279,18.79,30.87,55.23,16.60,,171,0,0,0,0,,,,
616,19:12:18,2,,,18,6,2,321,17.82,31.65,53.88,15.20,,179,0,0,0,0,,,,,28,6,2,1350,18.79,30.87,54.55,15.98,,172,0,0,0,0,,,,
617,19:12:20,2,,,18,6,2,321,17.82,31.65,53.88,14.82,,179,0,0,0,0,,,,,28,6,2,1350,18.79,30.87,54.55,15.60,,172,0,0,0,0,,,,
618,19:12:22,2,,,18,6,2,321,17.82,31.65,51.95,14.32,,180,0,0,0,0,,,,,28,6,2,1350,18.79,30.87,52.58,15.10,,173,0,0,0,0,,,,
619,19:12:24,2,,,18,6,2,321,17.82,31.65,51.95,13.82,,180,0,0,0,0,,,,,28,6,2,1350,18.79,30.87,52.58,14.60,,173,0,0,0,0,,,,
620,19:12:26,2,,,18,6,2,321,17.82,30.87,50.11,14.10,,181,0,0,0,0,,,,,28,6,2,1350,18.79,30.87,50.71,14.10,,174,0,0,0,0,,,,
621,19:12:28,2,,,18,6,2,321,17.82,30.87,50.11,13.60,,181,0,0,0,0,,,,,28,6,2,1350,18.79,30.87,50.71,13.60,,174,0,0,0,0,,,,
622,19:12:30,2,,,18,6,2,321,17.82,30.87,48.36,13.10,,182,0,0,0,0,,,,,28,6,2,1350,18.79,30.87,48.36,13.10,,174,0,0,0,0,,,,
623,19:12:32,2,,,18,6,2,321,17.82,30.87,48.36,12.73,,182,0,0,0,0,,,,,28,6,2,1350,18.79,30.87,48.36,12.73,,175,0,0,0,0,,,,
624,19:12:34,2,,,18,6,2,321,17.82,30.87,45.61,12.08,,182,0,0,0,0,,,,,28,6,2,1350,18.79,30.87,46.15,12.08,,175,0,0,0,0,,,,
625,19:12:36,2,,,18,6,2,321,17.82,30.87,45.61,11.93,,183,0,0,0,0,,,,,28,6,2,1350,18.79,30.87,46.15,11.93,,176,0,0,0,0,,,,
626,19:12:38,2,,,18,6,2,323,17.82,30.87,44.05,11.25,,183,0,0,0,0,,,,,28,6,2,1350,18.79,30.87,43.54,11.25,,176,0,0,0,0,,,,
627,19:12:40,2,,,18,6,2,323,17.82,30.87,44.05,10.98,,184,0,0,0,0,,,,,28,6,2,1350,18.79,30.87,43.54,10.98,,177,0,0,0,0,,,,
628,19:12:42,2,,,18,6,2,323,17.82,30.87,41.58,10.41,,184,0,0,0,0,,,,,28,6,2,1350,18.79,30.87,43.54,10.68,,177,0,0,0,0,,,,
629,19:12:44,2,,,18,6,2,323,17.82,30.87,41.58,10.16,,185,0,0,0,0,,,,,28,6,2,1350,18.79,30.87,42.06,10.16,,178,0,0,0,0,,,,
630,19:12:46,2,,,18,6,2,323,17.82,30.87,41.58,9.91,,185,0,0,0,0,,,,,28,6,2,1350,18.79,30.87,42.06,9.91,,178,0,0,0,0,,,,
631,19:12:48,2,,,18,6,2,323,17.82,30.87,40.62,9.53,,186,0,0,0,0,,,,,28,6,2,1350,18.79,30.87,40.62,9.53,,179,0,0,0,0,,,,
632,19:12:50,2,,,18,6,2,323,17.82,30.87,40.62,9.23,,186,0,0,0,0,,,,,28,6,2,1350,18.79,30.87,40.62,9.23,,179,0,0,0,0,,,,
633,19:12:52,2,,,18,6,2,323,17.82,30.87,39.24,9.08,,187,0,0,0,0,,,,,28,6,2,1350,18.79,30.87,39.24,9.08,,179,0,0,0,0,,,,
634,19:12:54,2,,,18,6,2,323,17.82,30.87,39.24,8.93,,187,0,0,0,0,,,,,28,6,2,1350,18.79,30.87,39.24,8.93,,180,0,0,0,0,,,,
635,19:12:56,2,,,18,6,2,323,17.82,30.87,38.78,8.93,,187,0,0,0,0,,,,,28,6,2,1350,18.79,30.87,38.33,8.93,,180,0,0,0,0,,,,
636,19:12:58,2,,,18,6,2,323,17.82,30.87,38.78,8.78,,188,0,0,0,0,,,,,28,6,2,1350,18.79,30.87,38.33,8.78,,181,0,0,0,0,,,,
637,19:13:00,2,,,18,6,2,323,17.82,30.10,37.89,9.40,,188,0,0,0,0,,,,,28,6,2,1350,18.79,30.10,37.45,9.40,,181,0,0,0,0,,,,
638,19:13:02,2,,,18,6,2,323,17.82,30.10,37.89,9.10,,189,0,0,0,0,,,,,28,6,2,1350,18.79,30.10,37.45,9.10,,182,0,0,0,0,,,,
639,19:13:04,2,,,18,6,2,323,17.82,30.10,37.45,8.85,,189,0,0,0,0,,,,,28,6,2,1350,18.79,30.10,37.01,8.85,,182,0,0,0,0,,,,
640,19:13:06,2,,,18,6,2,323,17.82,30.10,37.45,8.60,,190,0,0,0,0,,,,,28,6,2,1350,18.79,30.10,37.01,8.60,,183,0,0,0,0,,,,
641,19:13:08,2,,,18,6,2,323,17.82,30.10,37.45,8.30,,190,0,0,0,0,,,,,28,6,2,1350,18.79,30.10,37.01,8.30,,183,0,0,0,0,,,,
642,19:13:10,2,,,18,6,2,323,17.82,30.10,37.45,8.30,,191,0,0,0,0,,,,,28,6,2,1350,18.47,30.10,37.01,8.30,,183,0,0,0,0,,,,
643,19:13:12,2,,,18,6,2,323,17.82,30.10,37.45,8.15,,191,0,0,0,0,,,,,28,6,2,1350,18.47,30.10,37.01,8.15,,184,0,0,0,0,,,,
644,19:13:14,2,,,18,6,2,323,17.82,29.34,37.45,8.76,,192,0,0,0,0,,,,,28,6,2,1350,18.47,30.10,37.01,8.00,,184,0,0,0,0,,,,
645,19:13:16,2,,,18,6,2,323,17.82,29.34,37.45,8.61,,192,0,0,0,0,,,,,28,6,2,1350,18.47,30.10,37.01,7.85,,185,0,0,0,0,,,,
646,19:13:18,2,,,18,6,2,321,17.82,29.34,37.45,8.31,,192,0,0,0,0,,,,,28,6,2,1350,18.47,30.10,37.01,7.70,,185,0,0,0,0,,,,
647,19:13:20,2,,,18,6,2,321,17.82,29.34,37.45,8.16,,193,0,0,0,0,,,,,28,6,2,1350,18.47,29.34,37.01,8.16,,186,0,0,0,0,,,,
648,19:13:22,2,,,18,6,2,321,17.82,29.34,37.45,8.01,,193,0,0,0,0,,,,,28,6,2,1350,18.47,29.34,37.01,8.01,,186,0,0,0,0,,,,
649,19:13:24,2,,,18,6,2,321,17.82,29.34,37.01,7.71,,194,0,0,0,0,,,,,28,6,2,1350,18.47,29.34,37.01,7.71,,187,0,0,0,0,,,,
650,19:13:26,2,,,18,6,2,321,17.82,29.34,37.01,7.71,,194,0,0,0,0,,,,,28,6,2,1350,18.47,29.34,37.01,7.71,,187,0,0,0,0,,,,
651,19:13:28,2,,,18,6,2,302,17.82,29.34,37.01,7.41,,195,0,0,0,0,,,,,28,6,2,1350,18.47,29.34,37.01,7.41,,188,0,0,0,0,,,,
652,19:13:30,2,,,18,6,2,302,17.82,29.34,37.01,7.26,,195,0,0,0,0,,,,,28,6,2,1350,18.47,29.34,37.01,7.26,,188,0,0,0,0,,,,
653,19:13:32,2,,,18,6,2,302,17.82,29.34,37.01,7.11,,196,0,0,0,0,,,,,28,6,2,1350,18.47,29.34,36.58,7.11,,188,0,0,0,0,,,,
654,19:13:34,2,,,18,6,2,302,17.82,29.34,37.01,6.96,,196,0,0,0,0,,,,,28,6,2,1350,18.47,29.34,36.58,6.96,,189,0,0,0,0,,,,
655,19:13:36,2,,,18,6,2,275,17.82,29.34,36.58,6.66,,196,0,0,0,0,,,,,28,6,2,1350,18.47,29.34,36.15,6.66,,189,0,0,0,0,,,,
656,19:13:38,2,,,18,6,2,275,17.82,29.34,36.58,6.66,,197,0,0,0,0,,,,,28,6,2,1350,18.47,29.34,36.15,6.66,,190,0,0,0,0,,,,
657,19:13:40,2,,,18,6,2,275,17.82,28.96,36.15,6.74,,197,0,0,0,0,,,,,28,6,2,1350,18.47,29.34,35.72,6.36,,190,0,0,0,0,,,,
658,19:13:42,2,,,18,6,2,275,17.82,28.96,36.15,6.74,,198,0,0,0,0,,,,,28,6,2,1350,18.47,29.34,35.72,6.36,,191,0,0,0,0,,,,
659,19:13:44,2,,,18,6,2,238,17.82,29.34,35.30,6.21,,198,0,0,0,0,,,,,28,6,2,1350,18.47,29.34,35.30,6.21,,191,0,0,0,0,,,,
660,19:13:46,2,,,18,6,2,238,17.82,29.34,35.30,6.06,,199,0,0,0,0,,,,,28,6,2,1350,18.47,29.34,35.30,6.06,,192,0,0,0,0,,,,
661,19:13:48,2,,,18,6,2,238,17.82,29.34,34.47,5.91,,199,0,0,0,0,,,,,28,6,2,1350,18.47,29.34,35.30,5.91,,192,0,0,0,0,,,,
662,19:13:50,2,,,18,6,2,238,17.82,29.34,34.47,5.91,,200,0,0,0,0,,,,,28,6,2,1340,18.47,29.34,34.47,5.91,,192,0,0,0,0,,,,
663,19:13:52,2,,,18,6,2,238,17.82,29.34,34.47,5.91,,200,0,0,0,0,,,,,28,6,2,1340,18.47,29.34,34.47,5.91,,193,0,0,0,0,,,,
664,19:13:54,2,,,18,6,2,238,17.82,29.34,33.65,5.76,,201,0,0,0,0,,,,,28,6,2,1340,18.47,29.34,33.65,5.76,,193,0,0,0,0,,,,
665,19:13:56,2,,,18,6,2,238,17.82,29.34,33.65,5.76,,201,0,0,0,0,,,,,28,6,2,1340,18.47,29.34,33.65,5.76,,194,0,0,0,0,,,,
666,19:13:58,2,,,18,6,2,206,17.82,29.34,32.84,5.91,,201,0,0,0,0,,,,,28,6,2,1331,18.47,29.34,33.24,5.91,,194,0,0,0,0,,,,
667,19:14:00,2,,,18,6,2,206,17.82,29.34,32.84,5.91,,202,0,0,0,0,,,,,28,6,2,1331,18.47,29.34,33.24,5.91,,195,0,0,0,0,,,,
668,19:14:02,2,,,18,6,2,206,17.82,29.34,31.65,5.91,,202,0,0,0,0,,,,,28,6,2,1331,18.47,29.34,32.44,5.91,,195,0,0,0,0,,,,
669,19:14:04,2,,,18,6,2,206,17.82,29.34,31.65,6.06,,203,0,0,0,0,,,,,28,6,2,1331,18.47,29.34,32.44,6.06,,196,0,0,0,0,,,,
670,19:14:06,2,,,18,6,2,178,17.82,29.34,31.26,6.21,,203,0,0,0,0,,,,,28,6,2,1301,18.47,29.34,32.05,6.21,,196,0,0,0,0,,,,
671,19:14:08,2,,,18,6,2,178,17.82,29.34,31.26,6.36,,204,0,0,0,0,,,,,28,6,2,1301,18.47,29.34,32.05,6.36,,197,0,0,0,0,,,,
672,19:14:10,2,,,18,6,2,178,17.82,28.96,30.87,6.89,,204,0,0,0,0,,,,,28,6,2,1301,18.47,29.34,32.05,6.51,,197,0,0,0,0,,,,
673,19:14:12,2,,,18,6,2,178,17.82,28.96,30.87,6.89,,205,0,0,0,0,,,,,28,6,2,1301,18.47,28.96,32.44,6.89,,197,0,0,0,0,,,,
674,19:14:14,2,,,18,6,2,178,17.82,28.96,30.87,7.04,,205,0,0,0,0,,,,,28,6,2,1301,18.47,28.96,32.44,7.04,,198,0,0,0,0,,,,
675,19:14:16,2,,,18,6,2,180,17.82,28.59,30.49,7.56,,206,0,0,0,0,,,,,28,6,2,1311,18.47,28.96,32.44,7.19,,198,0,0,0,0,,,,
676,19:14:18,2,,,18,6,2,180,17.82,28.59,30.49,7.56,,206,0,0,0,0,,,,,28,6,2,1311,18.47,28.96,32.44,7.19,,199,0,0,0,0,,,,
677,19:14:20,2,,,18,6,2,180,17.82,28.59,30.49,7.71,,206,0,0,0,0,,,,,28,6,2,1311,18.47,28.59,32.84,7.71,,199,0,0,0,0,,,,
678,19:14:22,2,,,18,6,2,180,17.82,28.59,30.49,7.71,,207,0,0,0,0,,,,,28,6,2,1311,18.47,28.59,32.84,7.71,,200,0,0,0,0,,,,
