CH Name,D_정면,D_측면,D_2R,D_5R,D_6R,D_manifold,S_정면,S_측면,S_2R,S_5R,S_7R,S_8R,D_정면,D_측면,D_2R,D_5R,D_6R,D_manifold,S_정면,S_측면,S_2R,S_5R,S_7R,S_8R
CH No.,CH17,CH18,CH19,CH20,CH21,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH17,CH18,CH19,CH20,CH21,CH25,CH26,CH27,CH28,CH29,CH30,CH31
1107,0.3,0.7,0.5,1.2,0.6,0.8,0.5,0.9,0.7,0.5,0.3,0.6,120,40,120,14,14,14,120,120,120,120,120,120
1108,0.3,0.7,0.5,1.2,0.6,0.9,0.5,0.8,0.5,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1109,0.3,0.7,0.5,1.3,0.7,0.9,0.6,0.7,0.5,0.5,0.4,0.8,120,40,120,14,14,14,120,120,120,120,120,120
1110,0.3,0.8,0.5,1.2,0.6,0.9,0.5,0.8,0.6,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1111,0.3,0.9,0.5,1.1,0.6,0.9,0.6,0.8,0.6,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1112,0.3,0.7,0.6,1.1,0.6,0.8,0.6,0.8,0.5,0.5,0.4,0.6,120,40,120,14,14,14,120,120,120,120,120,120
1113,0.3,0.7,0.5,1.1,0.6,0.9,0.5,0.8,0.5,0.5,0.4,0.8,120,40,120,14,14,14,120,120,120,120,120,120
1114,0.3,0.7,0.4,1.2,0.6,0.9,0.6,0.8,0.5,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1115,0.3,0.7,0.4,1.0,0.6,0.9,0.5,0.8,0.5,0.4,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1116,0.3,0.7,0.5,1.1,0.6,0.9,0.5,0.8,0.5,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1117,0.3,0.8,0.5,1.1,0.6,0.9,0.6,0.7,0.6,0.5,0.4,0.6,120,40,120,14,14,14,120,120,120,120,120,120
1118,0.3,0.6,0.5,1.1,0.6,0.9,0.6,0.7,0.6,0.5,0.4,0.6,120,40,120,14,14,14,120,120,120,120,120,120
1119,0.3,0.7,0.5,1.1,0.6,0.8,0.6,0.8,0.5,0.5,0.4,0.6,120,40,120,14,14,14,120,120,120,120,120,120
1120,0.3,0.7,0.4,1.1,0.6,0.9,0.6,0.7,0.5,0.4,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1121,0.4,0.8,0.5,1.2,0.6,0.9,0.5,0.9,0.6,0.4,0.3,0.6,120,40,120,14,14,14,120,120,120,120,120,120
1122,0.3,0.7,0.6,1.3,0.6,0.8,0.6,0.8,0.6,0.5,0.4,0.8,120,40,120,14,14,14,120,120,120,120,120,120
1123,0.4,0.7,0.5,1.2,0.6,0.9,0.6,0.8,0.5,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1124,0.3,0.8,0.5,1.1,0.6,0.9,0.5,0.8,0.6,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1125,0.3,0.7,0.5,1.2,0.6,0.9,0.5,0.9,0.6,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1126,0.3,0.9,0.5,1.1,0.6,0.9,0.6,0.9,0.5,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1127,0.4,0.8,0.4,1.2,0.6,0.9,0.5,0.8,0.5,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1128,0.3,0.8,0.4,1.3,0.6,0.9,0.5,0.8,0.6,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1129,0.3,0.8,0.5,1.2,0.6,0.9,0.5,0.8,0.5,0.5,0.3,0.6,120,40,120,14,14,14,120,120,120,120,120,120
1130,0.3,0.8,0.5,1.2,0.6,0.9,0.6,0.8,0.6,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1131,0.3,0.8,0.5,1.2,0.6,0.9,0.6,0.8,0.6,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1132,0.3,0.7,0.4,1.2,0.6,0.9,0.6,0.8,0.5,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1133,0.3,0.9,0.5,1.1,0.7,0.9,0.6,0.9,0.6,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1134,0.3,0.9,0.6,1.2,0.6,0.8,0.6,0.9,0.7,0.5,0.3,0.6,120,40,120,14,14,14,120,120,120,120,120,120
1135,0.3,0.8,0.5,1.2,0.6,0.9,0.6,0.9,0.5,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1136,0.4,0.7,0.5,1.1,0.6,0.8,0.6,0.8,0.5,0.4,0.3,0.8,120,40,120,14,14,14,120,120,120,120,120,120
1137,0.3,0.8,0.5,1.2,0.7,0.9,0.6,0.8,0.6,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1138,0.4,0.7,0.4,1.2,0.6,1.0,0.5,0.7,0.5,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1139,0.3,0.8,0.5,1.1,0.6,0.9,0.5,0.8,0.6,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1140,0.3,0.8,0.4,1.1,0.6,0.9,0.5,0.8,0.5,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1141,0.3,0.7,0.5,1.2,0.6,0.9,0.6,0.9,0.5,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1142,0.3,0.7,0.5,1.2,0.6,0.8,0.6,0.8,0.5,0.4,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1143,0.3,0.8,0.5,1.2,0.5,0.9,0.5,0.8,0.6,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1144,0.3,0.7,0.5,1.2,0.6,0.9,0.5,0.9,0.5,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1145,0.3,0.7,0.4,1.2,0.6,0.9,0.6,0.9,0.6,0.4,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1146,0.3,0.8,0.4,1.2,0.6,0.8,0.6,0.9,0.5,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1147,0.3,0.7,0.5,1.3,0.6,0.9,0.5,0.8,0.6,0.4,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1148,0.3,0.7,0.5,1.2,0.6,0.9,0.6,0.9,0.5,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1149,0.3,0.8,0.4,1.1,0.6,0.9,0.5,0.7,0.5,0.5,0.3,0.6,120,40,120,14,14,14,120,120,120,120,120,120
1150,0.3,0.7,0.5,1.2,0.6,0.9,0.5,0.9,0.5,0.5,0.4,0.6,120,40,120,14,14,14,120,120,120,120,120,120
1151,0.3,0.7,0.5,1.1,0.6,0.9,0.5,0.8,0.5,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1152,0.3,0.8,0.5,1.3,0.6,0.9,0.5,0.7,0.5,0.5,0.3,0.6,120,40,120,14,14,14,120,120,120,120,120,120
1153,0.3,0.7,0.5,1.1,0.6,0.9,0.5,0.8,0.5,0.5,0.3,0.6,120,40,120,14,14,14,120,120,120,120,120,120
1154,0.3,0.8,0.5,1.1,0.6,0.8,0.5,0.8,0.5,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1155,0.3,0.7,0.4,1.2,0.6,0.8,0.5,0.8,0.5,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1156,0.3,0.8,0.5,1.1,0.6,0.9,0.5,0.8,0.5,0.4,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1157,0.4,0.8,0.5,1.3,0.6,0.9,0.6,0.9,0.6,0.6,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1158,0.3,0.7,0.5,1.2,0.6,0.9,0.5,0.8,0.5,0.5,0.3,0.6,120,40,120,14,14,14,120,120,120,120,120,120
1159,0.3,0.8,0.5,1.3,0.6,0.9,0.6,0.9,0.6,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1160,0.3,0.7,0.5,1.2,0.6,0.8,0.5,0.8,0.5,0.5,0.3,0.6,120,40,120,14,14,14,120,120,120,120,120,120
1161,0.4,0.7,0.5,1.1,0.6,0.9,0.6,0.9,0.6,0.4,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1162,0.3,0.8,0.5,1.1,0.6,0.9,0.5,0.8,0.5,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1163,0.3,0.7,0.5,1.2,0.6,0.9,0.5,0.7,0.6,0.4,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1164,0.4,0.8,0.5,1.2,0.6,0.9,0.6,0.9,0.6,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1165,0.4,0.8,0.5,1.3,0.6,0.9,0.5,1.0,0.6,0.5,0.3,0.8,120,40,120,14,14,14,120,120,120,120,120,120
1166,0.3,0.8,0.5,1.2,0.6,0.9,0.5,0.8,0.6,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1167,0.3,0.8,0.4,1.2,0.6,0.8,0.5,0.8,0.5,0.5,0.4,0.8,120,40,120,14,14,14,120,120,120,120,120,120
1168,0.3,0.7,0.5,1.3,0.6,0.9,0.5,0.8,0.6,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1169,0.3,0.8,0.5,1.2,0.6,0.9,0.5,0.7,0.6,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1170,0.3,0.7,0.5,1.2,0.6,0.8,0.6,0.8,0.6,0.5,0.4,0.8,120,40,120,14,14,14,120,120,120,120,120,120
1171,0.3,0.9,0.5,1.2,0.6,0.9,0.6,0.8,0.7,0.6,0.4,0.6,120,40,120,14,14,14,120,120,120,120,120,120
1172,0.3,0.7,0.5,1.3,0.6,0.9,0.6,0.8,0.6,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1173,0.3,0.7,0.5,1.1,0.6,0.9,0.5,0.8,0.5,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1174,0.3,0.7,0.5,1.2,0.6,1.0,0.5,0.9,0.6,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1175,0.3,0.7,0.4,1.2,0.6,0.8,0.6,0.8,0.5,0.4,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1176,0.3,0.7,0.5,1.2,0.6,0.9,0.7,1.0,0.5,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1177,0.3,0.8,0.5,1.2,0.6,0.9,0.6,0.9,0.7,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1178,0.4,0.6,0.5,1.3,0.6,0.9,0.5,0.9,0.5,0.5,0.3,0.8,120,40,120,14,14,14,120,120,120,120,120,120
1179,0.3,0.8,0.5,1.3,0.6,0.8,0.6,0.9,0.5,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1180,0.4,0.8,0.5,1.2,0.7,0.8,0.6,0.9,0.6,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1181,0.3,0.8,0.5,1.2,0.6,0.9,0.6,1.0,0.6,0.5,0.4,0.6,120,40,120,14,14,14,120,120,120,120,120,120
1182,0.3,0.7,0.5,1.2,0.6,0.9,0.6,1.0,0.6,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1183,0.3,0.8,0.4,1.2,0.7,0.9,0.6,0.9,0.5,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1184,0.3,0.8,0.4,1.2,0.6,0.8,0.6,0.9,0.6,0.4,0.4,0.6,120,40,120,14,14,14,120,120,120,120,120,120
1185,0.3,0.7,0.4,1.3,0.7,0.9,0.6,0.9,0.5,0.5,0.4,0.8,120,40,120,14,14,14,120,120,120,120,120,120
1186,0.3,0.7,0.5,1.2,0.6,0.8,0.5,0.9,0.6,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1187,0.3,0.8,0.4,1.1,0.5,0.9,0.6,0.9,0.5,0.5,0.4,0.8,120,40,120,14,14,14,120,120,120,120,120,120
1188,0.3,0.7,0.5,1.1,0.7,0.9,0.5,0.9,0.6,0.5,0.4,0.8,120,40,120,14,14,14,120,120,120,120,120,120
1189,0.3,0.7,0.5,1.1,0.6,1.0,0.5,0.9,0.5,0.5,0.4,0.6,120,40,120,14,14,14,120,120,120,120,120,120
1190,0.4,0.8,0.6,1.1,0.6,0.9,0.6,0.9,0.6,0.5,0.4,0.8,120,40,120,14,14,14,120,120,120,120,120,120
1191,0.3,0.7,0.4,1.1,0.6,0.9,0.6,1.0,0.5,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1192,0.3,0.7,0.5,1.2,0.6,0.9,0.6,0.9,0.5,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1193,0.3,0.7,0.4,1.1,0.6,0.9,0.6,0.8,0.5,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1194,0.3,0.7,0.5,1.1,0.6,0.9,0.6,0.9,0.5,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1195,0.3,0.9,0.5,1.2,0.6,0.8,0.7,0.9,0.6,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1196,0.3,1.0,0.5,1.2,0.6,0.9,0.5,0.8,0.6,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1197,0.4,0.8,0.4,1.2,0.7,0.8,0.5,0.9,0.6,0.5,0.4,0.8,120,40,120,14,14,14,120,120,120,120,120,120
1198,0.3,0.9,0.6,1.3,0.7,0.8,0.6,1.0,0.6,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1199,0.3,1.0,0.5,1.2,0.6,0.9,0.6,0.9,0.6,0.5,0.3,0.8,120,40,120,14,14,14,120,120,120,120,120,120
1200,0.4,0.9,0.6,1.3,0.6,0.8,0.6,0.9,0.7,0.5,0.3,0.8,120,40,120,14,14,14,120,120,120,120,120,120
1201,0.3,0.8,0.5,1.2,0.6,0.9,0.6,0.9,0.6,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1202,0.3,0.9,0.5,1.2,0.6,0.9,0.6,0.9,0.7,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1203,0.3,0.8,0.5,1.3,0.7,0.9,0.7,0.8,0.6,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1204,0.3,0.7,0.5,1.2,0.6,0.9,0.5,0.9,0.6,0.5,0.4,0.8,120,40,120,14,14,14,120,120,120,120,120,120
1205,0.3,0.9,0.5,1.2,0.6,1.0,0.5,0.8,0.7,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1206,0.3,0.8,0.4,1.2,0.6,0.9,0.6,0.8,0.6,0.4,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1207,0.3,0.8,0.5,1.2,0.6,0.9,0.5,0.9,0.6,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1208,0.4,0.8,0.5,1.2,0.6,0.9,0.5,0.7,0.6,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1209,0.3,0.8,0.5,1.2,0.6,0.9,0.6,0.9,0.6,0.5,0.3,0.6,120,40,120,14,14,14,120,120,120,120,120,120
1210,0.3,0.9,0.5,1.2,0.6,0.9,0.6,0.9,0.6,0.5,0.4,0.8,120,40,120,14,14,14,120,120,120,120,120,120
1211,0.3,0.9,0.6,1.3,0.6,0.9,0.6,0.8,0.6,0.6,0.4,0.8,120,40,120,14,14,14,120,120,120,120,120,120
1212,0.3,0.8,0.6,1.3,0.6,0.8,0.6,0.9,0.6,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1213,0.3,0.8,0.5,1.2,0.6,0.8,0.5,0.8,0.5,0.4,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1214,0.3,0.8,0.5,1.2,0.6,0.9,0.6,0.8,0.6,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1215,0.3,0.7,0.5,1.2,0.6,0.9,0.6,0.8,0.7,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1216,0.3,0.7,0.5,1.2,0.7,1.0,0.5,0.8,0.6,0.6,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1217,0.3,0.8,0.5,1.2,0.6,0.8,0.6,0.9,0.6,0.5,0.3,0.6,120,40,120,14,14,14,120,120,120,120,120,120
1218,0.3,0.8,0.5,1.1,0.6,0.9,0.6,0.8,0.6,0.5,0.4,0.6,120,40,120,14,14,14,120,120,120,120,120,120
1219,0.3,0.8,0.5,1.2,0.7,0.9,0.7,0.9,0.6,0.5,0.4,0.8,120,40,120,14,14,14,120,120,120,120,120,120
1220,0.4,0.8,0.5,1.2,0.6,0.9,0.5,0.9,0.6,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1221,0.3,0.8,0.6,1.2,0.6,0.9,0.7,0.8,0.6,0.5,0.3,0.8,120,40,120,14,14,14,120,120,120,120,120,120
1222,0.3,0.7,0.5,1.2,0.6,0.8,0.6,0.8,0.6,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1223,0.3,0.9,0.5,1.1,0.6,0.9,0.6,0.9,0.7,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1224,0.3,0.9,0.5,1.1,0.5,0.9,0.5,0.9,0.6,0.6,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1225,0.3,0.9,0.5,1.2,0.6,0.9,0.5,0.9,0.7,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1226,0.3,0.8,0.5,1.2,0.6,0.9,0.6,1.0,0.6,0.5,0.4,0.8,120,40,120,14,14,14,120,120,120,120,120,120
1227,0.4,0.8,0.5,1.2,0.6,0.9,0.6,0.9,0.6,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1228,0.3,0.9,0.6,1.2,0.6,0.9,0.7,1.0,0.7,0.5,0.3,0.6,120,40,120,14,14,14,120,120,120,120,120,120
1229,0.3,0.8,0.6,1.2,0.6,0.9,0.6,0.8,0.6,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1230,0.4,0.9,0.6,1.2,0.7,1.0,0.7,0.8,0.7,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1231,0.3,0.8,0.5,1.3,0.7,0.8,0.6,0.9,0.6,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1232,0.3,0.9,0.5,1.2,0.7,0.9,0.6,0.9,0.6,0.5,0.4,0.8,120,40,120,14,14,14,120,120,120,120,120,120
1233,0.4,0.8,0.5,1.2,0.6,0.9,0.6,0.9,0.5,0.5,0.3,0.8,120,40,120,14,14,14,120,120,120,120,120,120
1234,0.3,0.8,0.5,1.2,0.6,0.9,0.6,1.0,0.5,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1235,0.3,0.9,0.5,1.2,0.6,0.9,0.6,0.9,0.6,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1236,0.3,0.9,0.5,1.2,0.7,0.9,0.6,0.8,0.5,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1237,0.3,0.8,0.5,1.3,0.7,0.9,0.7,0.9,0.6,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1238,0.3,0.9,0.5,1.2,0.7,0.9,0.6,0.9,0.6,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1239,0.4,0.9,0.5,1.2,0.6,0.9,0.6,0.8,0.6,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1240,0.3,0.8,0.5,1.2,0.6,0.9,0.6,0.8,0.5,0.4,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1241,0.3,0.9,0.5,1.2,0.8,0.9,0.6,0.7,0.6,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1242,0.3,0.8,0.5,1.1,0.6,0.9,0.6,0.8,0.5,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1243,0.3,0.8,0.5,1.2,0.6,0.9,0.6,0.8,0.6,0.4,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1244,0.3,0.8,0.6,1.3,0.7,0.8,0.6,0.8,0.6,0.4,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1245,0.4,0.8,0.4,1.1,0.7,0.9,0.6,0.8,0.5,0.5,0.3,0.6,120,40,120,14,14,14,120,120,120,120,120,120
1246,0.3,0.9,0.5,1.4,0.6,0.9,0.6,0.7,0.6,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1247,0.4,0.9,0.5,1.3,0.6,0.8,0.5,0.7,0.6,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1248,0.4,0.8,0.5,1.2,0.7,0.9,0.5,0.8,0.5,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1249,0.3,1.0,0.5,1.3,0.6,0.8,0.6,0.8,0.6,0.6,0.3,0.8,120,40,120,14,14,14,120,120,120,120,120,120
1250,0.3,1.0,0.5,1.2,0.6,0.9,0.6,0.8,0.6,0.6,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1251,0.3,0.8,0.5,1.1,0.6,0.9,0.6,0.8,0.6,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1252,0.3,1.0,0.5,1.1,0.6,0.8,0.6,0.8,0.7,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1253,0.3,1.2,0.6,1.3,0.6,0.9,0.7,0.8,0.7,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1254,0.3,0.9,0.5,1.2,0.6,0.9,0.5,0.8,0.7,0.4,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1255,0.3,0.8,0.5,1.3,0.7,0.9,0.5,0.8,0.6,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1256,0.4,0.9,0.5,1.3,0.6,0.8,0.6,0.8,0.7,0.5,0.4,0.8,120,40,120,14,14,14,120,120,120,120,120,120
1257,0.3,0.9,0.6,1.3,0.6,0.8,0.5,0.8,0.8,0.5,0.5,0.6,120,40,120,14,14,14,120,120,120,120,120,120
1258,0.3,0.9,0.5,1.2,0.6,0.9,0.5,0.8,0.6,0.4,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1259,0.3,1.0,0.5,1.3,0.6,1.0,0.5,0.8,0.7,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1260,0.4,1.0,0.5,1.2,0.6,0.8,0.6,0.8,0.7,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1261,0.3,0.9,0.5,1.3,0.6,0.8,0.6,0.7,0.6,0.5,0.4,0.8,120,40,120,14,14,14,120,120,120,120,120,120
1262,0.4,0.9,0.5,1.3,0.7,0.9,0.6,0.8,0.6,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1263,0.3,0.9,0.6,1.3,0.6,0.9,0.6,0.9,0.6,0.5,0.4,0.8,120,40,120,14,14,14,120,120,120,120,120,120
1264,0.3,0.9,0.5,1.3,0.6,0.8,0.6,0.9,0.6,0.4,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1265,0.3,1.0,0.5,1.3,0.6,0.8,0.6,0.8,0.6,0.5,0.3,0.8,120,40,120,14,14,14,120,120,120,120,120,120
1266,0.3,0.9,0.5,1.2,0.6,0.8,0.6,0.8,0.6,0.5,0.3,0.8,120,40,120,14,14,14,120,120,120,120,120,120
1267,0.3,0.9,0.5,1.2,0.7,0.8,0.6,0.9,0.6,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1268,0.3,1.0,0.5,1.3,0.6,0.9,0.6,0.8,0.6,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1269,0.3,0.9,0.4,1.2,0.6,0.9,0.5,0.9,0.6,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1270,0.4,0.9,0.5,1.3,0.6,0.9,0.6,0.9,0.6,0.5,0.4,0.8,120,40,120,14,14,14,120,120,120,120,120,120
1271,0.3,0.9,0.5,1.1,0.7,0.9,0.7,0.9,0.7,0.5,0.3,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1272,0.4,0.8,0.5,1.2,0.7,0.8,0.7,0.8,0.6,0.5,0.4,0.7,120,40,120,14,14,14,120,120,120,120,120,120
1273,0.4,0.8,0.5,1.3,0.7,1.0,0.6,0.8,0.6,0.5,0.4,0.7,120,42,120,14,14,14,120,120,120,120,120,120
1274,0.3,0.7,0.5,1.5,0.7,1.1,0.5,0.9,0.5,0.5,0.4,0.7,120,23,120,14,14,14,120,120,120,120,120,120
1275,0.3,0.8,0.5,1.6,0.8,1.4,0.6,1.1,0.5,0.6,0.5,0.7,120,24,120,12,12,12,120,120,120,120,120,120
1276,0.4,0.7,0.4,1.6,0.8,1.3,0.6,1.0,0.5,0.5,0.4,0.7,120,24,120,12,12,12,120,120,120,120,12,120
1277,0.3,0.7,0.4,1.6,0.8,1.3,0.6,1.1,0.5,0.6,0.5,0.7,120,24,120,12,12,12,120,120,120,120,120,120
1278,0.4,0.6,0.4,1.5,0.8,1.5,0.6,1.1,0.6,0.5,0.4,0.7,120,24,120,12,12,12,120,120,120,120,120,120
1279,0.4,0.6,0.4,1.5,0.8,1.4,0.6,1.1,0.5,0.5,0.4,0.8,120,24,120,12,12,12,120,120,120,120,120,120
1280,0.3,0.7,0.5,1.6,0.7,1.4,0.6,1.1,0.6,0.5,0.5,0.7,120,24,120,12,12,12,120,120,120,120,120,120
1281,0.4,0.7,0.5,1.5,0.8,1.4,0.6,1.0,0.6,0.5,0.4,0.7,120,24,120,12,12,12,120,120,120,120,120,120
1282,0.3,0.7,0.5,1.5,0.8,1.4,0.6,1.0,0.5,0.6,0.4,0.7,120,24,120,12,12,12,120,120,120,120,120,120
1283,0.3,0.6,0.5,1.5,0.8,1.4,0.6,1.0,0.5,0.6,0.4,0.7,120,24,120,12,12,12,120,120,120,120,12,120
1284,0.4,0.7,0.5,1.5,0.8,1.3,0.6,1.0,0.5,0.6,0.5,0.7,120,24,120,12,12,12,120,120,120,120,12,120
1285,0.3,0.7,0.5,1.5,0.8,1.4,0.6,1.0,0.5,0.6,0.4,0.7,120,24,120,12,12,12,120,120,120,120,12,120
1286,0.4,0.7,0.4,1.6,0.8,1.4,0.6,1.1,0.6,0.6,0.5,0.7,120,24,120,12,12,12,120,120,120,120,12,120
1287,0.3,0.6,0.5,1.5,0.8,1.4,0.5,1.1,0.6,0.5,0.5,0.7,120,24,120,12,12,12,120,120,120,120,120,120
1288,0.3,0.6,0.5,1.6,0.7,1.4,0.6,1.0,0.6,0.6,0.5,0.7,120,24,120,12,12,12,120,120,120,120,120,120
1289,0.4,0.6,0.4,1.5,0.7,1.3,0.6,1.0,0.5,0.6,0.4,0.7,120,120,120,14,14,12,120,120,120,120,120,120
