CH Name,S_정면,S_측면,S_2R,S_5R,S_6R,D_정면,D_측면,D_2R,D_3R,D_6R,S_정면,S_측면,S_2R,S_5R,S_6R,D_정면,D_측면,D_2R,D_3R,D_6R
CH No.,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26
2236,1.0,2.1,2.1,1.5,1.6,1.5,1.9,1.4,1.3,1.9,51,103,51,51,51,205,205,103,205,120
2237,1.1,2.3,2.2,1.6,1.6,1.6,1.9,1.5,1.1,1.8,51,103,51,51,51,205,205,103,205,120
2238,1.2,2.2,2.2,1.5,1.6,1.6,2.0,1.3,1.1,1.8,51,103,51,51,51,205,205,103,205,120
2239,1.0,2.4,2.2,1.6,1.5,1.6,1.9,1.4,1.1,2.0,51,103,51,51,51,205,205,103,205,120
2240,1.1,2.1,2.0,1.5,1.4,1.4,1.9,1.5,1.2,1.8,51,103,51,51,51,205,205,103,205,120
2241,1.4,2.7,2.3,1.6,1.5,1.6,2.6,1.8,1.4,2.0,51,103,51,51,51,205,205,103,205,120
2242,1.4,2.6,2.3,1.4,2.0,2.2,2.3,2.1,1.4,2.0,51,103,51,51,51,205,205,103,205,120
2243,1.3,2.1,2.4,1.4,1.9,1.9,2.0,1.9,1.3,1.9,51,103,51,51,51,205,205,103,205,120
2244,1.3,2.6,2.3,1.4,1.6,1.5,2.4,1.6,1.2,1.9,51,51,51,51,51,205,205,103,205,120
2245,1.4,2.9,2.3,1.6,1.8,1.9,2.2,1.6,1.3,1.9,51,103,51,51,51,205,205,103,205,120
2246,1.2,2.3,2.3,1.5,1.7,1.8,1.9,1.7,1.3,2.0,51,103,51,51,51,205,205,103,205,120
2247,1.3,2.5,2.7,1.5,1.9,1.8,2.3,2.0,1.2,2.1,51,103,51,51,51,205,205,103,205,120
2248,1.3,2.4,2.5,1.6,1.8,1.8,2.3,1.9,1.2,2.0,51,103,51,51,51,205,205,103,205,120
2249,1.0,2.1,2.0,1.5,1.6,1.6,2.0,1.7,1.1,1.9,51,103,51,51,51,205,205,103,205,120
2250,1.7,2.7,2.7,1.5,1.9,2.2,2.4,2.1,1.2,2.0,51,103,51,51,51,205,205,103,205,120
2251,1.3,2.3,2.4,1.7,1.8,1.7,2.1,1.9,1.1,2.1,51,9,51,51,51,205,205,103,205,120
2252,1.1,2.3,2.4,1.5,1.7,1.7,2.0,1.8,1.2,1.7,51,51,51,51,51,205,205,103,205,120
2253,1.3,2.6,2.1,1.4,2.2,2.0,2.2,1.9,1.2,2.2,51,103,51,51,51,205,205,103,205,120
2254,1.2,2.4,2.3,1.5,1.7,1.5,2.1,1.7,1.2,1.9,51,103,51,51,51,205,205,103,205,120
2255,1.1,2.0,2.3,1.5,1.6,1.4,1.9,1.4,1.1,1.9,51,103,51,51,51,205,205,103,205,120
2256,1.2,2.1,2.5,1.4,1.7,1.6,1.8,1.4,1.2,1.9,51,103,51,51,51,205,205,103,205,120
2257,1.0,1.9,1.9,1.4,1.4,1.4,2.0,1.5,1.2,1.8,51,103,51,51,51,205,205,103,205,120
2258,1.0,1.9,2.0,1.3,1.6,1.5,1.9,1.5,1.0,1.8,51,51,51,51,51,205,205,103,205,120
2259,1.0,2.0,2.0,1.4,1.6,1.5,1.8,1.5,1.1,1.9,51,103,51,51,51,205,205,103,205,120
2260,1.1,2.3,2.9,1.5,2.2,2.2,2.0,2.0,1.1,2.0,51,103,51,51,51,205,205,103,205,120
2261,1.6,2.7,2.2,1.6,2.0,2.3,2.2,2.5,1.2,2.4,51,103,51,51,51,205,205,103,205,120
2262,1.7,2.4,3.0,1.5,2.4,2.0,2.3,2.0,1.1,2.1,52,103,52,52,52,207,206,103,120,120
2263,1.7,2.6,2.7,1.4,2.3,1.9,2.0,2.1,1.3,2.1,53,105,53,53,53,211,60,105,120,120
2264,1.7,3.4,2.8,1.5,2.0,2.1,2.0,2.0,1.3,2.2,53,107,53,107,53,213,60,107,213,120
2265,1.8,2.9,2.7,1.6,2.3,2.1,2.0,1.9,1.6,2.3,53,107,53,53,53,213,213,107,213,120
2266,1.5,2.4,2.4,1.5,2.0,1.7,1.9,1.5,1.2,1.9,53,107,53,107,53,213,213,107,213,120
2267,1.6,2.7,2.6,1.6,1.8,1.5,1.9,1.6,1.2,1.9,53,107,53,53,53,213,213,107,213,120
2268,1.5,2.5,2.4,1.4,1.9,1.7,1.7,1.7,1.3,2.0,53,107,53,53,53,213,213,107,213,120
2269,1.4,2.4,2.4,1.4,1.8,1.7,1.7,1.6,1.2,1.8,53,107,53,53,53,213,213,107,213,120
2270,1.4,2.3,2.4,1.6,1.8,1.6,1.8,1.6,1.3,1.9,53,107,53,107,53,213,213,107,213,120
2271,1.5,2.7,2.9,1.6,2.1,2.0,1.9,1.7,1.1,2.0,53,107,53,107,53,213,60,107,213,120
2272,1.5,2.4,2.5,1.5,1.9,1.8,1.9,1.4,1.2,1.9,53,107,53,107,53,213,60,107,213,120
2273,1.4,2.4,2.7,1.6,2.1,1.8,1.7,1.7,1.2,2.1,53,107,53,107,53,213,60,107,213,120
2274,1.7,2.6,3.1,1.7,2.4,1.8,2.3,1.7,1.3,2.0,53,53,53,107,53,213,60,107,213,120
2275,1.7,2.7,2.5,1.5,1.9,1.6,2.0,1.6,1.2,1.9,53,107,53,107,53,213,213,107,213,42
2276,1.5,2.7,2.9,1.6,2.0,1.7,1.8,1.6,1.3,1.8,53,107,53,107,53,213,213,107,213,42
2277,1.4,2.6,2.7,1.5,2.1,1.4,1.8,1.6,1.2,2.0,53,107,53,107,53,213,60,107,213,42
2278,1.5,2.5,2.6,1.5,1.7,1.5,1.8,1.5,1.3,1.9,53,107,53,53,53,213,213,107,213,42
2279,1.5,2.4,2.7,1.5,2.1,1.9,1.8,1.8,1.3,1.7,53,107,53,53,53,213,60,107,213,42
2280,1.5,2.7,2.9,1.6,1.9,1.6,1.7,1.6,1.4,1.8,53,120,53,107,53,213,60,107,213,42
2281,1.3,2.3,2.6,1.4,2.1,1.6,1.7,1.5,1.3,1.9,53,107,53,107,53,213,60,107,120,42
2282,1.5,2.6,2.7,1.5,2.2,1.7,2.1,1.8,1.4,2.0,53,107,53,107,53,213,60,107,120,42
2283,1.3,2.5,2.5,1.4,1.9,1.6,1.8,1.8,1.3,1.9,53,107,53,53,53,213,60,107,120,42
2284,1.5,2.2,2.4,1.6,1.6,1.5,1.8,1.4,1.2,1.8,53,107,53,107,53,213,60,107,120,42
2285,1.4,2.4,2.5,1.5,1.7,1.6,1.7,1.5,1.3,1.7,53,107,53,107,53,213,60,107,213,42
2286,1.2,2.2,2.5,1.4,1.8,1.5,1.8,1.5,1.2,1.8,53,107,53,107,53,213,60,107,120,42
2287,1.3,1.9,2.3,1.4,1.9,1.6,1.7,1.4,1.2,1.8,53,107,53,107,53,213,60,107,120,120
2288,1.4,2.1,2.5,1.4,1.8,1.4,1.6,1.5,1.4,1.8,53,107,53,107,53,213,60,107,120,120
2289,1.4,2.1,2.5,1.3,1.9,1.5,1.7,1.4,1.2,1.9,53,107,53,107,53,213,60,107,120,42
2290,1.4,2.4,2.4,1.5,1.8,1.6,1.6,1.4,1.3,1.8,53,107,53,53,53,213,60,107,120,120
2291,1.2,2.2,2.5,1.5,1.8,1.4,1.8,1.4,1.2,1.9,53,107,53,53,53,213,60,107,120,120
2292,1.3,2.0,2.8,1.4,2.0,1.6,1.8,1.6,1.3,1.9,53,107,53,107,53,213,60,107,213,120
2293,1.4,2.3,2.6,1.5,1.7,1.5,1.8,1.5,1.3,2.0,53,120,53,107,53,213,60,107,120,120
2294,1.4,2.2,2.5,1.6,1.7,1.8,1.8,1.5,1.3,1.9,53,107,53,53,53,213,60,107,213,120
2295,1.3,2.5,2.8,1.6,1.9,1.6,1.9,1.5,1.3,1.7,53,120,53,107,53,213,60,107,213,120
2296,1.6,2.4,2.7,1.4,2.3,2.0,1.8,1.9,1.3,1.9,53,120,53,107,53,213,60,107,213,120
2297,1.5,2.5,2.9,1.5,2.0,1.8,1.9,1.9,1.4,1.8,53,107,53,107,53,213,60,107,213,120
2298,1.5,2.4,2.7,1.5,1.9,1.6,2.2,1.5,1.3,1.8,53,107,53,107,53,213,60,107,213,120
2299,1.6,2.5,2.7,1.5,2.2,1.7,2.0,1.6,1.1,2.0,53,107,53,107,53,213,60,107,213,120
2300,1.4,2.3,2.6,1.4,1.9,1.5,1.8,1.6,1.1,1.8,53,107,53,107,53,213,60,107,213,120
2301,1.7,2.8,2.5,1.5,2.0,1.7,2.1,1.8,1.3,2.1,53,107,53,107,53,213,60,107,213,120
2302,1.5,2.2,2.5,1.5,2.0,1.6,1.9,1.5,1.3,1.9,53,120,53,53,53,213,60,107,213,120
2303,1.4,2.2,2.6,1.4,2.2,1.6,2.2,1.9,1.2,2.0,53,107,53,107,53,213,60,107,213,120
2304,1.5,2.5,2.9,1.8,1.8,1.6,1.8,1.5,1.3,2.0,53,107,53,107,53,213,60,107,213,120
2305,1.4,2.3,2.6,1.5,1.7,1.5,1.6,1.5,1.2,1.8,54,108,54,108,54,216,60,108,120,120
2306,1.4,2.3,2.4,1.6,1.5,1.5,1.7,1.4,1.2,1.9,55,110,55,110,55,120,60,110,120,120
2307,1.4,2.0,2.3,1.7,1.6,1.6,1.6,1.4,1.2,1.7,55,120,55,110,55,221,60,110,120,120
2308,1.5,2.6,2.5,1.9,1.5,1.6,1.6,1.3,1.4,2.0,55,110,55,111,55,221,60,111,120,42
2309,1.3,2.2,2.6,1.8,1.5,1.5,1.4,1.4,1.3,1.8,55,111,55,111,55,221,60,110,120,42
2310,1.4,2.4,2.1,1.5,1.6,1.9,1.7,1.4,1.2,1.9,55,111,55,111,55,221,60,111,120,42
2311,1.3,2.1,2.6,1.7,1.6,1.5,1.5,1.4,1.3,1.9,55,111,55,111,55,221,60,110,120,42
2312,1.3,2.4,2.4,1.7,1.5,1.6,1.6,1.3,1.1,1.8,55,111,55,110,55,221,60,111,120,42
2313,1.2,2.3,2.1,1.7,1.5,1.4,1.7,1.5,1.2,1.7,55,110,55,111,55,221,60,110,120,42
2314,1.3,2.2,2.3,1.7,1.5,1.7,1.6,1.2,1.2,1.7,55,111,55,111,55,221,60,111,120,42
2315,1.3,2.5,2.1,1.6,1.5,1.6,1.5,1.4,1.2,1.9,55,110,55,110,55,221,60,110,120,42
2316,1.2,2.0,2.3,1.6,1.6,1.6,1.6,1.2,1.3,1.7,55,111,55,110,55,221,60,111,120,42
2317,1.4,2.4,2.3,1.7,1.5,1.6,1.5,1.4,1.2,1.7,55,110,55,111,55,221,60,110,120,42
2318,1.2,2.0,2.4,1.6,1.6,1.6,1.6,1.1,1.3,1.6,55,111,55,111,55,221,60,111,120,42
2319,1.3,2.0,2.2,1.5,1.4,1.5,1.5,1.4,1.3,1.8,55,110,55,111,55,221,60,110,120,42
2320,1.2,2.0,2.3,1.6,1.5,1.6,1.5,1.3,1.3,1.8,55,111,55,111,55,221,60,111,120,42
2321,1.3,2.3,2.1,1.7,1.4,1.5,1.6,1.4,1.2,1.7,55,110,55,111,55,221,60,110,120,120
2322,1.2,1.9,2.2,1.5,1.6,1.5,1.4,1.4,1.2,1.6,55,111,55,110,55,221,60,111,120,120
2323,1.7,3.1,2.8,1.8,2.0,1.9,2.1,1.9,1.4,2.1,55,110,55,111,55,221,60,110,120,120
2324,1.3,2.6,2.5,1.7,1.5,1.4,1.4,1.4,1.3,1.8,55,111,55,111,55,221,60,110,120,120
2325,1.2,2.1,2.4,1.6,1.6,1.4,1.6,1.4,1.2,1.9,55,111,55,111,55,221,60,111,120,120
2326,1.4,2.5,2.5,1.8,1.6,1.5,1.3,1.5,1.1,1.8,55,111,55,111,55,221,60,110,120,120
2327,1.2,2.2,2.1,1.6,1.5,1.6,1.5,1.2,1.1,1.6,55,111,55,111,55,221,60,111,120,120
2328,1.3,2.2,2.3,1.7,1.4,1.5,1.4,1.6,1.2,1.8,55,110,55,110,55,221,60,110,120,120
2329,1.1,2.1,2.2,1.5,1.6,1.5,1.4,1.4,1.2,1.8,55,111,55,111,55,221,60,111,120,120
2330,1.3,2.2,2.4,1.7,1.5,1.4,1.5,1.4,1.1,1.8,55,110,55,111,55,221,60,110,120,120
2331,1.3,2.3,2.4,1.8,1.7,2.0,1.4,1.3,1.3,1.7,55,111,55,111,55,221,60,111,120,120
2332,1.5,2.5,2.4,1.7,1.5,1.7,1.6,1.5,1.2,2.0,55,110,55,111,55,221,60,110,120,120
2333,1.7,2.4,2.4,1.6,1.7,1.8,1.7,1.9,1.3,2.0,55,111,55,111,55,221,60,111,120,120
2334,1.4,2.5,2.6,1.6,1.9,2.2,1.9,1.9,1.2,2.0,55,110,55,111,55,221,60,110,120,120
2335,1.7,3.1,2.6,1.6,2.3,1.9,2.0,2.1,1.3,2.1,120,120,55,111,55,221,60,120,120,120
2336,1.6,2.7,3.0,1.8,2.0,1.8,2.1,2.1,1.3,1.9,55,110,55,111,55,221,60,110,120,120
2337,1.4,2.4,2.7,1.8,1.9,1.8,1.9,1.6,1.3,2.1,55,120,55,111,55,221,60,120,120,120
2338,1.5,2.7,2.6,1.6,2.2,1.8,1.6,1.8,1.4,2.0,55,110,55,111,55,221,60,111,120,120
2339,1.2,2.2,2.2,1.6,1.6,1.7,1.3,1.4,1.2,1.8,55,111,55,111,55,221,60,111,120,120
2340,1.3,2.2,2.3,1.6,1.6,1.6,1.4,1.3,1.1,1.8,120,113,56,113,120,120,60,113,120,120
2341,1.1,2.3,2.1,1.4,1.4,1.7,1.5,1.3,1.1,1.7,57,114,57,115,120,120,60,114,120,120
2342,1.3,2.3,2.3,1.6,1.4,1.7,1.4,1.3,1.2,1.6,120,114,57,114,57,114,60,114,120,120
2343,1.2,2.0,2.1,1.5,1.5,1.6,1.4,1.3,1.2,1.8,120,115,57,115,57,57,60,115,120,120
2344,1.3,2.9,2.5,1.5,1.8,2.0,2.0,1.7,1.3,2.0,120,114,57,114,120,114,60,114,120,120
2345,1.3,2.3,2.0,1.6,1.5,1.8,1.6,1.3,1.2,1.8,120,114,57,114,120,120,60,114,120,120
2346,1.2,2.3,2.2,1.5,1.6,1.7,1.5,1.3,1.2,1.6,120,115,57,115,57,115,60,115,120,42
2347,1.2,2.2,2.3,1.6,1.5,1.8,1.5,1.2,1.3,1.7,120,114,57,114,120,114,60,114,120,120
2348,1.2,2.1,2.2,1.6,1.6,1.8,1.4,1.3,1.4,1.8,120,114,57,114,120,114,60,114,120,42
2349,1.2,2.5,2.4,1.7,1.5,1.8,1.5,1.5,1.4,1.8,120,115,57,115,57,57,60,115,120,42
2350,1.8,2.9,2.5,1.4,2.1,2.1,2.0,2.2,1.3,2.0,120,115,57,115,120,57,60,115,120,42
2351,1.6,2.3,2.2,1.6,2.0,2.0,2.1,1.7,1.2,1.9,57,114,57,114,120,57,60,114,120,42
2352,1.1,2.1,2.2,1.5,1.4,1.8,1.6,1.5,1.3,1.8,57,114,57,114,120,57,60,114,120,42
2353,1.6,2.7,2.5,1.4,1.8,2.1,1.8,1.9,1.4,1.9,120,114,57,114,120,120,60,114,120,42
2354,1.5,1.9,2.7,1.7,2.0,2.0,2.0,1.8,1.3,2.0,120,115,57,115,120,57,60,115,120,42
2355,1.7,3.1,2.2,1.5,1.7,1.6,1.5,1.8,1.5,1.8,120,115,57,115,57,115,60,115,120,120
2356,1.2,2.1,2.2,1.5,1.4,1.7,1.5,1.5,1.2,1.7,120,114,57,114,120,57,60,240,120,120
2357,1.4,3.1,2.3,1.4,2.0,1.8,1.7,2.1,1.3,1.9,240,114,57,114,120,120,60,114,120,120
2358,1.4,2.6,2.1,1.6,1.4,1.8,1.4,1.4,1.3,1.8,240,114,57,114,120,57,60,114,120,120
2359,1.5,2.6,2.1,1.7,1.6,1.9,1.8,1.8,1.3,1.9,240,114,57,114,120,120,60,114,120,120
2360,1.2,2.3,1.9,1.5,1.5,1.9,1.5,1.4,1.3,1.8,120,115,57,115,57,115,60,115,120,120
2361,1.2,2.1,2.0,1.4,1.5,1.7,1.3,1.3,1.3,1.8,57,115,57,114,57,57,60,115,120,120
2362,1.1,2.3,2.0,1.6,1.4,1.6,1.3,1.4,1.2,1.8,57,114,57,114,57,57,60,114,120,120
2363,1.2,2.1,2.2,1.6,1.6,1.7,1.3,1.5,1.2,1.8,57,114,57,114,57,57,60,114,240,120
2364,1.1,2.2,2.1,1.5,1.5,1.7,1.4,1.4,1.2,1.8,57,114,57,114,57,114,60,114,120,120
2365,1.2,2.4,1.9,1.5,1.3,1.6,1.5,1.5,1.3,1.8,57,114,57,114,57,57,60,114,240,120
2366,1.2,2.4,2.3,1.8,1.4,1.8,1.4,1.3,1.2,1.7,57,115,57,115,57,57,60,115,120,120
2367,1.1,2.4,2.0,1.5,1.5,1.8,1.4,1.4,1.2,1.9,240,115,57,115,57,115,60,115,240,120
2368,1.1,2.1,2.1,1.6,1.4,1.8,1.4,1.3,1.2,1.8,57,114,57,114,57,57,60,114,240,120
2369,1.1,2.2,2.1,1.4,1.6,1.8,1.3,1.3,1.1,1.9,57,114,57,114,57,57,60,114,120,120
2370,1.2,2.2,2.0,1.5,1.4,1.6,1.5,1.5,1.2,1.9,57,114,57,114,57,114,60,114,120,120
2371,1.1,2.2,1.9,1.5,1.5,1.7,1.5,1.3,1.3,1.7,57,114,57,114,57,114,60,114,114,120
2372,1.1,2.2,1.9,1.5,1.5,1.6,1.4,1.2,1.3,1.7,57,114,57,114,57,114,60,114,120,120
2373,1.2,2.1,2.1,1.5,1.5,1.8,1.4,1.3,1.3,1.8,57,114,57,114,57,57,60,114,120,120
2374,1.2,2.1,2.0,1.5,1.4,1.6,1.4,1.2,1.2,1.8,240,115,57,115,57,115,60,115,115,120
2375,1.1,2.0,2.1,1.5,1.5,1.6,1.5,1.2,1.3,1.7,57,115,57,114,57,114,60,115,120,42
2376,1.2,2.2,2.0,1.7,1.3,1.7,1.4,1.4,1.3,1.7,57,115,57,115,57,57,60,115,120,42
2377,1.1,1.9,2.0,1.6,1.4,1.8,1.4,1.2,1.4,1.7,57,115,57,115,57,57,60,115,120,42
2378,1.2,2.0,2.1,1.5,1.4,1.7,1.4,1.4,1.3,1.8,57,114,57,114,57,57,60,114,120,120
2379,1.1,2.1,2.0,1.5,1.6,1.7,1.4,1.2,1.3,1.7,57,114,57,114,57,114,60,114,120,42
2380,1.1,2.0,2.2,1.5,1.5,1.6,1.4,1.4,1.3,1.9,57,114,57,114,57,114,60,114,120,42
2381,1.2,2.2,2.3,1.5,1.5,1.7,1.4,1.4,1.2,1.8,57,114,57,114,57,114,60,114,120,120
2382,1.3,2.4,2.1,1.5,1.4,1.6,1.5,1.4,1.2,1.8,57,114,57,114,57,57,60,114,120,42
2383,1.1,1.8,2.1,1.4,1.5,1.8,1.5,1.2,1.3,1.8,57,115,57,115,57,57,60,115,120,42
2384,1.2,2.2,2.2,1.5,1.5,1.8,1.5,1.3,1.2,1.8,57,115,57,115,57,57,60,115,120,120
2385,1.3,2.1,2.2,1.7,1.6,1.6,1.5,1.4,1.3,1.8,57,115,57,115,57,115,60,115,120,120
2386,1.1,2.0,2.0,1.5,1.4,1.7,1.5,1.4,1.3,1.8,115,115,57,115,57,115,60,115,120,120
2387,1.0,2.0,2.0,1.5,1.5,1.7,1.4,1.3,1.1,1.8,57,114,57,115,57,115,60,114,240,120
2388,1.0,2.4,2.0,1.5,1.5,1.7,1.4,1.2,1.2,1.6,57,114,57,114,57,114,60,114,120,120
2389,1.0,2.0,2.4,1.6,1.7,2.0,1.5,1.4,1.5,1.9,57,114,57,114,57,114,60,114,120,120
2390,1.1,2.1,2.2,1.7,1.5,1.5,1.5,1.4,1.3,1.9,114,114,57,114,57,114,60,114,120,120
2391,1.1,2.0,2.2,1.4,1.7,1.8,1.7,1.3,1.4,1.8,120,115,58,115,58,115,60,115,120,120
2392,1.0,2.0,1.9,1.4,1.4,1.9,2.3,1.4,1.7,1.8,120,118,59,117,120,118,60,120,117,120
2393,1.0,2.3,1.9,1.4,1.4,2.0,2.3,1.2,1.7,1.8,120,237,59,356,120,119,119,120,119,120
2394,1.0,2.5,2.0,1.4,1.2,1.9,2.4,1.2,1.9,1.9,355,118,59,355,120,118,118,120,118,120
2395,1.1,2.2,2.1,1.4,1.5,2.0,2.5,1.2,1.8,1.7,355,120,59,355,120,118,118,120,118,120
2396,1.2,2.2,1.8,1.3,1.4,2.0,2.4,1.2,1.8,1.7,355,237,59,355,120,118,118,240,118,120
2397,1.0,2.2,1.9,1.4,1.6,2.0,2.5,1.3,1.9,1.8,355,237,59,355,120,118,118,120,118,120
2398,1.1,2.6,1.9,1.2,1.4,1.8,2.3,1.5,1.9,1.8,355,118,59,355,120,118,118,240,118,42
2399,1.1,2.6,2.0,1.4,1.4,2.2,2.5,1.2,2.0,1.8,355,118,59,355,120,118,118,240,118,120
2400,1.1,2.2,2.0,1.2,1.5,2.0,2.6,1.2,1.8,2.0,355,237,59,355,59,118,60,120,120,42
2401,1.1,1.9,2.0,1.2,1.6,1.9,2.6,1.2,1.8,1.8,355,237,59,355,120,118,118,118,118,120
2402,1.1,2.3,2.0,1.3,1.4,1.9,2.6,1.2,1.8,1.7,355,120,59,355,120,118,118,120,118,42
2403,1.2,2.6,2.0,1.5,1.5,2.1,2.6,1.3,2.0,1.8,355,118,59,355,120,118,118,118,118,42
2404,1.1,2.5,1.9,1.4,1.6,2.1,2.7,1.3,2.0,1.8,355,120,59,355,120,118,118,120,118,42
2405,1.0,2.1,2.0,1.4,1.4,2.0,2.5,1.4,1.8,2.0,355,237,59,355,120,118,118,240,118,42
2406,1.1,2.2,2.0,1.4,1.3,1.8,2.4,1.0,1.8,1.8,355,118,59,355,120,118,118,240,118,42
2407,1.2,2.3,1.9,1.4,1.6,1.8,2.4,1.3,1.7,1.8,355,118,59,355,59,118,118,118,118,42
2408,1.0,2.5,2.0,1.3,1.3,2.0,2.8,1.3,1.7,1.8,355,118,59,355,120,118,118,118,118,42
2409,1.0,1.9,1.7,1.3,1.4,2.1,2.6,1.2,1.7,1.8,355,118,59,355,59,118,118,118,118,120
2410,1.1,2.3,2.0,1.5,1.3,2.0,2.5,1.3,1.8,1.9,355,237,59,355,59,118,118,118,118,42
2411,1.3,2.5,2.2,1.5,1.8,2.0,2.6,1.5,1.8,1.8,355,237,59,355,59,118,118,118,118,120
2412,1.3,2.5,2.0,1.3,1.5,1.8,2.9,1.5,1.9,1.9,355,237,59,355,59,118,60,120,118,120
2413,1.2,2.5,2.2,1.6,1.5,2.1,2.5,1.2,1.8,2.0,355,118,59,355,59,118,60,118,118,120
2414,1.0,2.1,2.0,1.4,1.4,1.9,2.5,1.1,1.9,1.9,355,237,59,355,120,118,60,118,118,120
2415,1.1,2.2,1.9,1.4,1.3,2.1,2.5,1.3,1.8,1.8,355,237,59,355,59,118,118,120,118,120
2416,1.2,2.3,1.9,1.3,1.4,1.8,2.3,1.2,1.8,1.9,355,118,59,355,120,118,60,118,118,120
2417,1.1,2.4,1.9,1.4,1.4,1.9,2.5,1.2,1.7,1.9,355,118,59,355,59,118,60,120,118,120
2418,1.1,2.1,1.9,1.4,1.3,2.1,2.6,1.1,1.8,1.8,355,118,59,355,120,118,60,240,118,120
2419,1.2,2.3,2.0,1.5,1.4,1.9,2.5,1.2,1.8,1.9,355,237,59,355,120,118,60,120,118,120
2420,1.0,2.2,1.9,1.5,1.4,1.9,2.5,1.3,1.6,1.9,355,237,59,355,240,118,118,120,118,120
2421,1.1,2.3,2.0,1.3,1.5,1.9,2.5,1.3,1.9,1.8,355,237,59,355,120,118,60,240,118,120
2422,1.2,2.4,2.0,1.2,1.4,2.0,2.6,1.2,1.8,1.8,355,120,59,355,120,118,60,120,118,120
2423,1.2,2.4,2.0,1.4,1.7,2.2,3.2,1.5,2.0,2.0,356,119,120,119,120,119,60,119,119,120
2424,1.1,2.2,2.3,1.1,2.1,2.4,2.6,1.6,1.9,2.1,121,121,120,121,120,121,121,121,121,60
2425,1.3,2.6,2.0,1.5,1.7,1.6,3.0,1.2,2.2,1.7,245,245,122,122,122,122,122,122,122,42
2426,1.7,3.1,2.4,1.5,2.4,2.1,3.1,1.7,2.0,1.7,245,245,122,122,122,122,122,122,122,42
2427,1.3,2.8,2.1,1.4,1.8,1.7,2.7,1.1,2.0,1.8,245,245,122,122,122,122,122,122,122,42
2428,1.3,2.7,2.1,1.5,1.9,1.8,2.7,1.2,2.0,1.9,245,245,122,122,122,122,122,122,122,42
2429,1.4,2.7,2.0,1.4,1.9,1.7,2.7,1.2,2.1,1.7,245,245,122,122,122,122,122,122,122,42
2430,1.2,2.5,2.0,1.2,1.7,1.8,2.8,1.2,2.0,1.9,245,245,122,122,122,122,122,240,122,42
2431,1.4,2.7,2.2,1.5,2.2,1.9,3.0,1.5,2.0,1.7,245,245,122,122,122,122,122,240,122,42
2432,1.3,2.9,2.3,1.5,2.0,1.9,2.7,1.1,2.3,1.9,245,245,122,122,122,122,122,240,122,42
2433,1.2,2.7,2.0,1.4,1.7,1.5,2.7,1.2,2.2,1.7,245,245,122,122,122,122,122,122,122,120
2434,1.2,2.4,1.8,1.3,1.8,1.5,2.6,1.2,2.1,1.9,245,245,122,122,122,122,122,240,122,120
2435,1.2,2.6,2.0,1.3,1.8,1.5,2.7,1.1,2.0,1.8,245,245,122,122,122,122,122,240,122,120
2436,1.2,2.6,1.9,1.3,1.6,1.6,2.9,1.1,1.9,1.7,245,245,122,122,122,122,122,122,122,120
2437,1.5,2.7,2.3,1.4,2.0,1.9,2.7,1.4,2.0,2.0,245,245,122,122,122,122,122,122,122,120
2438,1.6,3.4,2.1,1.3,2.0,1.9,3.0,1.7,2.3,2.0,245,245,122,122,122,122,122,122,122,120
2439,1.2,2.5,2.2,1.4,1.7,1.6,2.7,1.2,2.1,1.8,245,245,122,122,122,122,122,122,122,120
2440,1.2,2.5,1.8,1.2,1.8,1.5,3.2,1.2,2.1,1.9,245,245,122,122,122,122,122,122,122,120
2441,1.3,2.6,2.2,1.3,2.2,1.8,2.8,2.0,2.0,2.0,245,245,122,122,122,122,122,122,122,120
2442,1.2,2.5,1.8,1.4,1.8,1.5,2.9,1.0,2.1,1.9,245,245,122,122,122,122,122,122,122,120
2443,1.1,2.6,2.3,1.5,1.8,1.6,2.7,1.1,2.1,1.7,245,245,122,122,122,122,122,122,122,120
2444,1.2,2.6,2.1,1.5,1.9,1.7,2.8,1.2,2.0,1.7,245,245,122,122,122,122,122,122,122,42
2445,1.2,2.8,2.1,1.5,1.9,1.6,2.9,1.2,2.1,1.8,245,245,122,122,122,122,122,122,122,120
2446,1.3,2.5,1.9,1.5,1.8,1.5,2.9,1.2,2.0,1.8,245,245,122,122,122,122,122,122,122,42
2447,1.3,2.7,2.2,1.5,1.8,1.6,2.8,1.2,2.0,1.7,245,245,122,122,122,122,122,122,122,120
2448,1.3,2.6,2.0,1.4,1.8,1.6,2.8,1.2,2.2,1.7,245,245,122,122,122,122,122,122,122,42
2449,1.3,2.5,1.9,1.4,1.7,1.4,2.6,1.1,2.2,1.8,245,245,122,122,122,122,122,122,122,42
2450,1.3,2.4,1.9,1.3,1.7,1.6,2.9,1.2,2.1,1.7,245,245,122,122,122,122,122,122,122,61
2451,1.3,2.6,2.0,1.5,1.7,1.5,2.9,1.2,2.0,1.7,245,245,122,122,122,122,122,122,122,42
2452,1.3,2.3,2.2,1.3,1.7,1.5,2.8,1.1,2.0,1.8,245,245,122,122,122,122,122,122,122,42
2453,1.2,2.4,2.0,1.3,1.7,1.5,2.8,1.1,2.1,1.8,245,245,122,122,122,122,122,122,122,42
2454,1.2,2.4,2.0,1.4,1.8,1.5,2.8,1.2,2.2,1.6,245,245,122,122,122,122,122,122,122,42
