CH Name,D_정면,D_측면,D_1R,D_2R,D_3R,S_정면,S_측면,S_1R,S_2R,S_3R,aa,bb,dd,cc,gg,hh,rr,ee,ww,ll
CH No.,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26
999,7.4,11.2,3.2,3.2,1.7,0.9,1.7,1.9,1.3,1.7,86,86,86,86,47,120,86,86,120,120
1000,7.6,11.3,3.3,3,1.5,0.8,1.5,2,1.2,1.6,86,86,86,86,47,120,86,86,120,120
1001,7.2,11.2,3.2,3.2,1.7,0.8,1.6,1.8,1.3,1.6,86,86,86,86,47,120,86,86,120,120
1002,7.3,11.3,3,3,1.7,0.8,1.5,1.9,1.4,1.6,86,86,86,86,47,120,86,86,120,120
1003,7.4,11.3,3.4,2.9,1.7,0.8,1.7,2.2,1.2,1.6,86,86,86,86,47,120,86,86,120,120
1004,7.5,11.2,3.4,3.2,1.8,0.8,1.6,1.7,1.4,1.7,86,86,86,86,47,120,86,86,120,120
1005,7.3,11.1,3.1,2.8,1.7,0.8,1.6,2,1.3,1.7,86,86,86,86,47,120,86,86,120,120
1006,7.5,10.9,3.1,2.7,1.6,0.8,1.5,1.9,1.4,1.5,86,86,86,86,47,120,86,86,120,120
1007,7.3,11,3.2,2.9,1.7,0.9,1.5,2.1,1.4,1.6,86,86,86,86,47,120,86,86,120,120
1008,7.3,10.9,3.3,2.9,1.8,0.9,1.7,1.9,1.5,1.7,86,86,86,86,47,120,86,86,120,120
1009,7.3,10.9,3.5,2.8,1.6,0.9,1.6,2.3,1.5,1.7,86,86,86,86,47,120,86,86,120,120
1010,7.2,10.8,3.2,2.9,1.7,0.8,1.7,2.2,1.5,1.7,86,86,86,86,47,120,86,86,120,120
1011,7.4,11.1,3.2,3,1.9,0.9,1.6,2.1,1.5,1.7,86,86,86,86,47,120,86,86,120,120
1012,7.4,10.9,3,3.2,1.6,0.8,1.6,1.8,1.4,1.7,86,86,86,86,47,120,86,86,120,120
1013,7.4,10.8,3.2,3,1.6,0.9,1.5,1.7,1.2,1.6,86,86,86,86,47,110,86,86,120,120
1014,7.4,10.8,3.1,3,1.6,0.8,1.7,1.7,1.3,1.5,86,86,86,86,47,110,86,86,120,120
1015,7.4,11.2,2.9,3.1,1.6,0.7,1.6,1.8,1.3,1.6,86,86,86,86,47,110,86,86,86,120
1016,7.2,11.1,3.3,2.8,1.6,0.9,1.8,2.1,1.4,1.5,86,86,86,86,47,110,86,86,120,120
1017,7.4,11,3.2,3.1,1.6,0.9,1.5,1.8,1.1,1.5,86,86,86,86,47,110,86,86,120,120
1018,7.2,10.8,3.3,2.9,1.7,0.8,1.5,2,1.3,1.4,86,86,86,86,47,360,86,86,120,120
1019,7.6,11.1,3.2,3,1.7,0.8,1.5,1.6,1.3,1.5,86,86,86,86,47,110,86,86,120,120
1020,7.5,11,3.1,2.8,1.8,0.9,1.7,1.9,1.3,1.6,86,86,86,86,47,110,86,86,120,120
1021,7.4,11.1,3.2,3,1.5,0.8,1.6,1.8,1.3,1.6,86,86,86,86,47,110,86,86,120,120
1022,7.4,11.1,3.2,3.1,1.4,0.9,1.5,1.7,1.3,1.5,86,86,86,86,47,120,86,86,120,120
1023,7.7,11.5,3.3,3.3,1.8,0.9,1.7,1.9,1.6,1.6,86,86,86,86,47,120,86,86,120,120
1024,7.4,11.1,3.2,3.1,1.7,0.9,1.6,1.9,1.4,1.5,86,86,86,86,47,120,86,86,120,120
1025,7.4,11,3.1,3.2,1.7,0.8,1.6,2,1.5,1.6,86,86,86,86,47,120,86,86,120,120
1026,7.5,11.3,3.1,2.8,1.7,0.8,1.5,1.8,1.4,1.5,86,86,86,86,47,120,86,86,120,120
1027,7.4,11.1,3,3.4,1.5,1,1.4,1.9,1.3,1.5,86,86,86,86,47,120,86,86,120,120
1028,7.4,11.2,3.3,3.2,1.6,0.9,1.5,2.1,1.4,1.7,86,86,86,86,47,120,86,86,120,120
1029,7.5,11.2,3.5,3.1,1.8,0.9,1.7,2,1.6,1.7,86,86,86,86,47,120,86,86,120,120
1030,7.5,11.2,3.4,3.1,1.8,0.9,1.9,2.1,1.7,1.6,86,86,86,86,47,120,86,86,120,120
1031,7.6,11,3.3,3.6,1.9,1.1,1.8,2.2,1.6,1.7,86,86,86,86,47,120,86,86,120,120
1032,7.4,11.6,3.4,3.1,1.8,1,1.8,2.3,1.6,1.7,86,86,86,86,47,120,86,86,120,120
1033,7.5,10.8,3.3,3.3,1.6,1,1.7,2.1,1.5,1.7,86,86,86,86,47,120,86,86,120,120
1034,7.6,11.3,3.4,3,1.5,0.9,1.5,2.1,1.5,1.6,86,86,86,86,47,120,86,86,120,120
1035,7.8,11.3,3.5,3.3,1.8,0.9,1.6,2.1,1.5,1.6,86,86,86,86,47,120,86,86,120,120
1036,7.6,11.2,3.3,3.1,1.7,0.9,1.6,1.9,1.5,1.6,86,86,86,86,47,120,86,86,120,120
1037,7.5,11.2,3.4,3,1.7,1,1.5,2.1,1.4,1.5,86,86,86,86,47,120,86,86,120,120
1038,7.6,11,3.2,2.9,1.9,1,1.9,2.2,1.4,1.5,86,86,86,86,47,120,86,86,120,86
1039,7.6,11.5,3.4,3,1.7,0.9,1.6,1.9,1.5,1.6,86,86,86,86,47,120,86,86,120,86
1040,7.3,11.1,3.3,2.8,1.6,0.9,1.6,1.8,1.4,1.5,86,86,86,86,47,120,86,86,86,86
1041,7.1,10.9,3.3,3,1.6,0.9,1.5,2.1,1.3,1.5,86,86,86,86,47,120,86,86,86,86
1042,7.3,10.8,3,3.1,1.6,0.9,1.6,2,1.3,1.5,86,86,86,86,47,360,86,86,86,86
1043,7.6,11.2,3.2,3.1,1.6,0.9,1.5,1.8,1.2,1.6,86,86,86,86,47,110,86,86,86,86
1044,7.4,11.2,3.3,2.8,1.5,0.8,1.5,2,1.4,1.5,86,86,86,86,47,110,86,86,86,86
1045,7.3,11.2,3.2,3,1.6,0.7,1.6,2,1.4,1.5,86,86,86,86,47,360,86,86,86,86
1046,7.3,11,3.3,2.8,2,0.8,1.8,2.2,1.5,1.7,86,86,86,86,47,360,86,86,86,86
1047,7.3,11.4,3.3,2.8,1.7,0.7,1.8,2.1,1.5,1.7,86,86,86,86,47,360,86,86,86,86
1048,7.4,11.3,3.2,2.9,1.7,0.8,1.6,2,1.4,1.6,86,86,86,86,47,110,86,86,120,120
1049,7.6,11.3,3.6,2.9,1.7,1.1,1.6,2,1.3,1.5,86,86,86,86,47,110,86,86,120,120
1050,7.5,11.1,3.1,3,1.6,0.9,1.6,1.9,1.3,1.6,86,86,86,86,47,110,86,86,120,120
1051,7.5,11,3.3,2.9,1.6,0.8,1.5,1.9,1.2,1.6,86,86,86,86,47,110,86,86,120,120
1052,7.7,11.2,3.1,3,1.7,0.9,1.6,2,1.6,1.6,86,86,86,86,47,110,86,86,120,120
1053,7.4,11,3.1,3,1.7,0.8,1.5,2,1.3,1.5,86,86,86,86,47,330,86,86,120,120
1054,7.3,10.9,3.2,3,1.5,0.8,1.7,2,1.3,1.4,86,86,86,86,47,330,86,86,86,86
1055,7.5,11.2,3.2,3,1.8,0.9,1.6,2.1,1.5,1.7,86,86,86,86,47,330,86,86,120,120
1056,7.2,11.1,3.3,3.1,1.6,0.8,1.5,1.9,1.3,1.6,86,86,86,86,47,110,86,86,86,86
1057,7.4,11,3.2,2.9,1.9,0.7,1.6,2,1.3,1.7,86,86,86,86,47,110,86,86,86,86
1058,7.4,10.9,3.6,2.8,1.7,0.9,1.6,2.2,1.4,1.6,86,86,86,86,47,110,86,86,120,86
1059,7.5,11.1,3.2,2.9,1.6,0.9,1.8,2,1.3,1.5,86,86,86,86,47,360,86,86,86,86
1060,7.4,11.3,3.4,3,1.7,0.9,1.6,1.9,1.3,1.5,86,86,86,86,47,360,86,86,120,120
1061,7.5,11.3,3.3,2.9,1.5,0.8,1.5,1.9,1.3,1.4,86,86,86,86,47,110,86,86,86,86
1062,7.2,11.4,3.1,3.1,1.7,0.9,1.6,2.1,1.6,1.6,86,86,86,86,47,110,86,86,86,86
1063,7.8,11.4,3.3,3.4,1.9,0.9,1.7,2.2,1.5,1.5,86,86,86,86,47,110,86,86,86,86
1064,7.6,11.3,3.1,3.1,1.7,0.8,1.6,1.8,1.5,1.6,86,86,86,86,47,110,86,86,86,86
1065,7.6,11.5,3.6,3.2,1.7,0.9,1.7,2.3,1.5,1.6,86,86,86,86,47,110,86,86,86,86
1066,7.5,11.2,3.2,3.1,1.7,0.8,1.4,1.9,1.2,1.7,86,86,86,86,47,110,86,86,120,120
1067,7.5,11.1,3.2,3.8,1.7,0.8,1.5,1.8,1.4,1.6,86,86,86,86,47,110,86,86,86,86
1068,7.6,11.1,3.3,3.7,1.6,0.9,1.4,1.9,1.4,1.6,86,86,86,86,47,110,86,86,120,120
1069,8.2,11.8,3.3,4.1,1.7,1,1.5,1.9,1.6,1.8,86,86,86,86,47,110,86,86,120,120
1070,7.8,11.4,3.3,4.1,1.7,0.8,1.5,1.9,1.4,1.7,86,86,86,86,47,110,86,86,120,120
1071,7.8,11.5,3.3,3.8,1.7,0.9,1.5,1.8,1.7,1.6,86,86,86,86,47,110,86,86,120,120
1072,7.8,11.4,3.7,3.9,1.7,0.9,1.6,1.9,1.6,1.8,86,86,86,86,47,110,86,86,120,120
1073,8,11.8,3.5,3.8,1.8,0.9,1.9,2.1,1.9,1.7,86,86,86,86,47,120,86,86,120,120
1074,7.7,11.8,3.4,3.2,1.8,0.8,1.4,2,1.5,1.6,86,86,86,86,47,120,86,86,120,120
1075,7.5,11.3,3.4,3.2,1.7,0.9,1.4,1.9,1.4,1.9,86,86,86,86,47,120,86,86,120,120
1076,7.6,11.2,3.6,3.1,1.7,1,1.7,2.3,1.6,1.7,86,86,86,86,47,120,86,86,120,120
1077,7.5,11.4,3.2,3.3,1.8,0.8,1.4,1.8,1.5,1.7,86,86,86,86,47,120,86,86,120,120
1078,7.4,10.8,3.4,2.6,1.9,1,1.5,2,1.3,1.6,86,86,86,86,47,120,86,86,120,120
1079,7.5,11.1,3.6,2.9,1.7,0.8,1.5,2,1.4,1.6,86,86,86,86,47,120,86,86,120,120
1080,7.3,11.4,3.3,3.3,1.7,1,1.6,1.9,1.4,1.6,86,86,86,86,47,120,86,86,120,120
1081,7.6,11.1,3.4,3.1,1.8,1,1.5,1.9,1.2,1.6,86,86,86,86,47,120,86,86,120,120
1082,7.5,11.2,3.4,2.7,1.8,0.9,1.5,2.2,1.5,1.6,86,86,86,86,47,120,86,86,120,120
1083,7.4,11.4,3.3,3,1.8,0.9,1.4,2,1.4,1.6,86,86,86,86,47,120,86,86,120,120
1084,7.6,11.2,3.4,3,1.8,1.1,1.7,2.3,1.5,1.6,86,86,86,86,47,120,86,86,120,120
1085,7.5,11.1,3.2,2.8,1.8,1,1.7,2,1.6,1.7,86,86,86,86,47,120,86,86,120,120
1086,7.5,11.2,3.2,2.7,1.6,0.9,1.7,2,1.4,1.7,86,86,86,86,47,120,86,86,120,120
1087,7.4,11.3,3.2,3,1.7,1,1.7,2.1,1.4,1.6,86,86,86,86,47,120,86,86,120,120
1088,7.5,11,3.4,2.8,1.8,0.9,1.7,2.1,1.3,1.6,86,86,86,86,47,120,86,86,120,120
1089,7.4,11.1,3.4,2.8,1.7,0.9,1.6,2.2,1.4,1.5,86,86,86,86,47,120,86,86,120,120
1090,7.6,11.4,3.6,2.9,1.9,0.8,1.4,2.2,1.4,1.7,86,86,86,86,47,120,86,86,120,120
1091,7.6,11.5,3.4,2.9,1.6,1.1,1.5,1.9,1.4,1.6,86,86,86,86,47,120,86,86,120,86
1092,7.5,11.1,3.3,2.9,1.7,0.9,1.8,1.9,1.3,1.5,86,86,86,86,47,120,86,86,86,86
1093,7.4,11.5,3.3,2.9,1.8,0.8,1.5,2,1.4,1.6,86,86,86,86,47,110,86,86,86,86
1094,7.6,11.4,3.2,3.1,1.7,0.9,1.5,1.9,1.4,1.6,86,86,86,86,47,110,86,86,86,86
1095,7.2,10.8,3.2,2.8,1.5,0.9,1.6,1.8,1.1,1.7,86,86,86,86,47,110,86,86,86,86
1096,7.2,11,3,2.8,1.8,0.9,1.5,1.9,1.3,1.6,86,86,86,86,47,110,86,86,86,86
1097,7.4,11,3.2,2.8,1.7,0.8,1.7,2.1,1.2,1.7,86,86,86,86,47,110,86,86,120,120
1098,7.4,11.1,3.3,2.7,1.6,0.9,1.5,1.9,1.2,1.6,86,86,86,86,47,110,86,86,120,120
1099,7.3,10.7,3.3,2.8,1.8,0.9,1.5,2,1.2,1.6,86,86,86,86,47,120,86,86,120,120
1100,7.8,11.2,3.2,3.1,1.9,0.9,1.5,2.3,1.4,1.6,86,86,86,86,47,120,86,86,120,120
1101,7.3,11.5,3.3,3,1.7,0.8,1.5,1.9,1.5,1.8,86,86,86,86,47,120,86,86,120,120
1102,7.8,11.5,3.4,3.2,1.6,0.9,1.5,2,1.5,1.7,86,86,86,86,47,120,86,86,120,120
1103,7.7,11.4,3.3,2.9,1.6,0.9,1.5,2.1,1.5,1.6,86,86,86,86,47,120,86,86,120,120
1104,7.4,11.3,3.1,2.9,1.9,0.8,1.6,1.7,1.5,1.6,86,86,86,86,47,120,86,86,120,120
1105,7.9,11.3,3.6,3.1,1.7,0.9,1.8,2.3,1.5,1.8,86,86,86,86,47,120,86,86,120,120
1106,7.7,11.4,3.4,3,1.8,0.9,1.7,2.1,1.4,1.7,86,86,86,86,47,120,86,86,120,120
1107,7.7,11,3.5,3,1.7,0.9,1.6,2.4,1.5,1.7,86,86,86,86,47,120,86,86,120,120
1108,7.4,11.5,3.2,3.2,1.8,1.1,1.5,2.2,1.5,1.6,86,86,86,86,47,120,86,86,120,120
1109,7.6,11.3,3.2,3.4,1.6,0.9,1.8,2.1,1.3,1.5,86,86,86,86,47,120,86,86,120,120
1110,7.6,11.5,3.8,3,1.7,0.9,1.8,2.1,1.4,1.6,86,86,86,86,47,120,86,86,120,120
1111,7.7,11.4,3.4,3.5,1.8,0.9,1.8,2.2,1.3,1.7,86,86,86,86,47,120,86,86,120,120
1112,7.6,11.3,3.5,3.2,1.7,1,1.7,2.2,1.5,1.7,86,86,86,86,47,120,86,86,120,120
1113,8,11.8,3.4,3.6,1.6,0.8,1.9,2.3,1.5,1.9,86,86,86,86,47,120,86,86,120,86
1114,7.7,11.5,3.2,3.4,1.6,0.8,1.6,2,1.3,1.6,86,86,86,86,47,120,86,86,86,86
1115,7.7,11.2,3.3,3.3,1.7,0.8,1.7,2,1.4,1.7,86,86,86,86,47,110,86,86,86,86
1116,7.6,11.6,3.3,3.1,1.6,0.7,1.7,2.6,1.4,1.5,86,86,86,86,47,110,86,86,86,86
1117,7.8,11.3,3.3,3,1.6,0.8,1.5,2,1.3,1.5,86,86,86,86,47,110,86,86,86,86
1118,7.9,11.4,3.4,3.1,1.8,0.9,1.5,2,1.2,1.7,86,86,86,86,47,110,86,86,86,86
1119,7.8,11.6,3.6,3.5,1.7,0.8,1.7,2,1.4,1.6,86,86,86,86,47,110,86,86,86,86
1120,7.7,11.5,3.3,3.1,1.6,0.8,1.4,1.9,1.6,1.4,86,86,86,86,47,110,86,86,120,120
1121,7.7,11.6,3.1,3.1,1.6,0.8,1.5,1.8,1.2,1.5,86,86,86,86,47,110,86,86,120,120
1122,7.6,11.7,3.4,3.1,1.6,0.9,1.6,1.8,1.3,1.6,86,86,86,86,47,110,86,86,120,120
1123,7.9,11.6,3,3.1,1.7,0.8,1.8,2.3,1.6,1.7,86,86,86,86,47,120,86,86,120,120
1124,7.6,11.1,3.3,2.9,1.6,0.9,1.3,1.9,1.3,1.6,86,86,86,86,47,120,86,86,120,120
1125,7.7,11.3,3.3,2.7,1.8,0.7,1.5,1.8,1.3,1.6,86,86,86,86,47,120,86,86,120,120
1126,7.6,11.3,3.4,3,1.7,0.8,1.4,2.1,1.4,1.6,86,86,86,86,47,120,86,86,120,120
1127,7.5,11.4,3.3,2.9,1.7,0.8,1.5,1.7,1.4,1.5,86,86,86,86,47,120,86,86,120,120
1128,7.7,11.5,3.3,2.9,1.7,0.8,1.5,2,1.3,1.5,86,86,86,86,47,120,86,86,120,120
1129,7.9,11.9,3.5,2.9,1.7,1.1,1.6,2,1.4,1.7,86,86,86,86,47,120,86,86,120,120
1130,7.5,11.4,3.4,3.1,1.7,1,1.8,2,1.6,1.9,86,86,86,86,47,120,86,86,120,120
1131,7.6,11.4,3.2,2.8,1.7,0.9,1.4,2.1,1.4,1.7,86,86,86,86,47,120,86,86,120,120
1132,7.5,11.4,3.4,3,1.7,0.9,1.6,2,1.4,1.8,86,86,86,86,47,120,86,86,120,120
1133,7.6,11.4,3.5,2.7,1.9,1,1.5,2,1.5,2,86,86,86,86,47,120,86,86,120,120
1134,7.7,11.9,3.3,3,1.8,1,1.5,2.1,1.4,1.8,86,86,86,86,47,120,86,86,120,120
1135,7.6,11.7,3.4,3,1.7,0.9,1.6,2.2,1.7,1.8,86,86,86,86,47,120,86,86,120,120
1136,7.6,11.2,3.3,2.9,1.7,0.8,1.5,1.9,1.3,1.8,86,86,86,86,47,120,86,86,120,120
1137,7.5,11.4,3.5,2.7,1.7,1.1,1.5,2,1.5,1.8,86,86,86,86,47,120,86,86,120,120
1138,7.7,11.3,3.5,2.8,1.7,0.9,1.5,2,1.5,1.8,86,86,86,86,47,120,86,86,120,120
1139,7.7,12.3,3.5,2.9,1.8,1,1.6,2.3,1.5,1.8,86,86,86,86,47,120,86,86,120,120
1140,7.6,11.5,3.4,2.7,1.7,1,1.6,2.1,1.5,1.8,86,86,86,86,47,120,86,86,120,120
1141,7.6,11.5,3.2,2.7,1.7,1,1.6,2.2,1.5,1.8,86,86,86,86,47,120,86,86,120,120
1142,7.5,11.4,3.3,2.8,1.8,0.9,1.6,1.9,1.4,1.8,86,86,86,86,47,120,86,86,120,120
1143,7.7,11.4,3.5,2.7,1.8,0.9,1.6,2.2,1.6,1.8,86,86,86,86,47,120,86,86,120,120
1144,7.7,11.5,3.3,2.8,1.8,1.1,1.6,2.1,1.5,1.9,86,86,86,86,47,120,86,86,120,120
1145,7.6,11.8,3.3,2.7,1.9,1.1,1.8,2.1,1.7,2,86,86,86,86,47,120,86,86,120,120
1146,7.7,11.8,3.5,2.8,1.8,1.1,1.8,1.9,1.4,1.7,86,86,86,86,47,120,86,86,120,120
1147,7.7,11.4,3.5,3,1.7,1,1.7,2,1.5,1.8,86,86,86,86,47,120,86,86,120,120
1148,7.5,11.1,3.4,2.7,1.8,0.8,1.9,2.2,1.5,1.9,86,86,86,86,47,120,86,86,120,120
1149,7.7,11.3,3.6,2.7,1.7,1,1.5,1.9,1.4,1.7,86,86,86,86,47,120,86,86,120,120
1150,7.6,11.5,3.4,2.9,1.7,1,1.7,2,1.6,1.8,86,86,86,86,47,120,86,86,120,120
1151,7.7,11.3,3.5,2.9,1.8,1,1.6,2.3,1.6,1.8,86,86,86,86,47,120,86,86,120,120
1152,7.7,11.7,3.5,2.8,1.9,1,1.7,2,1.6,1.9,86,86,86,86,47,120,86,86,120,120
1153,7.6,11.6,3.5,2.9,1.6,1,1.5,1.9,1.5,1.8,86,86,86,86,47,120,86,86,120,120
1154,7.5,11.6,3.5,2.8,1.7,1.2,1.7,2.4,1.5,1.7,86,86,86,86,47,120,86,86,86,86
1155,7.5,11.3,3.7,3,1.7,1.1,1.4,2.1,1.5,1.7,86,86,86,86,47,120,86,86,86,86
1156,7.5,11.7,3.6,2.8,1.7,1,1.6,2.3,1.5,1.7,86,86,86,86,47,120,86,86,86,86
1157,7.8,11.5,3.5,2.9,1.7,0.9,1.7,2.1,1.4,1.8,86,86,86,86,47,120,86,86,86,86
1158,7.6,11.5,3.4,3.2,1.6,0.9,1.6,2.1,1.4,1.6,86,86,86,86,47,110,86,86,86,86
1159,7.5,11.4,3.2,2.9,1.7,0.9,1.5,1.9,1.3,1.6,86,86,86,86,47,360,85,86,120,120
1160,7.3,10.7,3.1,2.8,1.7,0.9,1.8,1.6,1.1,1.5,84,84,84,84,47,110,83,84,120,120
1161,5.6,8.4,2.9,2.6,1.5,0.9,2.4,1.9,1.2,1.5,81,81,82,81,47,110,81,9,120,120
1162,4.9,8.3,3.1,2.7,1.7,0.9,2.6,2.1,1.4,1.8,79,79,79,79,47,110,79,10,120,120
1163,4.2,7.8,4.7,2.9,1.9,1,2.6,1.9,1.1,1.6,77,77,78,77,47,110,77,155,120,120
1164,4.4,9.4,4.9,3.2,2.1,0.9,2.9,1.7,1,1.5,75,75,76,75,47,110,75,151,120,120
1165,3.7,8.8,4.1,2.5,2.3,1,3.4,1.7,1.1,1.3,73,73,73,73,47,240,73,73,120,120
1166,2.6,6.3,3.5,1.9,2,0.8,3.8,2.1,1.2,1.2,71,71,71,71,47,120,71,71,120,120
1167,1.8,5.1,3.2,1.7,2.2,0.9,4.9,2.4,1.4,1.6,69,69,69,69,47,120,69,69,120,120
1168,1.4,4.2,2.5,1.4,2.1,0.8,5.7,2.7,1.4,1.4,67,67,67,67,47,120,67,67,120,120
1169,1.2,4,2.4,1.6,2,0.8,5.8,3,1.3,1.6,47,65,65,65,47,120,65,65,120,120
1170,1.2,3.2,2.2,1.7,2.1,0.9,4.9,3.2,1.4,1.5,47,63,47,63,47,120,63,63,120,120
1171,1.2,2.3,2.1,1.5,1.9,0.8,3.4,2.9,1.2,1.3,47,61,47,61,47,120,61,61,120,120
1172,1.3,2.9,2,2.1,2.2,1.1,3.1,3.2,1.5,1.5,47,59,47,59,47,120,59,59,120,120
1173,1.4,2.5,1.8,2.2,2.2,0.9,2.4,3.3,1.4,1.8,57,57,47,57,57,120,57,57,120,120
1174,1.2,3.1,2.4,2.5,2.5,1.2,2.2,2.7,1.4,1.4,47,55,47,55,47,120,55,55,120,120
1175,1.5,2.9,2.3,2.6,2,1,2.2,2.8,1.6,1.3,53,53,47,53,47,120,53,53,53,120
1176,1.3,2.3,2.6,2.2,2,1,1.8,2,1.3,1.1,51,51,47,51,47,120,51,51,51,120
1177,1.8,2.8,2.4,3,2.2,0.9,1.9,2.4,1.7,1.2,49,49,47,49,47,120,49,49,49,120
1178,2.3,3.5,2.3,3.5,2.5,0.8,1.9,2.3,1.9,1.4,47,47,47,47,47,120,47,47,47,120
1179,3.3,4.9,2.7,3.6,2.4,0.8,2.1,2.5,2,1.4,89,89,45,45,45,120,45,45,45,120
1180,3.6,5.6,2.6,3.9,2.2,1,2.2,2.3,1.9,1.1,86,86,43,43,47,120,43,43,43,120
1181,2.6,4.2,3,4.5,2.1,0.9,2.7,2.5,1.9,1,41,41,41,41,41,120,41,41,41,120
1182,2.7,3.6,3.3,4.7,2.2,1,3.7,2.9,2.1,1.2,39,39,39,39,47,120,39,39,39,120
1183,2.4,3.3,2.7,4.2,2.1,0.9,4.1,2.9,2.2,1.2,37,37,37,37,47,120,37,37,37,120
1184,2.7,2.3,2,4,1.9,1,3.3,2,2.2,1.3,35,35,47,35,47,120,35,35,35,120
1185,2.8,2.5,1.8,4.3,2.2,0.9,2.8,1.9,2.3,1.3,33,33,47,33,47,120,65,120,33,120
1186,2.6,2.6,2,3.3,2.2,0.9,2.7,2.3,1.8,1.3,31,31,47,31,47,120,31,60,120,120
1187,2.7,3.2,2,2.8,1.9,1,2.2,2.6,2.1,1.2,29,87,47,29,47,120,29,57,29,120
1188,2.5,2.7,2.3,2.9,2,0.9,2,2,2.5,1.2,27,27,47,27,47,120,27,27,27,120
1189,2,2.6,1.9,3,2.1,0.8,1.7,2.1,2.5,1.1,25,25,47,48,47,120,25,25,25,120
1190,2.2,2.8,2.1,3.4,1.8,0.8,1.9,2.3,2.2,1,45,47,47,45,47,360,23,23,45,120
1191,2.8,3.1,2.1,4.9,1.9,0.8,1.7,2.4,2.5,1,41,41,47,41,47,360,21,21,41,120
1192,4.2,4.5,2.1,7,2.2,0.8,2.1,2.1,3.3,1.2,37,37,47,37,47,120,37,19,37,120
1193,4.8,4.8,2.8,8.2,2.5,0.9,1.6,1.7,3.1,1.3,33,33,47,33,47,120,33,16,33,120
1194,3.9,3.8,2.2,6.4,2.1,1.1,1.4,1.9,2.1,1.2,30,30,47,30,47,120,30,120,120,120
1195,1.9,2.4,2,2.5,2.1,0.9,1.7,1.8,2.3,1.2,47,47,47,26,47,120,26,120,26,120
1196,1.3,2.1,2,1.7,2.2,0.8,1.4,1.8,1.6,1.1,47,47,47,10,47,120,21,10,120,120
1197,1.6,1.9,2,2.3,2.3,0.9,1.7,2.2,1.7,1.2,47,47,47,10,47,120,20,10,10,120
1198,1.3,2,1.8,1.5,2.3,0.8,1.6,1.9,1.6,1,47,47,47,10,47,120,21,10,120,120
1199,1.3,2.1,1.9,1.5,2.1,0.8,1.4,2,1.5,1,47,92,47,10,47,120,21,10,120,120
1200,1.3,1.9,2,1.5,2.3,0.8,1.6,1.9,1.8,1.2,47,47,47,10,47,120,10,10,10,120
1201,1.4,2,2,1.7,2.4,1,1.4,2.1,1.6,1.2,47,47,47,10,47,120,20,10,120,120
1202,1.4,2,1.9,1.6,2.3,0.9,1.6,2,1.6,1.1,47,47,47,10,47,120,20,10,120,120
1203,1.3,1.9,2.1,1.5,2.7,0.8,1.4,2,1.5,1.1,47,47,47,10,47,120,20,10,120,120
1204,1.3,1.7,1.9,1.4,2.4,0.8,1.5,1.9,1.4,0.9,47,47,47,10,47,120,20,10,120,120
1205,1.3,1.9,2.1,1.4,2.2,0.9,1.7,2.2,1.4,1.1,47,47,47,10,47,120,10,10,10,120
1206,1.3,2.1,2.2,1.5,2.4,1,1.5,1.9,1.7,1.2,47,47,47,10,47,120,10,10,120,120
1207,1.4,1.9,1.9,1.4,2.1,0.9,1.4,1.9,1.4,1,47,47,47,10,47,120,21,10,120,120
1208,1.4,1.8,2,2,2.5,0.9,1.5,2,1.7,1.1,47,47,47,10,47,120,21,10,120,120
1209,1.3,1.9,2.1,1.3,2.3,1,1.3,1.9,1.4,1,47,47,47,10,47,120,10,10,120,120
1210,1.2,1.8,2.1,1.4,2.6,0.9,1.2,1.6,1.1,0.9,47,47,47,10,47,120,21,10,120,120
1211,1.4,2,2,1.3,2.5,0.9,1.4,2.1,1.4,1,47,47,47,10,47,360,10,10,10,120
1212,1.3,2.2,2,1.5,2.4,1,1.4,1.8,1.6,1,47,47,47,10,47,360,10,10,120,120
1213,1.3,2,2.1,1.2,2.6,1.1,1.1,1.5,1.3,1.1,47,47,47,10,47,360,10,10,120,120
1214,1.4,1.6,1.7,1.3,2.5,0.8,1.3,1.7,1.2,1,47,47,47,10,47,120,10,10,120,120
1215,1.3,1.7,2,1.3,2.5,0.9,1,1.6,1.1,1,47,47,47,10,47,120,120,120,120,120
1216,1.2,1.9,2.3,1.3,2.4,0.8,1.1,1.7,1.3,1,47,47,47,10,47,120,10,10,120,120
1217,1.3,1.8,2.1,1.4,2.2,1,1.1,1.7,1.4,1,47,47,47,10,47,120,10,10,120,120
1218,1.4,1.7,1.9,1.2,2.5,0.9,1,1.6,1.2,0.8,47,47,47,10,47,120,10,120,120,120
1219,1.3,1.8,2.1,1.3,2.4,1,1,1.7,1.2,1,47,47,47,10,47,120,10,10,120,120
1220,1.5,1.9,2.2,1.2,2.6,1.1,1.1,1.7,1.2,0.9,47,47,47,10,47,120,10,10,120,120
1221,1.3,1.8,2.1,1.3,2.4,1,0.9,1.4,1.1,1,47,47,47,10,47,120,10,10,120,120
1222,1.4,1.7,2.1,1.3,2.4,1,1.1,1.5,1.1,1,47,47,47,10,47,120,10,10,120,120
1223,1.3,1.9,2.3,1.4,2.8,1.1,1,1.7,1,1,47,47,47,10,47,360,10,10,120,120
1224,1.3,1.8,2.1,1.3,2.5,1,1.1,1.6,0.9,1,47,47,47,10,47,360,360,360,120,120
