CH Name,D_정면,D_측면,D_1R,D_2R,D_3R,S_정면,S_측면,S_1R,S_2R,S_3R,D_정면,D_측면,D_1R,D_2R,D_3R,S_정면,S_측면,S_1R,S_2R,S_3R
CH No.,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26
1094,2.5,3.3,3.1,5.6,2.1,0.9,2.1,2.7,2.3,1.7,49,48,48,49,47,360,49,49,49,120
1095,2.5,3.4,3.0,5.8,2.1,0.9,1.9,2.8,2.3,1.5,49,48,49,49,47,360,48,48,49,120
1096,2.5,3.4,3.1,5.7,1.9,0.8,2.1,2.8,2.4,1.8,48,48,48,48,47,360,48,48,48,120
1097,2.5,3.2,3.1,5.8,1.9,1.0,2.0,2.8,2.4,1.4,48,49,49,49,47,360,49,49,49,120
1098,2.4,3.4,3.1,5.7,2.2,1.1,1.9,2.8,2.3,1.5,48,49,49,49,47,360,48,48,49,120
1099,2.4,3.3,3.0,5.8,2.0,1.0,2.0,2.8,2.6,1.4,49,49,49,49,47,360,49,49,49,120
1100,2.5,3.5,3.0,5.7,2.0,1.0,2.0,2.8,2.4,1.9,48,49,48,48,47,360,49,49,49,120
1101,2.4,3.4,3.3,5.7,2.0,1.0,1.9,2.7,2.2,1.4,49,48,48,48,47,360,49,49,48,120
1102,2.5,3.3,3.5,5.8,2.1,1.1,2.2,3.1,2.4,1.7,49,48,48,48,47,360,48,48,48,120
1103,2.4,3.3,3.1,5.6,2.3,1.1,2.0,3.1,2.4,1.6,48,49,49,48,47,360,48,48,48,120
1104,2.5,3.6,3.2,5.8,2.0,1.2,2.2,3.0,2.6,1.7,48,49,49,48,47,120,49,48,49,120
1105,2.5,3.5,3.2,5.7,2.3,1.2,2.3,3.1,2.7,1.6,48,48,49,48,47,120,49,48,48,120
1106,2.6,3.4,3.0,5.6,2.4,1.1,1.9,2.8,2.5,1.2,49,49,49,49,47,120,48,48,49,120
1107,2.4,3.4,3.3,5.7,1.9,1.2,2.0,2.9,2.2,1.4,48,49,49,49,47,120,49,48,49,120
1108,2.5,3.5,3.0,5.5,2.0,1.0,2.0,2.9,2.4,1.5,48,48,49,48,47,120,49,48,48,5
1109,2.8,4.2,3.8,5.6,2.8,3.0,2.4,3.9,2.6,1.9,48,48,48,48,47,120,49,49,48,120
1110,2.4,3.5,3.2,5.7,1.9,1.3,2.1,3.0,2.5,1.5,49,48,48,48,47,360,48,48,48,120
1111,2.5,3.3,3.1,5.6,2.2,1.1,2.1,2.8,2.3,1.6,49,49,48,49,47,360,48,48,49,120
1112,2.4,3.4,3.4,5.7,2.2,0.8,2.0,2.7,2.2,1.6,49,49,48,49,47,360,49,49,49,120
1113,2.5,3.1,3.2,5.8,2.0,1.0,2.0,3.1,2.5,1.6,48,49,49,49,47,360,49,48,49,120
1114,2.5,3.5,2.9,5.7,2.2,0.8,2.0,2.7,2.3,1.7,48,48,48,48,47,360,48,48,48,120
1115,2.5,3.3,3.2,5.7,1.9,0.9,1.9,2.5,2.2,1.5,48,48,48,48,47,360,48,48,48,120
1116,2.5,3.2,3.0,5.6,1.9,1.0,2.1,2.8,2.4,1.9,48,49,49,48,47,360,48,48,48,120
1117,2.5,3.4,3.2,5.9,1.9,1.0,2.3,2.8,2.4,1.5,48,49,49,49,47,360,49,49,49,120
1118,2.4,3.5,3.4,5.7,2.3,1.1,1.9,2.9,2.3,1.5,49,48,48,48,47,360,48,49,48,120
1119,2.4,3.5,3.1,5.9,2.0,1.2,2.3,3.1,2.5,1.5,49,48,48,48,47,360,48,48,48,120
1120,2.6,3.3,3.6,5.8,1.8,1.1,2.1,3.0,2.3,1.5,48,48,49,48,47,360,48,48,48,120
1121,2.4,3.3,3.2,5.6,2.1,1.1,2.1,2.9,2.6,1.5,48,48,49,48,47,360,48,48,48,120
1122,2.3,3.4,3.2,5.7,1.8,1.1,2.1,3.0,2.3,1.5,49,48,48,48,47,120,48,48,48,120
1123,2.6,3.7,3.3,5.9,2.3,1.4,2.1,2.8,2.3,1.3,48,49,48,48,47,120,49,49,48,120
1124,2.5,3.5,3.4,5.8,2.3,1.2,2.3,3.3,2.3,1.3,49,49,49,49,47,120,48,48,49,120
1125,2.5,3.3,3.3,5.8,2.0,1.0,2.1,2.9,2.2,1.4,48,49,49,49,47,360,49,48,48,120
1126,2.6,3.3,2.9,5.7,2.3,1.0,2.4,3.1,2.5,1.6,48,49,49,49,47,360,49,49,49,120
1127,2.4,3.7,3.3,5.7,1.9,1.0,2.1,2.9,2.4,1.4,49,48,48,48,47,360,48,48,48,120
1128,2.6,3.4,3.2,5.7,2.1,1.1,2.2,3.1,2.5,1.4,49,48,48,49,47,120,48,48,48,120
1129,2.5,3.3,3.3,5.7,2.0,1.0,2.1,3.1,2.7,1.5,49,49,49,49,47,120,48,48,49,120
1130,2.5,3.4,3.2,5.8,2.0,1.1,2.3,3.1,2.4,1.9,48,49,49,48,47,360,49,49,49,120
1131,2.5,3.2,3.1,5.8,1.9,1.2,2.2,2.8,2.4,1.6,48,48,49,48,47,360,48,48,48,120
1132,2.6,3.1,3.2,5.7,2.0,0.9,2.0,2.8,2.3,1.6,49,48,48,48,47,360,48,48,48,120
1133,2.5,3.2,2.9,5.6,1.8,1.0,1.9,2.9,2.4,1.6,49,48,48,48,47,360,48,48,48,120
1134,2.6,3.2,3.3,5.7,2.0,1.1,2.0,2.8,2.5,1.8,48,49,49,49,47,360,49,49,49,120
1135,2.4,3.4,3.0,5.7,2.0,1.0,2.0,2.5,2.5,1.4,48,49,49,48,47,360,49,48,49,120
1136,2.3,3.4,3.2,5.7,2.2,1.1,2.2,3.0,2.6,1.6,49,48,48,48,47,120,48,49,48,120
1137,2.4,3.3,3.3,5.8,2.1,0.9,2.1,2.8,2.5,1.7,48,48,48,48,47,360,48,48,48,120
1138,2.5,3.4,3.2,5.6,2.1,1.2,2.0,3.0,2.5,1.5,49,49,49,49,47,360,49,49,49,120
1139,2.6,3.2,3.1,5.7,2.0,1.0,2.2,2.8,2.5,1.7,49,48,48,48,47,360,49,48,48,120
1140,2.5,3.4,3.5,5.7,2.1,1.1,2.1,2.8,2.4,1.5,48,49,48,48,47,120,48,48,48,120
1141,2.4,3.5,3.1,6.0,2.1,1.0,2.2,2.6,2.4,1.4,48,48,48,48,47,120,48,48,48,120
1142,2.5,3.4,3.2,5.6,1.9,1.1,2.1,3.0,2.5,1.5,48,48,48,48,47,120,48,48,48,120
1143,2.4,3.5,3.2,5.6,2.2,1.2,1.9,3.0,2.2,1.4,48,49,49,49,47,120,49,48,49,120
1144,2.6,3.8,3.1,5.8,2.1,1.2,2.4,3.4,2.8,1.5,48,48,49,48,47,120,49,48,48,120
1145,2.5,3.7,3.4,5.7,2.0,1.3,2.1,3.0,2.4,1.3,49,48,48,48,47,120,48,49,48,120
1146,2.5,3.6,3.5,5.7,2.1,1.2,2.1,3.4,2.4,1.5,49,48,48,49,47,120,48,49,49,120
1147,2.4,3.6,3.5,5.9,2.0,1.3,2.1,2.9,2.5,1.5,49,49,49,49,47,120,49,49,49,120
1148,2.1,3.2,3.0,5.0,2.2,1.2,2.1,2.8,2.2,1.5,50,50,50,50,47,120,50,50,50,120
1149,2.2,2.9,3.1,5.2,2.2,1.2,2.0,2.7,2.2,1.5,50,50,50,50,47,360,50,50,50,120
1150,2.1,3.1,3.1,5.1,2.2,1.2,2.0,2.6,1.9,1.6,50,50,49,50,47,360,50,50,50,120
1151,2.0,3.0,3.3,5.1,2.1,1.1,2.1,2.7,2.1,1.6,49,50,50,50,47,360,50,50,50,120
1152,1.9,3.1,2.9,4.9,2.1,0.9,2.2,2.6,2.2,1.5,49,49,50,49,47,360,49,49,49,120
1153,2.2,2.9,3.0,4.8,2.0,0.9,2.0,2.4,1.9,1.6,50,49,49,49,47,360,49,50,49,120
1154,1.8,3.2,3.0,5.1,2.3,0.9,2.2,2.6,2.1,1.7,50,49,49,49,47,360,49,49,49,120
1155,1.9,3.0,3.3,5.0,2.1,1.1,2.1,2.5,2.1,1.6,50,50,50,50,47,360,50,50,50,120
1156,2.0,3.1,3.4,5.4,1.9,1.0,2.0,2.8,2.2,1.7,49,50,50,49,47,360,49,50,50,120
1157,2.0,3.0,3.1,5.0,2.2,1.0,2.0,2.6,2.2,1.5,50,50,50,50,47,360,50,50,50,120
1158,1.9,3.0,3.2,5.1,2.1,1.0,2.0,2.6,2.1,1.7,50,49,49,49,47,360,49,49,49,120
1159,2.0,3.2,3.3,5.0,2.1,1.2,2.1,2.7,2.4,1.8,49,50,50,49,47,120,50,49,49,120
1160,1.9,3.4,3.7,5.1,2.1,1.1,2.0,3.1,2.3,1.6,49,49,50,49,47,360,50,50,49,120
1161,2.1,3.3,2.9,5.3,2.4,1.1,2.2,2.7,2.1,1.6,50,49,49,49,47,360,49,50,49,120
1162,2.2,3.0,3.1,5.4,2.1,1.0,2.0,2.8,2.2,1.3,50,50,49,50,47,360,50,50,50,120
1163,2.1,3.2,3.6,5.3,2.1,1.2,2.2,2.9,2.2,1.5,49,49,50,49,47,120,49,49,49,120
1164,2.2,3.2,3.0,5.4,2.2,1.2,2.2,2.9,2.2,1.5,49,49,50,49,47,120,50,49,49,120
1165,2.1,3.5,3.4,5.2,2.3,1.2,2.3,2.8,2.2,1.5,50,49,50,50,47,120,50,50,50,120
1166,2.2,3.4,3.2,5.0,2.4,1.1,2.1,2.6,2.0,1.5,50,50,50,50,47,120,50,50,50,120
1167,2.2,3.1,3.2,5.0,2.0,1.2,2.0,2.6,2.1,1.6,49,49,50,49,47,120,50,49,49,120
1168,1.9,3.3,3.3,5.0,1.9,1.1,2.1,2.7,2.2,1.5,49,50,50,50,47,120,50,50,50,120
1169,2.1,3.3,3.5,5.0,2.1,1.1,2.0,2.7,2.1,1.6,49,49,49,49,47,120,49,50,49,120
1170,2.1,3.0,3.1,5.1,2.2,1.0,2.2,2.6,1.9,1.4,50,50,50,50,47,360,50,50,50,120
1171,2.0,3.2,2.9,5.4,2.0,1.1,2.2,3.0,2.1,1.7,49,49,49,49,47,360,49,49,49,120
1172,1.8,3.0,3.0,4.8,1.9,0.9,1.9,2.7,2.0,1.7,49,50,50,50,47,360,50,49,50,120
1173,2.0,3.0,3.3,5.1,2.2,0.9,2.1,2.6,2.2,1.4,49,49,49,49,47,360,49,50,50,120
1174,1.7,2.3,2.5,3.2,1.8,0.9,1.8,2.5,1.8,1.4,50,50,50,50,47,360,50,50,50,120
1175,1.8,2.3,3.0,4.2,2.3,0.9,1.7,2.6,2.1,1.6,51,51,51,51,47,360,51,51,51,120
1176,1.8,2.4,2.5,4.1,2.3,1.0,1.5,2.4,1.9,1.4,51,51,51,51,47,360,51,51,51,120
1177,1.6,2.5,2.5,4.4,1.9,0.9,1.6,2.4,1.9,1.4,51,51,51,51,47,120,51,51,51,120
1178,1.6,2.8,3.1,4.2,2.3,1.0,1.7,2.6,1.8,1.4,50,51,51,51,47,360,51,51,51,120
1179,1.8,2.3,2.9,4.2,2.3,1.1,1.7,2.2,1.7,1.5,51,51,51,51,47,360,51,51,51,120
1180,1.7,2.6,2.9,4.5,2.4,1.1,1.8,2.8,1.9,1.4,51,51,51,51,47,120,51,51,51,120
1181,1.7,2.2,2.7,4.2,2.1,1.1,1.8,2.4,2.0,1.3,51,51,51,51,47,120,51,51,51,120
1182,1.9,2.5,2.6,4.5,2.4,1.0,1.7,2.6,1.9,1.5,51,51,51,51,47,120,51,51,51,120
1183,1.6,2.7,3.0,4.3,2.4,1.1,1.9,2.5,2.1,1.5,51,51,51,51,47,120,51,51,51,120
1184,1.9,2.3,2.7,4.3,2.1,1.0,2.1,2.8,1.8,1.6,50,51,51,51,47,360,51,51,51,4
1185,1.5,2.3,3.3,4.2,2.1,1.0,1.7,2.7,1.8,1.5,51,51,51,51,47,360,51,51,51,120
1186,1.6,2.5,2.7,4.2,2.1,1.1,1.7,2.2,1.7,1.5,51,51,51,51,47,360,51,51,51,120
1187,1.9,2.4,2.7,4.2,2.1,1.1,1.8,2.3,1.9,1.6,51,51,51,51,47,360,51,51,51,120
1188,1.6,2.1,2.9,4.3,2.0,0.9,1.8,2.6,1.9,1.6,51,51,51,51,50,360,51,51,51,120
1189,1.5,2.7,2.9,4.2,2.1,0.9,1.7,2.4,2.0,1.4,51,51,51,51,47,360,51,51,51,120
1190,1.7,2.3,2.5,4.2,2.2,0.9,1.5,2.2,1.9,1.4,51,51,51,51,47,360,51,51,51,120
1191,1.8,2.4,2.6,4.3,2.3,1.0,1.7,2.3,2.0,1.6,51,51,51,51,47,360,51,51,51,120
1192,1.7,2.3,2.9,4.2,2.2,0.9,1.6,2.6,1.9,1.4,51,51,51,51,47,360,51,51,51,120
1193,1.6,2.4,2.6,4.3,2.2,1.1,1.6,2.2,1.8,1.3,51,51,51,51,47,360,51,51,51,120
1194,1.7,2.4,2.8,4.4,2.3,1.1,1.6,2.3,1.8,1.5,51,51,51,51,47,360,51,51,51,120
1195,1.7,2.2,2.6,4.3,1.8,1.1,1.6,2.4,1.8,1.3,51,50,50,50,47,360,50,51,50,120
1196,1.6,2.6,2.9,4.0,2.3,1.0,1.7,2.5,1.9,1.4,51,51,51,51,47,360,51,51,51,120
1197,2.0,2.5,3.0,4.2,2.2,1.1,2.2,2.7,2.0,1.3,51,51,51,51,47,360,51,51,51,120
1198,1.7,2.6,2.7,4.3,2.2,1.2,2.0,2.6,2.2,1.6,51,51,51,51,47,360,51,51,51,120
1199,1.9,2.6,2.9,4.6,2.2,1.0,1.9,2.6,2.0,1.3,51,51,51,51,47,120,51,51,51,120
1200,1.6,2.6,2.5,4.4,2.1,1.0,2.0,2.6,2.1,1.2,51,51,51,51,47,120,51,51,51,120
1201,1.6,2.7,3.4,4.3,2.2,1.1,2.0,2.8,2.0,1.4,51,51,51,51,47,360,51,51,51,120
1202,1.8,2.3,2.8,4.1,2.3,1.1,1.8,2.4,1.7,1.5,51,51,50,51,47,120,51,51,51,120
1203,2.1,2.6,2.7,4.4,1.9,1.1,2.0,2.4,1.8,1.4,51,51,51,51,50,120,51,51,51,120
1204,1.6,2.7,2.8,3.8,2.0,1.1,1.8,2.5,1.6,1.5,51,51,51,51,47,120,51,51,51,120
1205,1.8,2.8,2.7,4.4,2.3,1.2,2.4,2.6,1.9,1.5,51,51,52,51,47,360,51,51,51,120
1206,1.8,3.1,2.6,4.6,2.2,1.1,2.4,3.0,2.1,1.5,52,52,52,52,47,120,52,52,52,120
1207,1.9,2.8,2.9,4.7,2.4,0.9,2.5,2.9,2.3,1.6,52,52,52,52,47,120,52,52,52,120
1208,1.8,2.8,2.8,4.3,2.1,1.0,2.3,3.0,2.0,1.6,52,51,51,52,47,360,51,52,51,120
1209,1.9,2.9,2.7,4.4,2.4,1.1,2.4,2.9,2.1,1.4,52,52,52,52,47,360,52,52,52,120
1210,1.9,2.7,2.8,4.6,2.2,1.0,2.4,2.9,2.0,1.8,52,52,52,52,47,360,52,52,52,120
1211,1.5,3.1,2.9,4.4,2.2,1.1,2.2,2.9,2.2,1.7,52,52,52,52,47,360,52,52,52,120
1212,1.6,2.7,2.8,4.6,2.3,1.1,2.1,3.0,2.0,1.7,52,52,52,52,47,360,52,52,52,120
1213,1.9,2.8,2.5,4.9,2.1,0.9,2.2,2.7,2.1,1.8,52,52,52,52,47,360,52,52,52,120
1214,1.6,2.8,2.6,4.8,2.1,1.0,2.4,2.9,2.2,1.6,52,52,52,52,47,360,52,52,52,120
1215,1.7,2.9,3.2,4.6,2.3,1.1,2.3,2.8,2.0,1.7,52,52,52,52,47,360,52,52,52,120
1216,1.8,2.9,2.8,5.3,2.6,1.1,2.3,2.9,2.4,1.6,52,52,52,52,47,360,52,52,52,120
1217,1.8,3.0,3.0,4.5,2.4,1.0,2.3,3.0,2.1,1.5,52,52,52,52,47,120,52,52,52,120
1218,2.0,3.0,2.8,4.6,2.3,1.2,2.4,3.4,2.1,1.6,52,52,52,52,47,120,52,52,52,120
1219,1.8,3.3,2.7,4.8,2.2,1.1,2.4,2.8,2.2,1.5,52,52,52,52,47,120,52,52,52,120
1220,1.9,2.9,3.0,4.7,2.5,1.1,2.5,3.1,2.2,1.6,52,52,52,52,47,360,52,52,52,120
1221,1.8,2.8,2.8,4.8,2.3,1.3,2.2,3.0,2.0,1.6,52,52,52,52,47,120,52,52,52,120
1222,1.7,3.1,2.8,4.8,2.2,1.3,2.4,2.7,2.0,1.6,52,52,52,52,47,120,52,52,52,120
1223,1.8,2.9,2.6,4.5,2.5,1.1,2.4,3.0,2.0,1.3,52,52,52,52,47,120,52,52,52,120
1224,2.0,2.7,2.9,4.5,2.3,1.0,2.2,2.9,1.9,1.5,52,52,52,52,47,360,52,52,52,120
1225,1.9,2.7,2.8,5.0,2.6,1.0,2.2,3.0,2.0,1.7,52,52,52,52,47,120,52,52,52,120
1226,1.7,3.0,2.9,4.7,2.3,1.3,2.4,3.1,2.1,1.7,52,52,52,52,47,360,52,52,52,120
1227,1.9,2.8,2.7,4.5,2.5,1.1,2.3,2.9,2.3,1.6,52,52,52,52,47,360,52,52,52,120
1228,1.8,3.1,2.9,4.5,2.0,1.0,2.3,2.7,2.1,1.7,52,52,52,52,47,120,52,52,52,120
1229,1.7,2.9,3.1,4.4,2.1,1.1,2.3,2.7,2.0,1.7,52,52,52,52,47,360,52,52,52,120
1230,1.8,2.7,2.6,4.4,2.3,1.0,2.3,2.7,2.1,1.7,52,52,52,52,47,120,52,52,52,120
1231,1.7,2.8,2.9,4.5,2.1,1.1,2.3,3.2,1.9,1.6,52,52,52,52,47,360,52,52,52,120
1232,1.7,3.4,2.8,4.6,2.0,1.1,2.2,3.0,2.1,1.8,52,52,52,52,47,360,52,52,52,120
1233,2.2,3.1,2.9,4.5,2.3,1.1,2.3,3.0,2.0,1.7,52,52,52,52,47,360,52,52,52,120
1234,1.8,3.0,2.8,4.6,2.5,1.1,2.2,3.0,2.1,1.7,52,52,52,52,47,360,52,52,52,120
1235,1.9,2.9,2.7,4.2,2.6,1.1,2.5,3.1,2.4,1.9,52,52,52,52,47,120,52,52,52,120
1236,1.8,2.9,2.7,4.4,2.6,1.2,2.7,3.4,2.4,1.8,53,53,53,53,47,120,53,53,53,120
1237,2.1,2.8,2.6,4.6,2.4,1.2,2.3,2.9,2.2,1.6,53,53,53,53,47,120,53,53,53,120
1238,1.9,3.0,2.6,4.5,2.3,1.1,2.6,3.0,2.3,1.6,53,53,53,53,47,120,53,53,53,120
1239,2.0,3.2,2.7,4.3,2.3,1.1,2.6,3.4,2.2,1.6,53,53,53,53,47,120,53,53,53,120
1240,2.0,3.1,2.7,4.5,2.7,1.1,2.5,3.5,2.4,1.6,53,53,53,53,47,120,53,53,53,120
1241,2.0,3.1,3.0,4.6,2.4,1.2,2.6,3.0,2.3,1.5,53,53,53,53,47,120,53,53,53,120
1242,1.9,3.2,2.9,4.3,2.5,1.2,2.3,3.3,2.2,1.7,53,53,53,53,47,120,53,53,53,120
1243,1.9,3.0,3.0,4.6,2.5,1.3,2.5,3.3,2.1,1.7,53,53,53,53,47,120,53,53,53,120
1244,2.0,3.1,2.7,4.3,2.3,1.1,2.5,3.3,2.2,1.6,53,53,53,53,47,120,53,53,53,120
1245,1.8,2.9,2.6,4.9,2.3,1.2,2.4,3.2,2.1,1.5,53,53,53,53,47,120,53,53,53,120
1246,1.8,2.9,2.8,4.4,2.2,1.2,2.5,3.3,2.3,1.7,53,53,53,53,47,120,53,53,53,120
1247,1.8,3.0,2.7,4.5,2.5,1.2,2.4,3.4,2.2,1.6,53,53,53,53,47,120,53,53,53,120
1248,1.8,3.0,2.6,4.2,2.2,1.1,2.2,3.1,2.1,1.5,53,53,53,53,47,360,53,53,53,120
1249,1.8,3.2,2.5,4.5,2.4,1.0,2.4,3.0,2.2,1.7,53,53,53,53,47,360,53,53,53,120
1250,1.8,2.8,2.8,4.4,2.5,1.0,2.5,3.1,2.1,1.6,53,53,53,53,47,360,53,53,53,120
1251,1.8,3.0,2.7,4.3,2.5,1.1,2.4,2.8,2.2,1.8,53,53,53,53,47,360,53,53,53,120
1252,1.9,2.6,2.7,4.3,2.4,1.3,2.2,3.2,2.1,1.8,53,53,53,53,47,360,53,53,53,120
1253,1.7,2.9,2.7,4.5,2.5,1.0,2.2,3.1,2.1,1.7,53,53,53,53,47,360,53,53,53,120
1254,1.8,2.7,2.5,4.3,2.6,1.0,2.2,3.0,2.1,1.8,53,53,53,53,47,360,53,53,53,120
1255,1.8,2.9,2.6,4.2,2.5,1.1,2.3,3.2,2.4,1.6,53,53,53,53,47,360,53,53,53,120
1256,1.8,2.8,2.5,4.3,2.3,1.2,2.4,3.3,2.3,1.9,53,53,53,53,47,360,53,53,53,120
1257,1.7,3.0,2.7,4.3,2.4,1.4,2.3,3.2,2.1,1.8,53,53,53,53,47,360,53,53,53,120
1258,1.9,2.9,2.8,4.4,2.5,1.3,2.4,3.3,2.4,1.7,53,53,53,53,47,360,53,53,53,120
1259,1.9,2.8,2.6,4.2,2.3,1.1,2.3,2.9,2.1,1.7,53,53,53,53,47,360,53,53,53,120
1260,1.8,2.8,2.8,4.2,2.5,1.1,2.4,3.3,2.2,1.6,53,53,53,53,47,120,53,53,53,120
1261,1.8,2.8,2.6,4.3,2.4,1.2,2.5,3.2,2.2,1.6,53,53,53,53,47,120,53,53,53,120
1262,1.8,3.2,2.7,4.2,2.5,1.2,2.5,3.3,2.3,1.7,53,53,53,53,47,120,53,53,53,120
1263,1.9,3.1,2.8,4.4,2.4,1.2,2.4,3.2,2.1,1.8,53,53,53,53,47,120,53,53,53,120
1264,2.0,2.8,2.7,4.2,2.2,1.1,2.5,3.3,2.2,1.8,53,53,53,53,47,120,53,53,53,120
1265,1.7,2.9,2.7,4.2,2.6,1.2,2.5,3.5,2.2,1.7,53,53,53,53,47,360,53,53,53,120
1266,2.0,3.2,2.9,4.2,2.3,1.2,2.5,3.2,2.2,1.6,54,54,54,54,47,120,54,54,54,120
1267,1.9,3.0,2.4,4.0,2.2,1.2,2.4,3.3,2.1,1.6,54,54,54,54,47,360,54,54,54,120
1268,1.8,3.0,2.7,4.1,2.4,1.3,2.5,3.6,2.1,1.6,54,54,54,54,47,120,54,54,54,120
1269,1.9,3.0,2.6,4.3,2.3,1.3,2.4,3.5,2.1,1.7,54,54,54,54,47,120,54,54,54,120
1270,1.9,2.8,2.6,4.1,2.3,1.3,2.5,3.6,2.1,1.7,54,54,54,54,47,120,54,54,54,120
1271,1.9,2.9,2.7,4.1,2.2,1.2,2.5,3.2,2.5,1.7,54,54,54,54,47,120,54,54,54,120
1272,1.8,3.3,2.7,4.2,2.1,1.3,2.5,3.2,2.1,1.5,54,54,54,54,47,120,54,54,54,120
1273,1.7,3.2,2.4,4.0,2.1,1.3,2.6,3.5,2.3,1.5,54,54,54,54,47,120,54,54,54,120
1274,2.0,3.2,2.8,4.3,2.5,1.2,2.6,3.3,2.3,1.7,53,53,53,53,47,120,53,53,53,120
1275,1.8,3.0,2.8,4.2,2.4,1.2,2.5,3.0,2.1,1.7,53,53,53,53,47,360,53,53,53,120
1276,1.8,3.0,2.8,4.3,2.5,1.2,2.5,3.4,2.1,1.4,53,53,53,53,47,360,53,53,53,120
1277,1.8,2.9,2.8,4.4,2.6,1.2,2.4,3.2,2.1,1.7,53,53,53,53,47,360,53,53,53,120
1278,1.9,3.0,2.6,4.5,2.7,1.1,2.5,3.2,2.1,1.8,53,53,53,53,47,120,53,53,53,120
1279,1.9,2.9,2.9,4.3,2.4,1.1,2.4,3.1,2.0,1.5,53,53,53,53,47,360,53,53,53,120
1280,1.9,2.8,2.5,4.2,2.4,1.1,2.3,3.4,2.3,1.6,53,53,53,53,47,360,53,53,53,120
1281,1.8,3.0,2.8,4.2,2.4,1.2,2.3,3.1,2.4,1.7,53,53,53,53,47,360,53,53,53,120
1282,1.9,2.9,2.7,4.2,2.5,1.0,2.7,3.5,2.3,1.7,53,53,53,53,47,360,53,53,53,120
1283,1.7,3.1,2.9,4.1,2.4,1.1,2.3,3.1,2.0,1.7,53,53,52,53,47,360,53,53,53,120
1284,1.9,3.1,2.5,4.2,2.3,1.3,2.5,3.3,2.3,1.9,53,53,53,53,47,360,53,53,53,120
1285,1.9,3.0,2.8,4.2,2.3,1.1,2.2,2.9,2.1,1.7,53,53,53,53,47,360,53,53,53,120
1286,1.8,3.1,2.9,4.2,2.4,1.2,2.3,3.0,2.0,1.6,53,53,53,53,47,360,53,53,53,120
1287,1.9,2.9,2.7,4.1,2.6,1.0,2.2,3.1,2.0,1.9,53,53,53,53,47,360,53,53,53,120
1288,1.8,3.1,2.8,4.4,2.5,1.1,2.5,3.5,2.4,1.8,53,53,53,53,47,360,53,53,53,120
1289,1.7,2.9,2.6,4.3,2.4,1.2,2.4,3.3,2.2,1.8,53,53,53,53,47,360,53,53,53,120
1290,2.0,2.9,2.6,4.3,2.3,1.1,2.2,3.1,2.3,1.8,53,53,53,53,47,360,53,53,53,120
1291,1.8,2.8,2.6,4.5,2.3,1.1,2.3,3.3,2.0,2.1,53,53,53,53,47,360,53,53,53,120
1292,2.0,3.0,3.1,4.4,2.5,1.1,2.2,3.3,2.1,1.9,53,53,53,53,47,360,53,53,53,120
1293,1.9,3.2,2.8,4.4,2.5,1.2,2.3,2.9,2.3,1.8,53,53,53,53,47,360,53,53,53,120
1294,1.8,3.0,2.7,4.5,2.5,1.7,2.3,3.6,2.1,1.7,53,53,53,53,47,360,53,53,53,120
1295,1.9,2.9,3.0,4.5,2.4,1.1,2.3,3.1,2.1,1.7,53,53,53,53,47,360,53,53,53,120
1296,1.9,3.1,2.7,4.6,2.4,1.2,2.3,3.3,2.2,1.8,53,53,53,53,47,120,53,53,53,120
1297,2.0,3.0,2.9,4.3,2.2,1.1,2.4,3.0,2.2,1.6,53,53,53,53,47,360,53,53,53,120
1298,1.8,3.2,3.0,4.3,2.5,1.4,2.4,3.2,2.3,1.8,53,53,53,53,47,120,53,53,53,120
1299,2.1,3.1,2.7,4.7,2.3,1.2,2.4,3.0,2.0,1.7,53,53,53,53,47,120,53,53,53,120
1300,2.0,2.8,2.8,4.5,2.4,1.2,2.4,3.2,2.2,1.8,53,53,53,53,47,360,53,53,53,120
1301,1.9,3.0,2.9,4.6,2.3,1.1,2.3,3.2,2.4,1.7,53,53,53,53,47,360,53,53,53,120
1302,2.1,3.0,2.8,4.5,2.5,1.2,2.4,3.2,2.4,1.6,53,53,53,53,47,360,53,53,53,120
1303,2.1,3.2,2.9,4.7,2.5,1.3,2.2,3.3,2.1,1.5,53,53,53,53,47,360,53,53,53,120
1304,2.0,3.3,2.8,4.6,2.7,1.5,2.4,3.6,2.2,1.6,53,53,53,53,47,360,53,53,53,120
1305,2.1,3.2,2.8,4.7,2.8,1.3,2.5,3.3,2.2,1.7,53,53,53,53,47,120,53,53,53,120
1306,2.0,3.0,2.8,4.8,2.5,1.3,2.2,3.1,2.2,1.7,53,53,53,53,47,120,53,53,53,105
1307,2.0,2.9,2.9,4.6,2.7,1.3,2.3,3.0,2.3,1.6,53,53,53,53,47,120,53,53,53,105
1308,1.7,3.0,2.9,4.5,2.9,1.1,2.6,3.2,2.3,1.8,53,53,53,53,47,360,53,53,53,120
1309,2.0,2.9,2.6,4.6,2.7,1.1,2.6,3.4,2.3,1.7,53,53,53,53,47,360,53,53,53,120
1310,1.8,2.9,2.7,4.3,2.6,1.2,2.6,3.3,2.3,1.7,53,53,53,53,47,360,53,53,53,120
1311,1.9,3.0,2.9,4.6,2.6,1.0,2.5,3.2,2.2,1.6,53,53,53,53,47,360,53,53,53,120
1312,1.9,3.0,2.5,4.4,2.4,1.1,2.5,3.3,2.1,1.8,53,53,53,53,47,360,53,53,53,120
