Micom ODU2 Data,Time Interval = 2 sec,Save Start Time:,"Thursday, February 21 08:25:23, 2019",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Single&Multi,Pressure,R32,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kBtu/h"
Distributor:,전문점명,Version:,"-",LGMV:,8.0.5R,External:,"-"
Installer:,설치자명,EEPROM:,"7.232(7.e8)",COMP:,"-",FAN:,"-"
Model:,모델명,IDU NUM:,1,Connect:,ODU
Site:,현장명,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,INV 입력전류,INV 입력전압,INV전원주파수,소비전력,INV1 목표DC,INV DC전압,전류 기준,Q축 기준,Q축 전류,D축 기준,D축 전류,INV 제한사유,,,,,,,,,,Comp. 과부하,Comp. 과전류,Heatsink제한,예열운전,,,,
2193,09:38:53,1,,,8.6,174,60,1.52,300,305,7.0,6.8,6.8,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2194,09:38:55,1,,,8.6,174,60,1.52,295,305,7.0,6.8,6.8,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2195,09:38:57,1,,,8.8,174,60,1.52,300,305,7.0,6.8,6.8,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2196,09:38:59,1,,,8.8,174,60,1.52,300,305,7.0,6.8,6.8,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2197,09:39:01,1,,,8.6,174,60,1.52,300,305,7.0,6.8,7.0,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2198,09:39:03,1,,,8.6,174,60,1.52,300,305,7.0,6.8,7.0,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2199,09:39:05,1,,,8.6,174,60,1.52,300,305,7.0,6.8,7.4,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2200,09:39:07,1,,,8.6,174,60,1.52,300,305,7.0,6.8,7.4,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2201,09:39:09,1,,,8.6,174,60,1.52,295,305,7.0,6.8,7.0,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2202,09:39:11,1,,,8.6,174,60,1.52,295,305,7.0,6.8,7.4,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2203,09:39:13,1,,,8.6,174,60,1.52,295,305,7.0,6.8,7.4,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2204,09:39:15,1,,,8.6,174,60,1.52,295,305,7.0,6.8,6.8,1.6,2.0,TE,,,,,,,,,,0,0,0,0,,,,
2205,09:39:17,1,,,8.6,174,60,1.52,295,305,7.0,6.8,6.8,1.6,2.0,TE,,,,,,,,,,0,0,0,0,,,,
2206,09:39:19,1,,,8.4,174,60,1.52,305,305,7.0,6.8,6.6,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2207,09:39:21,1,,,8.4,174,60,1.52,295,305,7.0,6.8,7.0,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2208,09:39:23,1,,,8.4,174,60,1.52,295,305,7.0,6.8,7.0,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2209,09:39:25,1,,,8.6,174,60,1.52,305,305,7.0,6.8,7.0,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2210,09:39:27,1,,,8.6,174,60,1.52,305,305,7.0,6.8,6.4,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2211,09:39:29,1,,,8.4,174,60,1.48,300,305,7.0,6.8,6.4,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2212,09:39:31,1,,,8.4,174,60,1.48,305,305,7.0,6.8,6.6,1.6,1.0,TE,,,,,,,,,,0,0,0,0,,,,
2213,09:39:33,1,,,8.4,174,60,1.48,305,305,7.0,6.8,6.6,1.6,1.0,TE,,,,,,,,,,0,0,0,0,,,,
2214,09:39:35,1,,,8.4,174,60,1.48,300,305,6.8,6.8,6.6,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2215,09:39:37,1,,,8.4,174,60,1.48,300,305,6.8,6.8,6.4,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2216,09:39:39,1,,,8.4,174,60,1.48,295,305,6.8,6.8,6.4,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2217,09:39:41,1,,,8.4,174,60,1.48,300,305,6.8,6.6,6.6,1.6,1.0,TE,,,,,,,,,,0,0,0,0,,,,
2218,09:39:43,1,,,8.4,174,60,1.48,300,305,6.8,6.6,6.6,1.6,1.0,TE,,,,,,,,,,0,0,0,0,,,,
2219,09:39:45,1,,,8.4,174,60,1.48,295,305,6.8,6.6,7.0,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2220,09:39:47,1,,,8.4,174,60,1.48,295,305,7.0,6.8,6.0,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2221,09:39:49,1,,,8.4,174,60,1.48,300,305,7.0,6.8,6.0,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2222,09:39:51,1,,,8.4,174,60,1.48,300,305,7.0,6.8,6.6,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2223,09:39:53,1,,,8.4,174,60,1.48,300,305,7.0,6.8,6.6,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2224,09:39:55,1,,,8.4,174,60,1.48,305,305,6.8,6.6,6.8,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2225,09:39:57,1,,,8.4,174,60,1.48,305,305,6.8,6.6,6.8,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2226,09:40:00,1,,,8.4,174,60,1.48,300,305,7.0,6.8,7.4,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2227,09:40:02,1,,,8.4,174,60,1.48,295,305,6.8,6.8,7.0,1.6,0.6,TE,,,,,,,,,,0,0,0,0,,,,
2228,09:40:04,1,,,8.4,174,60,1.48,295,305,6.8,6.8,7.0,1.6,0.6,TE,,,,,,,,,,0,0,0,0,,,,
2229,09:40:06,1,,,8.4,174,60,1.48,300,305,7.0,6.8,6.8,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2230,09:40:08,1,,,8.4,174,60,1.48,300,305,7.0,6.8,6.8,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2231,09:40:10,1,,,8.4,174,60,1.48,300,305,7.0,6.8,6.6,1.6,2.2,TE,,,,,,,,,,0,0,0,0,,,,
2232,09:40:12,1,,,8.4,174,60,1.48,300,305,6.8,6.8,6.8,1.6,1.2,TE,,,,,,,,,,0,0,0,0,,,,
2233,09:40:14,1,,,8.4,174,60,1.48,300,305,6.8,6.8,6.8,1.6,1.2,TE,,,,,,,,,,0,0,0,0,,,,
2234,09:40:16,1,,,8.4,174,60,1.48,295,305,6.8,6.8,6.2,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2235,09:40:18,1,,,8.4,174,60,1.48,295,305,7.0,6.8,7.0,1.6,0.8,TE,,,,,,,,,,0,0,0,0,,,,
2236,09:40:20,1,,,8.6,174,60,1.48,300,305,7.0,6.8,7.0,1.6,0.8,TE,,,,,,,,,,0,0,0,0,,,,
2237,09:40:22,1,,,8.4,174,60,1.48,300,305,6.8,6.8,6.8,1.6,0.8,TE,,,,,,,,,,0,0,0,0,,,,
2238,09:40:24,1,,,8.4,174,60,1.48,300,305,6.8,6.8,6.8,1.6,0.8,TE,,,,,,,,,,0,0,0,0,,,,
2239,09:40:26,1,,,8.6,174,60,1.48,305,305,7.0,6.8,6.4,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2240,09:40:28,1,,,8.6,174,60,1.48,305,305,7.0,6.8,7.0,1.6,2.0,TE,,,,,,,,,,0,0,0,0,,,,
2241,09:40:30,1,,,8.4,174,60,1.52,300,305,7.0,6.8,7.0,1.6,2.0,TE,,,,,,,,,,0,0,0,0,,,,
2242,09:40:32,1,,,8.6,174,60,1.52,295,305,6.8,6.8,6.2,1.6,0.8,TE,,,,,,,,,,0,0,0,0,,,,
2243,09:40:34,1,,,8.6,174,60,1.52,295,305,6.8,6.8,6.2,1.6,0.8,TE,,,,,,,,,,0,0,0,0,,,,
2244,09:40:36,1,,,8.4,174,60,1.52,300,305,7.0,6.8,6.6,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2245,09:40:38,1,,,8.4,174,60,1.52,300,305,7.0,6.8,6.6,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2246,09:40:40,1,,,8.4,174,60,1.52,300,305,7.0,6.8,7.2,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2247,09:40:42,1,,,8.4,174,60,1.48,295,305,6.8,6.8,6.2,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2248,09:40:44,1,,,8.4,174,60,1.48,295,305,6.8,6.8,6.2,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2249,09:40:46,1,,,8.6,174,60,1.52,295,305,6.8,6.8,7.4,1.6,0.4,TE,,,,,,,,,,0,0,0,0,,,,
2250,09:40:48,1,,,8.6,174,60,1.52,295,305,7.0,6.8,6.6,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2251,09:40:50,1,,,8.4,174,60,1.52,300,305,7.0,6.8,6.6,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2252,09:40:52,1,,,8.4,174,60,1.52,305,305,7.0,6.8,6.6,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2253,09:40:54,1,,,8.4,174,60,1.52,305,305,7.0,6.8,6.6,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2254,09:40:56,1,,,8.4,174,60,1.48,295,305,7.0,6.8,6.8,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2255,09:40:58,1,,,8.4,174,60,1.48,295,305,7.0,6.8,6.8,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2256,09:41:00,1,,,8.6,174,60,1.52,300,305,7.0,6.8,7.2,1.6,0.6,TE,,,,,,,,,,0,0,0,0,,,,
2257,09:41:02,1,,,8.4,174,60,1.48,305,305,7.0,6.8,6.4,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2258,09:41:04,1,,,8.4,174,60,1.48,305,305,7.0,6.8,6.4,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2259,09:41:06,1,,,8.4,174,60,1.52,295,305,7.0,6.8,7.2,1.6,2.0,TE,,,,,,,,,,0,0,0,0,,,,
2260,09:41:08,1,,,8.4,174,60,1.52,295,305,6.8,6.8,6.8,1.6,1.0,TE,,,,,,,,,,0,0,0,0,,,,
2261,09:41:10,1,,,8.6,174,60,1.52,295,305,6.8,6.8,6.8,1.6,1.0,TE,,,,,,,,,,0,0,0,0,,,,
2262,09:41:12,1,,,8.4,174,60,1.48,305,305,7.0,6.8,7.0,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2263,09:41:14,1,,,8.4,174,60,1.48,305,305,7.0,6.8,7.0,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2264,09:41:16,1,,,8.2,174,60,1.48,300,305,6.8,6.6,6.8,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2265,09:41:18,1,,,8.2,174,60,1.48,300,305,6.8,6.8,6.4,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2266,09:41:20,1,,,8.2,174,60,1.48,300,305,6.8,6.8,6.4,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2267,09:41:22,1,,,8.4,174,60,1.44,295,305,6.8,6.8,6.0,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2268,09:41:24,1,,,8.4,174,60,1.44,295,305,6.8,6.8,6.0,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2269,09:41:26,1,,,8.2,174,60,1.48,295,305,6.8,6.8,6.2,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2270,09:41:28,1,,,8.2,174,60,1.48,295,305,6.8,6.8,6.2,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2271,09:41:30,1,,,8.4,174,60,1.44,300,305,6.8,6.6,6.6,1.6,0.2,TE,,,,,,,,,,0,0,0,0,,,,
2272,09:41:32,1,,,8.2,174,60,1.44,300,305,6.8,6.8,6.0,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2273,09:41:34,1,,,8.2,174,60,1.44,300,305,6.8,6.8,6.0,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2274,09:41:36,1,,,8.2,174,60,1.44,305,305,7.0,6.6,6.2,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2275,09:41:38,1,,,8.2,174,60,1.44,305,305,7.0,6.6,6.2,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2276,09:41:40,1,,,8.2,174,60,1.44,305,305,7.0,6.8,6.4,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2277,09:41:42,1,,,8.4,174,60,1.48,295,305,6.8,6.8,6.6,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2278,09:41:44,1,,,8.4,174,60,1.48,295,305,6.8,6.8,6.6,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2279,09:41:46,1,,,8.2,174,60,1.48,300,305,6.8,6.8,6.6,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2280,09:41:48,1,,,8.2,174,60,1.48,300,305,6.8,6.8,6.6,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2281,09:41:50,1,,,8.4,174,60,1.48,300,305,6.8,6.8,6.6,1.6,0.6,TE,,,,,,,,,,0,0,0,0,,,,
2282,09:41:52,1,,,8.2,174,60,1.44,300,305,7.0,6.6,6.6,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2283,09:41:54,1,,,8.2,174,60,1.44,300,305,7.0,6.6,6.6,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2284,09:41:56,1,,,8.4,174,60,1.44,295,305,6.8,6.6,6.4,1.6,1.0,TE,,,,,,,,,,0,0,0,0,,,,
2285,09:41:58,1,,,8.4,174,60,1.44,295,305,7.0,6.6,6.4,1.6,2.0,TE,,,,,,,,,,0,0,0,0,,,,
2286,09:42:00,1,,,8.2,174,60,1.44,300,305,7.0,6.6,6.4,1.6,2.0,TE,,,,,,,,,,0,0,0,0,,,,
2287,09:42:02,1,,,8.4,174,60,1.48,300,305,6.8,6.6,6.4,1.6,2.0,TE,,,,,,,,,,0,0,0,0,,,,
2288,09:42:04,1,,,8.4,174,60,1.48,300,305,6.8,6.6,6.4,1.6,2.0,TE,,,,,,,,,,0,0,0,0,,,,
2289,09:42:06,1,,,8.2,174,60,1.44,295,305,6.8,6.8,6.4,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2290,09:42:08,1,,,8.2,174,60,1.44,295,305,6.8,6.6,6.6,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2291,09:42:10,1,,,8.4,174,60,1.48,295,305,6.8,6.6,6.6,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2292,09:42:12,1,,,8.2,174,60,1.48,300,305,6.8,6.6,6.8,1.6,1.0,TE,,,,,,,,,,0,0,0,0,,,,
2293,09:42:14,1,,,8.2,174,60,1.48,300,305,6.8,6.6,6.8,1.6,1.0,TE,,,,,,,,,,0,0,0,0,,,,
2294,09:42:16,1,,,8.4,174,60,1.48,300,305,6.8,6.8,6.4,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2295,09:42:18,1,,,8.4,174,60,1.48,300,305,6.8,6.8,6.4,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2296,09:42:20,1,,,8.2,174,60,1.48,305,305,7.0,6.8,7.2,1.6,2.0,TE,,,,,,,,,,0,0,0,0,,,,
2297,09:42:22,1,,,8.4,174,60,1.48,300,305,7.0,6.8,7.0,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2298,09:42:24,1,,,8.4,174,60,1.48,300,305,7.0,6.8,7.0,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2299,09:42:26,1,,,8.2,174,60,1.44,300,305,7.0,6.8,7.2,1.6,2.2,TE,,,,,,,,,,0,0,0,0,,,,
2300,09:42:28,1,,,8.2,174,60,1.44,300,305,7.0,6.8,7.2,1.6,2.2,TE,,,,,,,,,,0,0,0,0,,,,
2301,09:42:30,1,,,8.4,174,60,1.48,300,305,6.8,6.6,7.2,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2302,09:42:32,1,,,8.4,174,60,1.48,295,305,6.8,6.8,7.2,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2303,09:42:34,1,,,8.4,174,60,1.48,295,305,6.8,6.8,7.2,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2304,09:42:36,1,,,8.4,174,60,1.48,295,305,6.8,6.8,6.6,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2305,09:42:38,1,,,8.4,174,60,1.48,295,305,6.8,6.8,6.6,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2306,09:42:40,1,,,8.4,174,60,1.48,300,305,7.0,6.8,6.8,1.6,1.2,TE,,,,,,,,,,0,0,0,0,,,,
2307,09:42:43,1,,,8.4,174,60,1.48,300,305,7.0,6.8,6.8,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2308,09:42:45,1,,,8.4,174,60,1.48,300,305,7.0,6.8,6.8,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2309,09:42:47,1,,,8.2,174,60,1.48,300,305,7.0,6.8,6.6,1.6,2.0,TE,,,,,,,,,,0,0,0,0,,,,
2310,09:42:49,1,,,8.2,174,60,1.48,300,305,7.0,6.8,6.6,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2311,09:42:51,1,,,8.4,174,60,1.44,305,305,7.0,6.8,6.6,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2312,09:42:53,1,,,8.4,174,60,1.48,300,305,6.8,6.8,6.6,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2313,09:42:55,1,,,8.4,174,60,1.48,300,305,6.8,6.8,6.6,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2314,09:42:57,1,,,8.4,174,60,1.48,295,305,7.0,6.8,6.6,1.6,2.0,TE,,,,,,,,,,0,0,0,0,,,,
2315,09:42:59,1,,,8.4,174,60,1.48,295,305,7.0,6.8,6.6,1.6,2.0,TE,,,,,,,,,,0,0,0,0,,,,
2316,09:43:01,1,,,8.4,174,60,1.48,300,305,7.0,6.8,6.6,1.6,1.2,TE,,,,,,,,,,0,0,0,0,,,,
2317,09:43:03,1,,,8.4,174,60,1.48,300,305,7.0,6.8,6.4,1.6,2.4,TE,,,,,,,,,,0,0,0,0,,,,
2318,09:43:05,1,,,8.4,174,60,1.48,300,305,7.0,6.8,6.4,1.6,2.4,TE,,,,,,,,,,0,0,0,0,,,,
2319,09:43:07,1,,,8.4,174,60,1.48,300,305,7.0,6.8,6.2,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2320,09:43:09,1,,,8.4,174,60,1.48,300,305,7.0,6.8,6.2,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2321,09:43:11,1,,,8.2,174,60,1.48,305,305,7.0,6.8,7.2,1.6,2.2,TE,,,,,,,,,,0,0,0,0,,,,
2322,09:43:13,1,,,8.4,174,60,1.48,305,305,7.0,6.8,6.2,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2323,09:43:15,1,,,8.4,174,60,1.48,305,305,7.0,6.8,6.2,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2324,09:43:17,1,,,8.2,174,60,1.44,300,305,6.8,6.6,6.6,1.6,2.0,TE,,,,,,,,,,0,0,0,0,,,,
2325,09:43:19,1,,,8.2,174,60,1.44,300,305,6.8,6.6,6.6,1.6,2.0,TE,,,,,,,,,,0,0,0,0,,,,
2326,09:43:21,1,,,8.2,174,60,1.44,300,305,6.8,6.6,6.8,1.6,2.0,TE,,,,,,,,,,0,0,0,0,,,,
2327,09:43:23,1,,,8.2,174,60,1.44,300,305,6.8,6.6,6.4,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2328,09:43:25,1,,,8.2,174,60,1.44,300,305,6.8,6.6,6.4,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2329,09:43:27,1,,,8.2,174,60,1.40,300,305,7.0,6.6,6.8,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2330,09:43:29,1,,,8.2,174,60,1.40,300,305,7.0,6.6,6.8,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2331,09:43:31,1,,,8.0,174,60,1.44,300,305,7.0,6.6,7.2,1.6,2.0,TE,,,,,,,,,,0,0,0,0,,,,
2332,09:43:33,1,,,8.2,174,60,1.44,295,305,7.0,6.6,6.6,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2333,09:43:35,1,,,8.2,174,60,1.44,295,305,7.0,6.6,6.6,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2334,09:43:37,1,,,8.0,174,60,1.44,295,305,6.8,6.6,6.4,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2335,09:43:39,1,,,8.0,174,60,1.44,295,305,6.8,6.6,6.2,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2336,09:43:41,1,,,8.2,174,60,1.44,300,305,6.8,6.6,6.2,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2337,09:43:43,1,,,8.0,174,60,1.40,300,305,6.8,6.6,6.6,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2338,09:43:45,1,,,8.0,174,60,1.40,300,305,6.8,6.6,6.6,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2339,09:43:47,1,,,8.2,174,60,1.40,295,305,6.8,6.6,6.8,1.6,0.4,TE,,,,,,,,,,0,0,0,0,,,,
2340,09:43:49,1,,,8.2,174,60,1.40,295,305,6.8,6.6,6.8,1.6,0.4,TE,,,,,,,,,,0,0,0,0,,,,
2341,09:43:51,1,,,8.0,174,60,1.40,300,305,6.8,6.6,6.4,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2342,09:43:53,1,,,8.2,174,60,1.44,300,305,6.8,6.6,6.8,1.6,2.0,TE,,,,,,,,,,0,0,0,0,,,,
2343,09:43:55,1,,,8.2,174,60,1.44,300,305,6.8,6.6,6.8,1.6,2.0,TE,,,,,,,,,,0,0,0,0,,,,
2344,09:43:57,1,,,8.0,174,60,1.44,305,305,6.8,6.6,6.4,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2345,09:43:59,1,,,8.0,174,60,1.44,305,305,6.8,6.6,6.4,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2346,09:44:01,1,,,8.2,174,60,1.40,295,305,6.8,6.6,6.6,1.4,1.0,TE,,,,,,,,,,0,0,0,0,,,,
2347,09:44:03,1,,,8.0,174,60,1.40,305,305,7.0,6.6,7.0,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2348,09:44:05,1,,,8.0,174,60,1.40,305,305,7.0,6.6,7.0,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2349,09:44:07,1,,,8.2,174,60,1.40,305,305,6.8,6.6,7.2,1.6,0.8,TE,,,,,,,,,,0,0,0,0,,,,
2350,09:44:09,1,,,8.2,174,60,1.40,305,305,6.8,6.6,7.2,1.6,0.8,TE,,,,,,,,,,0,0,0,0,,,,
2351,09:44:11,1,,,8.0,174,60,1.40,300,305,6.8,6.6,6.4,1.6,1.0,TE,,,,,,,,,,0,0,0,0,,,,
2352,09:44:13,1,,,8.2,174,60,1.44,300,305,6.8,6.6,6.4,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2353,09:44:15,1,,,8.2,174,60,1.44,300,305,6.8,6.6,6.4,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2354,09:44:17,1,,,8.0,174,60,1.40,305,305,6.8,6.6,6.8,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2355,09:44:19,1,,,8.0,174,60,1.40,305,305,7.0,6.6,7.4,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2356,09:44:21,1,,,8.2,174,60,1.44,305,305,7.0,6.6,7.4,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2357,09:44:23,1,,,8.2,174,60,1.44,305,305,7.0,6.6,6.4,1.6,2.0,TE,,,,,,,,,,0,0,0,0,,,,
2358,09:44:25,1,,,8.0,174,60,1.44,305,305,7.0,6.6,6.4,1.6,2.0,TE,,,,,,,,,,0,0,0,0,,,,
2359,09:44:27,1,,,8.0,174,60,1.44,305,305,6.8,6.6,6.8,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2360,09:44:29,1,,,8.0,174,60,1.44,305,305,6.8,6.6,6.8,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2361,09:44:31,1,,,8.0,174,60,1.44,295,305,6.8,6.6,6.8,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2362,09:44:33,1,,,8.0,174,60,1.44,300,305,6.8,6.6,6.4,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2363,09:44:35,1,,,8.0,174,60,1.44,300,305,6.8,6.6,6.4,1.6,1.8,TE,,,,,,,,,,0,0,0,0,,,,
2364,09:44:37,1,,,8.0,174,60,1.44,305,305,6.8,6.6,6.8,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2365,09:44:39,1,,,8.0,174,60,1.44,305,305,6.8,6.6,6.8,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
2366,09:44:41,1,,,8.2,174,60,1.44,295,305,6.8,6.6,7.6,1.6,0.6,TE,,,,,,,,,,0,0,0,0,,,,
2367,09:44:43,1,,,8.0,174,60,1.40,295,305,6.8,6.6,6.8,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2368,09:44:45,1,,,8.0,174,60,1.40,295,305,6.8,6.6,6.8,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2369,09:44:47,1,,,8.0,174,60,1.40,300,305,6.8,6.6,6.2,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2370,09:44:49,1,,,8.0,174,60,1.40,300,305,6.8,6.6,6.2,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2371,09:44:51,1,,,8.0,174,60,1.40,300,305,6.8,6.6,6.6,1.6,1.4,TE,,,,,,,,,,0,0,0,0,,,,
2372,09:44:53,1,,,8.2,174,60,1.40,295,305,6.8,6.6,6.6,1.6,1.2,TE,,,,,,,,,,0,0,0,0,,,,
2373,09:44:55,1,,,8.2,174,60,1.40,295,305,6.8,6.6,6.6,1.6,1.2,TE,,,,,,,,,,0,0,0,0,,,,
2374,09:44:57,1,,,8.2,174,60,1.40,295,305,6.8,6.6,6.6,1.6,1.2,TE,,,,,,,,,,0,0,0,0,,,,
2375,09:44:59,1,,,8.2,174,60,1.40,295,305,6.8,6.6,6.6,1.6,1.2,TE,,,,,,,,,,0,0,0,0,,,,
2376,09:45:01,1,,,8.0,174,60,1.40,300,305,6.8,6.6,6.8,1.6,1.6,TE,,,,,,,,,,0,0,0,0,,,,
