Micom EMCTL Data,Time Interval = 2 sec,Save Start Time:,"Thursday, February 21 08:25:23, 2019",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Single&Multi,Pressure,R32,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kBtu/h"
Distributor:,전문점명,Version:,"-",LGMV:,8.0.5R,External:,"-"
Installer:,설치자명,EEPROM:,"7.232(7.e8)",COMP:,"-",FAN:,"-"
Model:,모델명,IDU NUM:,1,Connect:,ODU
Site:,현장명,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,COMP모드,COMP최대,COMP최소,MAX제한사유,EEV모드,FAN 퍼지목표,COMP정시제어주기,COMP퍼지증분,EEV제어주기,EEV정시제어주기,EEV퍼지증분,EEV정시증분,제상단계,약계자제어,예열운전1,예열운전2,LOW AMBIENT운전,CT제한,방열판 제한,과전류 제어,과부하 제어,ACM,통신시도,RESET TIMER,대기전력상태,DC PEAK,DCLINK 에러,COMP실패 에러,CT2 에러,PFC 실패,실외FAN LOCK,INV토출카운트,HEATSINK카운트,COMP과전류,CPIPE카운트,고압스위치에러,실내기운전용량합,,,
3251,10:14:22,1,,,2,23,1,실외온도제한,4,0,58,2,17,13,0,0,0,0,0,0,0,0,0,0,0,0,172,255,0,0,0,36,0,1,10,31,1,18,4,195,24,,,
3252,10:14:24,1,,,2,23,1,실외온도제한,4,0,58,2,17,13,0,0,0,0,0,0,0,0,0,0,0,0,172,255,0,0,0,36,0,1,10,31,1,18,4,195,24,,,
3253,10:14:26,1,,,2,23,1,실외온도제한,4,0,2,2,21,13,0,0,0,0,0,0,0,0,0,0,0,0,174,255,0,0,0,36,0,1,10,31,1,20,4,201,24,,,
3254,10:14:28,1,,,2,23,1,실외온도제한,4,0,2,2,24,13,0,0,0,0,0,0,0,0,0,0,0,0,176,255,0,0,0,36,0,1,10,31,1,20,4,201,24,,,
3255,10:14:30,1,,,2,23,1,실외온도제한,4,0,5,2,24,13,0,0,0,0,0,0,0,0,0,0,0,0,176,255,0,0,0,36,0,1,10,27,1,22,4,213,24,,,
3256,10:14:32,1,,,2,23,1,실외온도제한,4,0,9,2,28,13,0,0,0,0,0,0,0,0,0,0,0,0,178,255,0,0,0,36,0,1,10,25,1,25,4,225,24,,,
3257,10:14:34,1,,,2,23,1,실외온도제한,4,0,9,2,31,13,0,0,0,0,0,0,0,0,0,0,0,0,178,255,0,0,0,36,0,1,10,25,1,25,4,225,24,,,
3258,10:14:36,1,,,2,23,1,실외온도제한,4,0,12,2,31,13,0,0,0,0,0,0,0,0,0,0,0,0,181,255,0,0,0,36,0,1,10,8,1,24,4,221,24,,,
3259,10:14:38,1,,,2,23,1,실외온도제한,4,0,12,2,34,13,0,0,0,0,0,0,0,0,0,0,0,0,183,255,0,0,0,37,0,1,10,14,1,33,4,226,24,,,
3260,10:14:40,1,,,2,23,1,실외온도제한,4,0,15,2,34,13,0,0,0,0,0,0,0,0,0,0,0,0,183,255,0,0,0,37,0,1,10,14,1,33,4,226,24,,,
3261,10:14:42,1,,,2,23,1,실외온도제한,4,0,19,2,38,13,0,0,0,0,0,0,0,0,0,0,0,0,185,255,0,0,0,37,0,1,10,32,1,34,4,228,24,,,
3262,10:14:44,1,,,2,23,1,실외온도제한,4,0,19,2,38,13,0,0,0,0,0,0,0,0,0,0,0,0,185,255,0,0,0,37,0,1,10,32,1,34,4,228,24,,,
3263,10:14:46,1,,,2,23,1,실외온도제한,4,0,22,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,187,255,0,0,0,36,0,1,10,30,1,24,4,222,24,,,
3264,10:14:48,1,,,2,23,1,실외온도제한,4,0,22,2,4,13,0,0,0,0,0,0,0,0,0,0,0,0,190,255,0,0,0,36,0,1,10,30,1,24,4,222,24,,,
3265,10:14:50,1,,,2,23,1,실외온도제한,4,0,26,2,4,13,0,0,0,0,0,0,0,0,0,0,0,0,190,255,0,0,0,36,0,1,10,14,1,21,4,208,24,,,
3266,10:14:52,1,,,2,23,1,실외온도제한,4,0,29,2,8,13,0,0,0,0,0,0,0,0,0,0,0,0,192,255,0,0,0,36,0,1,10,14,1,19,4,199,24,,,
3267,10:14:54,1,,,2,23,1,실외온도제한,4,0,29,2,11,13,0,0,0,0,0,0,0,0,0,0,0,0,192,255,0,0,0,36,0,1,10,14,1,19,4,199,24,,,
3268,10:14:56,1,,,2,23,1,실외온도제한,4,0,32,2,11,13,0,0,0,0,0,0,0,0,0,0,0,0,194,255,0,0,0,36,0,1,10,29,1,22,4,213,24,,,
3269,10:14:58,1,,,2,23,1,실외온도제한,4,0,32,2,15,13,0,0,0,0,0,0,0,0,0,0,0,0,196,255,0,0,0,36,0,1,10,31,1,21,4,209,24,,,
3270,10:15:00,1,,,2,23,1,실외온도제한,4,0,36,2,15,13,0,0,0,0,0,0,0,0,0,0,0,0,196,255,0,0,0,36,0,1,10,31,1,21,4,209,24,,,
3271,10:15:02,1,,,2,23,1,실외온도제한,4,0,39,2,18,13,0,0,0,0,0,0,0,0,0,0,0,0,199,255,0,0,0,36,0,1,10,14,1,26,4,229,24,,,
3272,10:15:04,1,,,2,23,1,실외온도제한,4,0,39,2,21,13,0,0,0,0,0,0,0,0,0,0,0,0,199,255,0,0,0,36,0,1,10,14,1,26,4,229,24,,,
3273,10:15:07,1,,,2,23,1,실외온도제한,4,0,42,2,21,13,0,0,0,0,0,0,0,0,0,0,0,0,201,255,0,0,0,36,0,1,10,28,1,24,4,218,24,,,
3274,10:15:09,1,,,2,23,1,실외온도제한,4,0,42,2,25,13,0,0,0,0,0,0,0,0,0,0,0,0,203,255,0,0,0,36,0,1,10,29,1,18,4,194,24,,,
3275,10:15:11,1,,,2,23,1,실외온도제한,4,0,46,2,25,13,0,0,0,0,0,0,0,0,0,0,0,0,203,255,0,0,0,36,0,1,10,29,1,18,4,194,24,,,
3276,10:15:13,1,,,2,23,1,실외온도제한,4,0,49,2,28,13,0,0,0,0,0,0,0,0,0,0,0,0,205,255,0,0,0,36,0,1,10,26,1,20,4,204,24,,,
3277,10:15:15,1,,,2,23,1,실외온도제한,4,0,49,2,32,13,0,0,0,0,0,0,0,0,0,0,0,0,205,255,0,0,0,36,0,1,10,26,1,20,4,204,24,,,
3278,10:15:17,1,,,2,23,1,실외온도제한,4,0,53,2,32,13,0,0,0,0,0,0,0,0,0,0,0,0,208,255,0,0,0,36,0,1,9,97,1,24,4,219,24,,,
3279,10:15:19,1,,,2,23,1,실외온도제한,4,0,53,2,35,13,0,0,0,0,0,0,0,0,0,0,0,0,210,255,0,0,0,36,0,1,9,97,1,24,4,219,24,,,
3280,10:15:21,1,,,2,23,1,실외온도제한,4,0,56,2,35,13,0,0,0,0,0,0,0,0,0,0,0,0,210,255,0,0,0,36,0,1,10,3,1,22,4,210,24,,,
3281,10:15:23,1,,,2,23,1,실외온도제한,4,0,59,2,38,13,0,0,0,0,0,0,0,0,0,0,0,0,212,255,0,0,0,36,0,1,9,97,1,17,4,188,24,,,
3282,10:15:25,1,,,2,23,1,실외온도제한,4,0,59,2,38,13,0,0,0,0,0,0,0,0,0,0,0,0,212,255,0,0,0,36,0,1,9,97,1,17,4,188,24,,,
3283,10:15:27,1,,,2,23,1,실외온도제한,4,0,3,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,214,255,0,0,0,36,0,1,9,97,1,18,4,192,24,,,
3284,10:15:29,1,,,2,23,1,실외온도제한,4,0,3,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,217,255,0,0,0,36,0,1,9,97,1,18,4,192,24,,,
3285,10:15:31,1,,,2,23,1,실외온도제한,4,0,6,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,217,255,0,0,0,36,0,1,9,97,1,16,4,185,24,,,
3286,10:15:33,1,,,2,23,1,실외온도제한,4,0,10,2,8,13,0,0,0,0,0,0,0,0,0,0,0,0,219,255,0,0,0,36,0,1,9,97,1,22,4,213,24,,,
3287,10:15:35,1,,,2,23,1,실외온도제한,4,0,10,2,12,13,0,0,0,0,0,0,0,0,0,0,0,0,219,255,0,0,0,36,0,1,9,97,1,22,4,213,24,,,
3288,10:15:37,1,,,2,23,1,실외온도제한,4,0,13,2,12,13,0,0,0,0,0,0,0,0,0,0,0,0,221,255,0,0,0,36,0,1,9,97,1,20,4,204,24,,,
3289,10:15:39,1,,,2,23,1,실외온도제한,4,0,13,2,15,13,0,0,0,0,0,0,0,0,0,0,0,0,224,255,0,0,0,36,0,1,9,97,1,26,4,230,24,,,
3290,10:15:41,1,,,2,23,1,실외온도제한,4,0,16,2,15,13,0,0,0,0,0,0,0,0,0,0,0,0,224,255,0,0,0,36,0,1,9,97,1,26,4,230,24,,,
3291,10:15:43,1,,,2,23,1,실외온도제한,4,0,20,2,19,13,0,0,0,0,0,0,0,0,0,0,0,0,226,255,0,0,0,36,0,1,9,97,1,25,4,225,24,,,
3292,10:15:45,1,,,2,23,1,실외온도제한,4,0,20,2,22,13,0,0,0,0,0,0,0,0,0,0,0,0,226,255,0,0,0,36,0,1,9,97,1,25,4,225,24,,,
3293,10:15:47,1,,,2,23,1,실외온도제한,4,0,23,2,22,13,0,0,0,0,0,0,0,0,0,0,0,0,228,255,0,0,0,36,0,1,10,12,1,19,4,200,24,,,
3294,10:15:49,1,,,2,23,1,실외온도제한,4,0,23,2,25,13,0,0,0,0,0,0,0,0,0,0,0,0,230,255,0,0,0,36,0,1,10,13,1,22,4,211,24,,,
3295,10:15:51,1,,,2,23,1,실외온도제한,4,0,26,2,25,13,0,0,0,0,0,0,0,0,0,0,0,0,230,255,0,0,0,36,0,1,10,13,1,22,4,211,24,,,
3296,10:15:53,1,,,2,23,1,실외온도제한,4,0,30,2,29,13,0,0,0,0,0,0,0,0,0,0,0,0,233,255,0,0,0,36,0,1,9,97,1,22,4,212,24,,,
3297,10:15:55,1,,,2,23,1,실외온도제한,4,0,30,2,32,13,0,0,0,0,0,0,0,0,0,0,0,0,233,255,0,0,0,36,0,1,9,97,1,22,4,212,24,,,
3298,10:15:57,1,,,2,23,1,실외온도제한,4,0,33,2,32,13,0,0,0,0,0,0,0,0,0,0,0,0,235,255,0,0,0,36,0,1,9,97,1,19,4,196,24,,,
3299,10:15:59,1,,,2,23,1,실외온도제한,4,0,33,2,36,13,0,0,0,0,0,0,0,0,0,0,0,0,235,255,0,0,0,36,0,1,9,97,1,19,4,196,24,,,
3300,10:16:01,1,,,2,23,1,실외온도제한,4,0,37,2,36,13,0,0,0,0,0,0,0,0,0,0,0,0,237,255,0,0,0,36,0,1,9,97,1,20,4,202,24,,,
3301,10:16:03,1,,,2,23,1,실외온도제한,4,0,40,2,39,13,0,0,0,0,0,0,0,0,0,0,0,0,239,255,0,0,0,36,0,1,9,97,1,20,4,202,24,,,
3302,10:16:05,1,,,2,23,1,실외온도제한,4,0,40,2,39,13,0,0,0,0,0,0,0,0,0,0,0,0,239,255,0,0,0,36,0,1,9,97,1,20,4,202,24,,,
3303,10:16:07,1,,,2,23,1,실외온도제한,4,0,43,2,2,13,0,-1,0,0,0,0,0,0,0,0,0,0,242,255,0,0,0,36,0,1,10,13,1,21,4,208,24,,,
3304,10:16:09,1,,,2,23,1,실외온도제한,4,0,43,2,6,13,0,-1,0,0,0,0,0,0,0,0,0,0,242,255,0,0,0,36,0,1,10,13,1,21,4,208,24,,,
3305,10:16:11,1,,,2,23,1,실외온도제한,4,0,47,2,6,13,0,-1,0,0,0,0,0,0,0,0,0,0,244,255,0,0,0,36,0,1,10,13,1,18,4,192,24,,,
3306,10:16:13,1,,,2,23,1,실외온도제한,4,0,50,2,9,13,0,-1,0,0,0,0,0,0,0,0,0,0,246,255,0,0,0,36,0,1,9,97,1,19,4,197,24,,,
3307,10:16:15,1,,,2,23,1,실외온도제한,4,0,50,2,9,13,0,-1,0,0,0,0,0,0,0,0,0,0,246,255,0,0,0,36,0,1,9,97,1,19,4,197,24,,,
3308,10:16:17,1,,,2,23,1,실외온도제한,4,0,54,2,12,13,0,-1,0,0,0,0,0,0,0,0,0,0,248,255,0,0,0,36,0,1,9,97,1,23,4,215,24,,,
3309,10:16:19,1,,,2,23,1,실외온도제한,4,0,54,2,16,13,0,-1,0,0,0,0,0,0,0,0,0,0,1,255,0,0,0,36,0,1,9,97,1,23,4,215,24,,,
3310,10:16:21,1,,,2,23,1,실외온도제한,4,0,57,2,16,13,0,-1,0,0,0,0,0,0,0,0,0,0,1,255,0,0,0,36,0,1,9,97,1,22,4,213,24,,,
3311,10:16:23,1,,,2,23,1,실외온도제한,4,0,0,2,19,13,0,-1,0,0,0,0,0,0,0,0,0,0,3,255,0,0,0,36,0,1,9,97,1,15,4,178,24,,,
3312,10:16:25,1,,,2,23,1,실외온도제한,4,0,0,2,23,13,0,-1,0,0,0,0,0,0,0,0,0,0,3,255,0,0,0,36,0,1,9,97,1,15,4,178,24,,,
3313,10:16:27,1,,,2,23,1,실외온도제한,4,0,4,2,23,13,0,-1,0,0,0,0,0,0,0,0,0,0,5,255,0,0,0,36,0,1,9,97,1,19,4,198,24,,,
3314,10:16:29,1,,,2,23,1,실외온도제한,4,0,4,2,26,13,0,-1,0,0,0,0,0,0,0,0,0,0,7,255,0,0,0,36,0,1,9,97,1,19,4,198,24,,,
3315,10:16:31,1,,,2,23,1,실외온도제한,4,0,7,2,26,13,0,-1,0,0,0,0,0,0,0,0,0,0,7,255,0,0,0,36,0,1,9,96,1,23,4,215,24,,,
3316,10:16:33,1,,,2,23,1,실외온도제한,4,0,10,2,29,13,0,-1,0,0,0,0,0,0,0,0,0,0,10,255,0,0,0,36,0,1,9,95,1,17,4,190,24,,,
3317,10:16:35,1,,,2,23,1,실외온도제한,4,0,10,2,33,13,0,-1,0,0,0,0,0,0,0,0,0,0,10,255,0,0,0,36,0,1,9,95,1,17,4,190,24,,,
3318,10:16:37,1,,,2,23,1,실외온도제한,4,0,14,2,33,13,0,-1,0,0,0,0,0,0,0,0,0,0,12,255,0,0,0,36,0,1,9,97,1,18,4,192,24,,,
3319,10:16:39,1,,,2,23,1,실외온도제한,4,0,14,2,36,13,0,-1,0,0,0,0,0,0,0,0,0,0,14,255,0,0,0,36,0,1,9,97,1,17,4,191,24,,,
3320,10:16:41,1,,,2,23,1,실외온도제한,4,0,17,2,36,13,0,-1,0,0,0,0,0,0,0,0,0,0,14,255,0,0,0,36,0,1,9,97,1,17,4,191,24,,,
3321,10:16:43,1,,,2,23,1,실외온도제한,4,0,21,2,0,13,0,-2,0,0,0,0,0,0,0,0,0,0,16,255,0,0,0,36,0,1,9,97,1,23,4,217,24,,,
3322,10:16:45,1,,,2,23,1,실외온도제한,4,0,21,2,0,13,0,-2,0,0,0,0,0,0,0,0,0,0,16,255,0,0,0,36,0,1,9,97,1,23,4,217,24,,,
3323,10:16:47,1,,,2,23,1,실외온도제한,4,0,24,2,3,13,0,-2,0,0,0,0,0,0,0,0,0,0,19,255,0,0,0,36,0,1,9,97,1,18,4,192,24,,,
3324,10:16:49,1,,,2,23,1,실외온도제한,4,0,24,2,6,13,0,-2,0,0,0,0,0,0,0,0,0,0,21,255,0,0,0,36,0,1,9,97,1,18,4,192,24,,,
3325,10:16:51,1,,,2,23,1,실외온도제한,4,0,27,2,6,13,0,-2,0,0,0,0,0,0,0,0,0,0,21,255,0,0,0,36,0,1,9,97,1,22,4,212,24,,,
3326,10:16:53,1,,,2,23,1,실외온도제한,4,0,31,2,10,13,0,-2,0,0,0,0,0,0,0,0,0,0,23,255,0,0,0,36,0,1,9,97,1,26,4,227,24,,,
3327,10:16:55,1,,,2,23,1,실외온도제한,4,0,31,2,10,13,0,-2,0,0,0,0,0,0,0,0,0,0,23,255,0,0,0,36,0,1,9,97,1,26,4,227,24,,,
3328,10:16:57,1,,,2,23,1,실외온도제한,4,0,34,2,13,13,0,-2,0,0,0,0,0,0,0,0,0,0,25,255,0,0,0,36,0,1,9,97,1,21,4,208,24,,,
3329,10:16:59,1,,,2,23,1,실외온도제한,4,0,34,2,16,13,0,-2,0,0,0,0,0,0,0,0,0,0,28,255,0,0,0,36,0,1,9,97,1,21,4,208,24,,,
3330,10:17:01,1,,,2,23,1,실외온도제한,4,0,38,2,16,13,0,-2,0,0,0,0,0,0,0,0,0,0,28,255,0,0,0,36,0,1,9,97,1,17,4,191,24,,,
3331,10:17:03,1,,,2,23,1,실외온도제한,4,0,41,2,20,13,0,-2,0,0,0,0,0,0,0,0,0,0,30,255,0,0,0,36,0,1,9,97,1,19,4,196,24,,,
3332,10:17:05,1,,,2,23,1,실외온도제한,4,0,41,2,23,13,0,-2,0,0,0,0,0,0,0,0,0,0,30,255,0,0,0,36,0,1,9,97,1,19,4,196,24,,,
3333,10:17:07,1,,,2,23,1,실외온도제한,4,0,44,2,23,13,0,-2,0,0,0,0,0,0,0,0,0,0,32,255,0,0,0,36,0,1,9,97,1,17,4,191,24,,,
3334,10:17:09,1,,,2,23,1,실외온도제한,4,0,44,2,27,13,0,-2,0,0,0,0,0,0,0,0,0,0,32,255,0,0,0,36,0,1,9,97,1,17,4,191,24,,,
3335,10:17:11,1,,,2,23,1,실외온도제한,4,0,48,2,27,13,0,-2,0,0,0,0,0,0,0,0,0,0,34,255,0,0,0,36,0,1,9,97,1,20,4,202,24,,,
3336,10:17:13,1,,,2,23,1,실외온도제한,4,0,51,2,30,13,0,-2,0,0,0,0,0,0,0,0,0,0,37,255,0,0,0,36,0,1,9,97,1,18,4,194,24,,,
3337,10:17:15,1,,,2,23,1,실외온도제한,4,0,51,2,30,13,0,-2,0,0,0,0,0,0,0,0,0,0,37,255,0,0,0,36,0,1,9,97,1,18,4,194,24,,,
3338,10:17:17,1,,,2,23,1,실외온도제한,4,0,54,2,33,13,0,-2,0,0,0,0,0,0,0,0,0,0,39,255,0,0,0,36,0,1,9,86,1,17,4,188,24,,,
3339,10:17:19,1,,,2,23,1,실외온도제한,4,0,54,2,37,13,0,-2,0,0,0,0,0,0,0,0,0,0,41,255,0,0,0,36,0,1,9,86,1,17,4,188,24,,,
3340,10:17:21,1,,,2,23,1,실외온도제한,4,0,58,2,37,13,0,-2,0,0,0,0,0,0,0,0,0,0,41,255,0,0,0,36,0,1,9,81,1,22,4,210,24,,,
3341,10:17:23,1,,,2,23,1,실외온도제한,4,0,1,2,0,13,0,-1,0,0,0,0,0,0,0,0,0,0,43,255,0,0,0,36,0,1,9,86,1,23,4,215,24,,,
3342,10:17:25,1,,,2,23,1,실외온도제한,4,0,1,2,4,13,0,-1,0,0,0,0,0,0,0,0,0,0,43,255,0,0,0,36,0,1,9,86,1,23,4,215,24,,,
3343,10:17:27,1,,,2,23,1,실외온도제한,4,0,5,2,4,13,0,-1,0,0,0,0,0,0,0,0,0,0,46,255,0,0,0,36,0,1,9,81,1,16,4,185,24,,,
3344,10:17:29,1,,,2,23,1,실외온도제한,4,0,5,2,7,13,0,-1,0,0,0,0,0,0,0,0,0,0,48,255,0,0,0,36,0,1,9,80,1,22,4,213,24,,,
3345,10:17:31,1,,,2,23,1,실외온도제한,4,0,8,2,7,13,0,-1,0,0,0,0,0,0,0,0,0,0,48,255,0,0,0,36,0,1,9,80,1,22,4,213,24,,,
3346,10:17:33,1,,,2,23,1,실외온도제한,4,0,11,2,10,13,0,-1,0,0,0,0,0,0,0,0,0,0,50,255,0,0,0,36,0,1,9,79,1,18,4,194,24,,,
3347,10:17:35,1,,,2,23,1,실외온도제한,4,0,11,2,10,13,0,-1,0,0,0,0,0,0,0,0,0,0,50,255,0,0,0,36,0,1,9,79,1,18,4,194,24,,,
3348,10:17:37,1,,,2,23,1,실외온도제한,4,0,15,2,14,13,0,-1,0,0,0,0,0,0,0,0,0,0,52,255,0,0,0,36,0,1,9,76,1,25,4,225,24,,,
3349,10:17:39,1,,,2,23,1,실외온도제한,4,0,15,2,17,13,0,-1,0,0,0,0,0,0,0,0,0,0,52,255,0,0,0,36,0,1,9,76,1,25,4,225,24,,,
3350,10:17:41,1,,,2,23,1,실외온도제한,4,0,18,2,17,13,0,-1,0,0,0,0,0,0,0,0,0,0,55,255,0,0,0,36,0,1,9,76,1,17,4,189,24,,,
3351,10:17:43,1,,,2,23,1,실외온도제한,4,0,22,2,20,13,0,-1,0,0,0,0,0,0,0,0,0,0,57,255,0,0,0,36,0,1,9,81,1,21,4,206,24,,,
3352,10:17:45,1,,,2,23,1,실외온도제한,4,0,22,2,20,13,0,-1,0,0,0,0,0,0,0,0,0,0,57,255,0,0,0,36,0,1,9,81,1,21,4,206,24,,,
3353,10:17:47,1,,,2,23,1,실외온도제한,4,0,25,2,24,13,0,-1,0,0,0,0,0,0,0,0,0,0,59,255,0,0,0,36,0,1,9,84,1,21,4,209,24,,,
3354,10:17:50,1,,,2,23,1,실외온도제한,4,0,25,2,27,13,0,-1,0,0,0,0,0,0,0,0,0,0,61,255,0,0,0,36,0,1,9,84,1,21,4,209,24,,,
3355,10:17:52,1,,,2,23,1,실외온도제한,4,0,28,2,27,13,0,-1,0,0,0,0,0,0,0,0,0,0,61,255,0,0,0,36,0,1,9,84,1,16,4,184,24,,,
3356,10:17:54,1,,,2,23,1,실외온도제한,4,0,32,2,31,13,0,-1,0,0,0,0,0,0,0,0,0,0,64,255,0,0,0,36,0,1,9,81,1,23,4,217,24,,,
3357,10:17:56,1,,,2,23,1,실외온도제한,4,0,32,2,31,13,0,-1,0,0,0,0,0,0,0,0,0,0,64,255,0,0,0,36,0,1,9,81,1,23,4,217,24,,,
3358,10:17:58,1,,,2,23,1,실외온도제한,4,0,35,2,34,13,0,-1,0,0,0,0,0,0,0,0,0,0,66,255,0,0,0,36,0,1,9,78,1,22,4,213,24,,,
3359,10:18:00,1,,,2,23,1,실외온도제한,4,0,35,2,37,13,0,-1,0,0,0,0,0,0,0,0,0,0,68,255,0,0,0,36,0,1,9,78,1,22,4,213,24,,,
3360,10:18:02,1,,,2,23,1,실외온도제한,4,0,38,2,37,13,0,-1,0,0,0,0,0,0,0,0,0,0,68,255,0,0,0,36,0,1,9,75,1,20,4,201,24,,,
3361,10:18:04,1,,,2,23,1,실외온도제한,4,0,42,2,1,13,0,-1,0,0,0,0,0,0,0,0,0,0,71,255,0,0,0,36,0,1,9,63,1,20,4,202,24,,,
3362,10:18:06,1,,,2,23,1,실외온도제한,4,0,42,2,4,13,0,-1,0,0,0,0,0,0,0,0,0,0,71,255,0,0,0,36,0,1,9,63,1,20,4,202,24,,,
3363,10:18:08,1,,,2,23,1,실외온도제한,4,0,45,2,4,13,0,-1,0,0,0,0,0,0,0,0,0,0,73,255,0,0,0,36,0,1,9,75,1,16,4,183,24,,,
3364,10:18:10,1,,,2,23,1,실외온도제한,4,0,45,2,8,13,0,-1,0,0,0,0,0,0,0,0,0,0,75,255,0,0,0,36,0,1,9,75,1,21,4,206,24,,,
3365,10:18:12,1,,,2,23,1,실외온도제한,4,0,49,2,8,13,0,-1,0,0,0,0,0,0,0,0,0,0,75,255,0,0,0,36,0,1,9,75,1,21,4,206,24,,,
3366,10:18:14,1,,,2,23,1,실외온도제한,4,0,49,2,11,13,0,-1,0,0,0,0,0,0,0,0,0,0,77,255,0,0,0,36,0,1,9,82,1,16,4,186,24,,,
3367,10:18:16,1,,,2,23,1,실외온도제한,4,0,52,2,11,13,0,-1,0,0,0,0,0,0,0,0,0,0,77,255,0,0,0,36,0,1,9,82,1,16,4,186,24,,,
3368,10:18:18,1,,,2,23,1,실외온도제한,4,0,55,2,14,13,0,-1,0,0,0,0,0,0,0,0,0,0,80,255,0,0,0,36,0,1,9,63,1,24,4,220,24,,,
3369,10:18:20,1,,,2,23,1,실외온도제한,4,0,55,2,18,13,0,-1,0,0,0,0,0,0,0,0,0,0,80,255,0,0,0,36,0,1,9,63,1,24,4,220,24,,,
3370,10:18:22,1,,,2,23,1,실외온도제한,4,0,59,2,18,13,0,-1,0,0,0,0,0,0,0,0,0,0,82,255,0,0,0,36,0,1,9,63,1,18,4,192,24,,,
3371,10:18:24,1,,,2,23,1,실외온도제한,4,0,2,2,21,13,0,-1,0,0,0,0,0,0,0,0,0,0,84,255,0,0,0,36,0,1,9,63,1,22,4,213,24,,,
3372,10:18:26,1,,,2,23,1,실외온도제한,4,0,2,2,21,13,0,-1,0,0,0,0,0,0,0,0,0,0,84,255,0,0,0,36,0,1,9,63,1,22,4,213,24,,,
3373,10:18:28,1,,,2,23,1,실외온도제한,4,0,6,2,25,13,0,-1,0,0,0,0,0,0,0,0,0,0,86,255,0,0,0,36,0,1,9,63,1,23,4,215,24,,,
3374,10:18:30,1,,,2,23,1,실외온도제한,4,0,6,2,28,13,0,-1,0,0,0,0,0,0,0,0,0,0,86,255,0,0,0,36,0,1,9,63,1,23,4,215,24,,,
3375,10:18:32,1,,,2,23,1,실외온도제한,4,0,9,2,28,13,0,-1,0,0,0,0,0,0,0,0,0,0,89,255,0,0,0,36,0,1,9,63,1,18,4,193,24,,,
3376,10:18:34,1,,,2,23,1,실외온도제한,4,0,12,2,31,13,0,-1,0,0,0,0,0,0,0,0,0,0,91,255,0,0,0,36,0,1,9,80,1,22,4,210,24,,,
3377,10:18:36,1,,,2,23,1,실외온도제한,4,0,12,2,31,13,0,-1,0,0,0,0,0,0,0,0,0,0,91,255,0,0,0,36,0,1,9,80,1,22,4,210,24,,,
3378,10:18:38,1,,,2,23,1,실외온도제한,4,0,16,2,35,13,0,-1,0,0,0,0,0,0,0,0,0,0,93,255,0,0,0,36,0,1,9,80,1,20,4,202,24,,,
3379,10:18:40,1,,,2,23,1,실외온도제한,4,0,16,2,38,13,0,-1,0,0,0,0,0,0,0,0,0,0,95,255,0,0,0,36,0,1,9,80,1,20,4,202,24,,,
3380,10:18:42,1,,,2,23,1,실외온도제한,4,0,19,2,38,13,0,-1,0,0,0,0,0,0,0,0,0,0,95,255,0,0,0,36,0,1,9,63,1,21,4,205,24,,,
3381,10:18:44,1,,,2,23,1,실외온도제한,4,0,22,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,98,255,0,0,0,36,0,1,9,63,1,16,4,182,24,,,
3382,10:18:46,1,,,2,23,1,실외온도제한,4,0,22,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,98,255,0,0,0,36,0,1,9,63,1,16,4,182,24,,,
3383,10:18:48,1,,,2,23,1,실외온도제한,4,0,26,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,100,255,0,0,0,36,0,1,9,63,1,18,4,194,24,,,
3384,10:18:50,1,,,2,23,1,실외온도제한,4,0,26,2,8,13,0,0,0,0,0,0,0,0,0,0,0,0,102,255,0,0,0,36,0,1,9,63,1,18,4,194,24,,,
3385,10:18:52,1,,,2,23,1,실외온도제한,4,0,29,2,8,13,0,0,0,0,0,0,0,0,0,0,0,0,102,255,0,0,0,36,0,1,9,80,1,19,4,199,24,,,
3386,10:18:54,1,,,2,23,1,실외온도제한,4,0,33,2,12,13,0,0,0,0,0,0,0,0,0,0,0,0,104,255,0,0,0,36,0,1,9,81,1,24,4,220,24,,,
3387,10:18:56,1,,,2,23,1,실외온도제한,4,0,33,2,15,13,0,0,0,0,0,0,0,0,0,0,0,0,104,255,0,0,0,36,0,1,9,81,1,24,4,220,24,,,
3388,10:18:58,1,,,2,23,1,실외온도제한,4,0,36,2,15,13,0,0,0,0,0,0,0,0,0,0,0,0,107,255,0,0,0,36,0,1,9,63,1,16,4,184,24,,,
3389,10:19:00,1,,,2,23,1,실외온도제한,4,0,36,2,18,13,0,0,0,0,0,0,0,0,0,0,0,0,109,255,0,0,0,36,0,1,9,63,1,16,4,184,24,,,
