siter,time,운전모드,Error,ErrorUnit,COMP모드,COMP최대,COMP최소,MAX제한사유,EEV모드,FAN 퍼지목표,COMP정시제어주기,COMP퍼지증분,EEV제어주기,EEV정시제어주기,EEV퍼지증분,EEV정시증분,제상단계,약계자제어,예열운전1,예열운전2,LOW AMBIENT운전,CT제한,방열판 제한,과전류 제어,과부하 제어,ACM,통신시도,RESET TIMER,대기전력상태,DC PEAK,DCLINK 에러,COMP실패 에러,CT2 에러,PFC 실패,실외FAN LOCK,INV토출카운트,HEATSINK카운트,COMP과전류,CPIPE카운트,고압스위치에러,실내기운전용량합,Unnamed: 42,Unnamed: 43,Unnamed: 44,siter,time,운전모드,Error,ErrorUnit,용량1,모드1,풍량1,EEV1,공기1,배관in1,배관out1,SC/SH1,추가정보1,통신1,CEN1,에러1,습도1,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,siter,time,운전모드,Error,ErrorUnit,목표고압,목표저압,INV1토출목표,Unnamed: 8,현재고압,현재저압,COMP기준,Unnamed: 12,압축비,설정온도차,Unnamed: 15,Unnamed: 16,PC CTRL,운전상태 유지,4WAY,HOT GAS,SUMP HEAT,Cooling Fan,오일분리기,POWERRELAY,PFC,PFC CTRL,COP,DEFROSTING,OIL REFUREL,OIL RETURN,FAN1 H,FAN1 L,FAN2 H,FAN2 L,Unnamed: 35,Unnamed: 36,INV 목표,INV 현재,FAN 목표,FAN 현재,FAN2 목표,FAN2 현재,Main EEV,COMP운전,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,공기온도,흡입온도,응축온도,증발온도,INV 토출온도,열교환기온도,열교환기출구,Comp Heatsink,INV토출과열도,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,siter,time,운전모드,Error,ErrorUnit,INV 입력전류,INV 입력전압,INV전원주파수,소비전력,INV1 목표DC,INV DC전압,전류 기준,Q축 기준,Q축 전류,D축 기준,D축 전류,INV 제한사유,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Comp. 과부하,Comp. 과전류,Heatsink제한,예열운전,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33
7714,12:44:04,1,,,2,23,1,실외온도제한,4,0,55,2,34,13,0,0,0,0,0,0,0,0,0,0,0,0,208,255,0,0,0,35,0,1,9,46,1,6,4,173,24,,,,7714,12:44:04,1,,,24,5,3,86,27.93,11.34,11.0,-0.34,,99,0,0,220,,,,,,7714,12:44:04,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,67.0,41.1,40.6,51.0,115.7,,,,,,,,,,,,,7714,12:44:04,1,,,5.2,175,60,0.92,300,310,6.2,6.0,6.4,1.2,1.0,TO,,,,,,,,,,0,0,0,0,,,,
7715,12:44:06,1,,,2,23,1,실외온도제한,4,0,58,2,37,13,0,0,0,0,0,0,0,0,0,0,0,0,210,255,0,0,0,36,0,1,9,46,1,15,4,179,24,,,,7715,12:44:06,1,,,24,5,3,86,27.93,11.34,11.0,-0.34,,100,0,0,220,,,,,,7715,12:44:06,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,67.0,41.1,40.6,51.0,115.7,,,,,,,,,,,,,7715,12:44:06,1,,,5.4,176,60,0.92,300,310,6.2,6.0,5.6,1.2,1.0,TO,,,,,,,,,,0,0,0,0,,,,
7716,12:44:08,1,,,2,23,1,실외온도제한,4,0,58,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,210,255,0,0,0,36,0,1,9,46,1,15,4,179,24,,,,7716,12:44:08,1,,,24,5,3,86,27.93,11.34,11.0,-0.34,,100,0,0,220,,,,,,7716,12:44:08,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,67.0,41.1,40.6,51.0,115.7,,,,,,,,,,,,,7716,12:44:08,1,,,5.4,176,60,0.92,300,310,6.2,6.0,5.6,1.2,1.0,TO,,,,,,,,,,0,0,0,0,,,,
7717,12:44:10,1,,,2,23,1,실외온도제한,4,0,2,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,213,255,0,0,0,36,0,1,9,46,1,16,4,185,24,,,,7717,12:44:10,1,,,24,5,3,86,27.93,11.34,11.0,-0.34,,99,0,0,220,,,,,,7717,12:44:10,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,67.0,41.1,40.6,51.0,115.7,,,,,,,,,,,,,7717,12:44:10,1,,,5.2,175,60,0.92,305,310,6.2,6.0,5.8,1.2,1.0,TO,,,,,,,,,,0,0,0,0,,,,
7718,12:44:12,1,,,2,23,1,실외온도제한,4,0,5,2,4,13,0,0,0,0,0,0,0,0,0,0,0,0,215,255,0,0,0,36,0,1,9,46,1,17,4,191,24,,,,7718,12:44:12,1,,,24,5,3,86,27.93,11.34,11.0,-0.34,,99,0,0,220,,,,,,7718,12:44:12,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,67.0,41.1,40.6,51.0,115.7,,,,,,,,,,,,,7718,12:44:12,1,,,5.2,175,60,0.92,305,310,6.2,6.0,6.2,1.2,0.6,TO,,,,,,,,,,0,0,0,0,,,,
7719,12:44:14,1,,,2,23,1,실외온도제한,4,0,5,2,4,13,0,0,0,0,0,0,0,0,0,0,0,0,215,255,0,0,0,36,0,1,9,46,1,17,4,191,24,,,,7719,12:44:14,1,,,24,5,3,86,27.93,11.34,11.0,-0.34,,99,0,0,220,,,,,,7719,12:44:14,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,67.0,41.1,40.6,51.0,115.7,,,,,,,,,,,,,7719,12:44:14,1,,,5.2,175,60,0.92,310,310,6.2,6.0,6.2,1.2,0.6,TO,,,,,,,,,,0,0,0,0,,,,
7720,12:44:16,1,,,2,23,1,실외온도제한,4,0,9,2,8,13,0,0,0,0,0,0,0,0,0,0,0,0,217,255,0,0,0,36,0,1,9,52,1,18,4,192,24,,,,7720,12:44:16,1,,,24,5,3,86,27.93,11.34,11.0,-0.34,,99,0,0,220,,,,,,7720,12:44:16,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,67.0,41.1,40.6,51.0,115.7,,,,,,,,,,,,,7720,12:44:16,1,,,5.2,175,60,0.92,310,310,6.4,6.2,6.2,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
7721,12:44:18,1,,,2,23,1,실외온도제한,4,0,9,2,8,13,0,0,0,0,0,0,0,0,0,0,0,0,217,255,0,0,0,36,0,1,9,52,1,18,4,192,24,,,,7721,12:44:18,1,,,24,5,3,86,27.93,11.34,11.0,-0.34,,99,0,0,220,,,,,,7721,12:44:18,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,67.0,41.1,40.6,51.0,115.7,,,,,,,,,,,,,7721,12:44:18,1,,,5.2,175,60,0.92,310,310,6.4,6.2,6.2,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
7722,12:44:20,1,,,2,23,1,실외온도제한,4,0,12,2,11,13,0,0,0,0,0,0,0,0,0,0,0,0,219,255,0,0,0,36,0,1,9,46,1,21,4,205,24,,,,7722,12:44:20,1,,,24,5,3,86,27.93,11.34,11.0,-0.34,,100,0,0,220,,,,,,7722,12:44:20,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,67.0,41.1,40.6,51.0,115.7,,,,,,,,,,,,,7722,12:44:20,1,,,5.2,176,60,0.92,305,310,6.2,6.0,6.0,1.2,0.4,TO,,,,,,,,,,0,0,0,0,,,,
7723,12:44:22,1,,,2,23,1,실외온도제한,4,0,12,2,14,13,0,0,0,0,0,0,0,0,0,0,0,0,222,255,0,0,0,36,0,1,9,46,1,21,4,205,24,,,,7723,12:44:22,1,,,24,5,3,86,27.93,11.34,11.0,-0.34,,99,0,0,220,,,,,,7723,12:44:22,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,67.0,41.1,40.6,51.0,115.7,,,,,,,,,,,,,7723,12:44:22,1,,,5.2,176,60,0.92,305,310,6.2,6.0,6.0,1.2,0.4,TO,,,,,,,,,,0,0,0,0,,,,
7724,12:44:24,1,,,2,23,1,실외온도제한,4,0,15,2,14,13,0,0,0,0,0,0,0,0,0,0,0,0,222,255,0,0,0,36,0,1,9,46,1,20,4,202,24,,,,7724,12:44:24,1,,,24,5,3,86,27.93,11.34,11.0,-0.34,,99,0,0,220,,,,,,7724,12:44:24,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,67.0,41.1,40.6,51.0,115.7,,,,,,,,,,,,,7724,12:44:24,1,,,5.2,175,60,0.92,300,310,6.2,6.2,6.0,1.2,1.4,TO,,,,,,,,,,0,0,0,0,,,,
7725,12:44:26,1,,,2,23,1,실외온도제한,4,0,19,2,18,13,0,0,0,0,0,0,0,0,0,0,0,0,224,255,0,0,0,36,0,1,9,46,1,22,4,212,24,,,,7725,12:44:26,1,,,24,5,3,86,27.93,11.34,11.0,-0.34,,99,0,0,220,,,,,,7725,12:44:26,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,67.0,41.1,40.6,51.0,115.7,,,,,,,,,,,,,7725,12:44:26,1,,,5.4,175,60,0.92,300,310,6.4,6.2,6.0,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
7726,12:44:28,1,,,2,23,1,실외온도제한,4,0,19,2,21,13,0,0,0,0,0,0,0,0,0,0,0,0,224,255,0,0,0,36,0,1,9,46,1,22,4,212,24,,,,7726,12:44:28,1,,,24,5,3,86,27.93,11.34,11.34,0.0,,99,0,0,220,,,,,,7726,12:44:28,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,67.0,41.1,40.6,51.0,115.7,,,,,,,,,,,,,7726,12:44:28,1,,,5.4,175,60,0.92,300,310,6.4,6.2,6.0,1.4,1.2,TO,,,,,,,,,,0,0,0,0,,,,
7727,12:44:30,1,,,2,23,1,실외온도제한,4,0,22,2,21,13,0,0,0,0,0,0,0,0,0,0,0,0,226,255,0,0,0,36,0,1,9,46,1,23,4,215,24,,,,7727,12:44:30,1,,,24,5,3,86,27.93,11.34,11.34,0.0,,99,0,0,220,,,,,,7727,12:44:30,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,67.0,41.1,40.6,51.0,115.7,,,,,,,,,,,,,7727,12:44:30,1,,,5.2,176,60,0.92,300,310,6.4,6.2,6.2,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
7728,12:44:32,1,,,2,23,1,실외온도제한,4,0,22,2,24,13,0,0,0,0,0,0,0,0,0,0,0,0,228,255,0,0,0,36,0,1,9,46,1,22,4,211,24,,,,7728,12:44:32,1,,,24,5,3,86,27.93,11.34,11.34,0.0,,100,0,0,220,,,,,,7728,12:44:32,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,67.0,41.1,40.6,51.0,115.7,,,,,,,,,,,,,7728,12:44:32,1,,,5.2,176,60,0.92,300,310,6.4,6.2,6.2,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
7729,12:44:34,1,,,2,23,1,실외온도제한,4,0,26,2,24,13,0,0,0,0,0,0,0,0,0,0,0,0,228,255,0,0,0,36,0,1,9,46,1,22,4,211,24,,,,7729,12:44:34,1,,,24,5,3,86,27.93,11.34,11.0,-0.34,,100,0,0,220,,,,,,7729,12:44:34,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,67.0,41.1,40.6,51.0,115.7,,,,,,,,,,,,,7729,12:44:34,1,,,5.2,176,60,0.92,305,310,6.2,6.2,6.0,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
7730,12:44:36,1,,,2,23,1,실외온도제한,4,0,29,2,28,13,0,0,0,0,0,0,0,0,0,0,0,0,231,255,0,0,0,36,0,1,9,46,1,21,4,207,24,,,,7730,12:44:36,1,,,24,5,3,86,27.93,11.34,11.0,-0.34,,99,0,0,220,,,,,,7730,12:44:36,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,67.0,41.1,40.6,51.0,115.7,,,,,,,,,,,,,7730,12:44:36,1,,,5.2,175,60,0.92,305,310,6.4,6.2,6.2,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
7731,12:44:38,1,,,2,23,1,실외온도제한,4,0,29,2,31,13,0,0,0,0,0,0,0,0,0,0,0,0,231,255,0,0,0,36,0,1,9,46,1,21,4,207,24,,,,7731,12:44:38,1,,,24,5,3,86,27.93,11.34,11.0,-0.34,,99,0,0,220,,,,,,7731,12:44:38,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,67.0,41.1,40.6,51.0,115.7,,,,,,,,,,,,,7731,12:44:38,1,,,5.2,175,60,0.92,305,310,6.4,6.2,6.2,1.4,1.4,TO,,,,,,,,,,0,0,0,0,,,,
7732,12:44:40,1,,,2,23,1,실외온도제한,4,0,32,2,31,13,0,0,0,0,0,0,0,0,0,0,0,0,233,255,0,0,0,36,0,1,9,46,1,23,4,217,24,,,,7732,12:44:40,1,,,24,5,3,86,27.93,11.34,11.0,-0.34,,99,0,0,220,,,,,,7732,12:44:40,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,67.0,41.1,40.6,51.0,115.7,,,,,,,,,,,,,7732,12:44:40,1,,,5.4,175,60,0.92,305,310,6.4,6.2,6.4,1.2,0.8,TO,,,,,,,,,,0,0,0,0,,,,
7733,12:44:42,1,,,2,23,1,실외온도제한,4,0,32,2,35,13,0,0,0,0,0,0,0,0,0,0,0,0,235,255,0,0,0,35,0,1,9,46,1,5,4,171,24,,,,7733,12:44:42,1,,,24,5,3,86,27.93,11.34,11.0,-0.34,,99,0,0,220,,,,,,7733,12:44:42,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,67.0,41.1,40.6,51.0,115.7,,,,,,,,,,,,,7733,12:44:42,1,,,5.4,175,60,0.92,305,310,6.4,6.2,6.4,1.2,0.8,TO,,,,,,,,,,0,0,0,0,,,,
7734,12:44:44,1,,,2,23,1,실외온도제한,4,0,36,2,35,13,0,0,0,0,0,0,0,0,0,0,0,0,235,255,0,0,0,35,0,1,9,46,1,5,4,171,24,,,,7734,12:44:44,1,,,24,5,3,86,27.93,11.34,11.0,-0.34,,99,0,0,220,,,,,,7734,12:44:44,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,67.0,41.1,40.6,51.0,115.7,,,,,,,,,,,,,7734,12:44:44,1,,,5.2,176,60,0.92,300,310,6.2,6.0,6.0,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
7735,12:44:46,1,,,2,23,1,실외온도제한,4,0,39,2,38,13,0,0,0,0,0,0,0,0,0,0,0,0,237,255,0,0,0,35,0,1,9,46,1,4,4,168,24,,,,7735,12:44:46,1,,,24,5,3,86,27.93,11.34,11.0,-0.34,,100,0,0,220,,,,,,7735,12:44:46,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,67.0,41.1,40.2,51.0,115.7,,,,,,,,,,,,,7735,12:44:46,1,,,5.2,176,60,0.92,300,310,6.2,6.0,6.4,1.2,0.8,TO,,,,,,,,,,0,0,0,0,,,,
7736,12:44:48,1,,,2,23,1,실외온도제한,4,0,39,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,237,255,0,0,0,35,0,1,9,46,1,4,4,168,24,,,,7736,12:44:48,1,,,24,5,3,86,27.93,11.34,11.0,-0.34,,100,0,0,220,,,,,,7736,12:44:48,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,67.0,41.1,40.2,51.0,115.7,,,,,,,,,,,,,7736,12:44:48,1,,,5.2,176,60,0.92,300,310,6.2,6.0,6.4,1.2,0.8,TO,,,,,,,,,,0,0,0,0,,,,
7737,12:44:50,1,,,2,23,1,실외온도제한,4,0,42,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,240,255,0,0,0,35,0,1,9,46,1,6,4,174,24,,,,7737,12:44:50,1,,,24,5,3,86,27.93,11.34,11.34,0.0,,99,0,0,220,,,,,,7737,12:44:50,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,67.0,41.1,40.2,51.0,115.7,,,,,,,,,,,,,7737,12:44:50,1,,,5.2,175,60,0.92,300,310,6.2,6.0,6.4,1.2,0.8,TO,,,,,,,,,,0,0,0,0,,,,
7738,12:44:52,1,,,2,23,1,실외온도제한,4,0,42,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,242,255,0,0,0,35,0,1,9,46,1,6,4,174,24,,,,7738,12:44:52,1,,,24,5,3,86,27.93,11.34,11.34,0.0,,99,0,0,220,,,,,,7738,12:44:52,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,67.0,41.1,40.2,51.0,115.7,,,,,,,,,,,,,7738,12:44:52,1,,,5.2,175,60,0.92,300,310,6.2,6.0,6.4,1.2,0.8,TO,,,,,,,,,,0,0,0,0,,,,
7739,12:44:54,1,,,2,23,1,실외온도제한,4,0,46,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,242,255,0,0,0,35,0,1,9,46,1,6,4,176,24,,,,7739,12:44:54,1,,,24,5,3,86,27.93,11.34,11.34,0.0,,99,0,0,220,,,,,,7739,12:44:54,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,67.0,41.1,40.2,51.0,115.7,,,,,,,,,,,,,7739,12:44:54,1,,,5.2,175,60,0.92,300,310,6.2,6.0,6.4,1.2,1.0,TO,,,,,,,,,,0,0,0,0,,,,
7740,12:44:56,1,,,2,23,1,실외온도제한,4,0,49,2,8,13,0,0,0,0,0,0,0,0,0,0,0,0,244,255,0,0,0,35,0,1,9,46,1,7,4,179,24,,,,7740,12:44:56,1,,,24,5,3,86,27.93,11.34,11.34,0.0,,99,0,0,220,,,,,,7740,12:44:56,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,67.0,41.1,40.2,51.0,115.7,,,,,,,,,,,,,7740,12:44:56,1,,,5.2,176,60,0.92,300,310,6.2,6.0,6.0,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
7741,12:44:58,1,,,2,23,1,실외온도제한,4,0,49,2,8,13,0,0,0,0,0,0,0,0,0,0,0,0,244,255,0,0,0,35,0,1,9,46,1,7,4,179,24,,,,7741,12:44:58,1,,,24,5,3,86,27.93,11.0,11.34,0.34,,99,0,0,220,,,,,,7741,12:44:58,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,67.0,41.1,40.2,51.0,115.7,,,,,,,,,,,,,7741,12:44:58,1,,,5.2,176,60,0.92,300,310,6.2,6.0,6.0,1.2,1.2,TO,,,,,,,,,,0,0,0,0,,,,
7742,12:45:00,1,,,2,23,1,실외온도제한,4,0,53,2,12,13,0,0,0,0,0,0,0,0,0,0,0,0,246,255,0,0,0,35,0,1,9,46,1,8,4,182,24,,,,7742,12:45:00,1,,,24,5,3,86,27.93,11.0,11.34,0.34,,100,0,0,220,,,,,,7742,12:45:00,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,67.0,41.1,40.2,51.0,115.7,,,,,,,,,,,,,7742,12:45:00,1,,,5.2,175,60,0.92,300,310,6.4,6.2,6.2,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
7743,12:45:02,1,,,2,23,1,실외온도제한,4,0,53,2,15,13,0,0,0,0,0,0,0,0,0,0,0,0,249,255,0,0,0,35,0,1,9,46,1,8,4,182,24,,,,7743,12:45:02,1,,,24,5,3,86,27.93,11.0,11.34,0.34,,99,0,0,220,,,,,,7743,12:45:02,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,66.0,41.1,40.6,51.0,114.7,,,,,,,,,,,,,7743,12:45:02,1,,,5.2,175,60,0.92,300,310,6.4,6.2,6.2,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
7744,12:45:04,1,,,2,23,1,실외온도제한,4,0,56,2,15,13,0,0,0,0,0,0,0,0,0,0,0,0,249,255,0,0,0,35,0,1,9,46,1,7,4,179,24,,,,7744,12:45:04,1,,,24,5,3,86,27.93,11.34,11.0,-0.34,,99,0,0,220,,,,,,7744,12:45:04,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,66.0,41.1,40.6,51.0,114.7,,,,,,,,,,,,,7744,12:45:04,1,,,5.4,175,60,0.92,300,310,6.4,6.2,6.4,1.2,1.6,TO,,,,,,,,,,0,0,0,0,,,,
7745,12:45:06,1,,,2,23,1,실외온도제한,4,0,59,2,18,13,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0,0,36,0,1,9,52,1,18,4,193,24,,,,7745,12:45:06,1,,,24,5,3,86,27.93,11.34,11.0,-0.34,,0,0,0,220,,,,,,7745,12:45:06,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,66.0,41.1,40.2,51.0,114.7,,,,,,,,,,,,,7745,12:45:06,1,,,5.2,175,60,0.92,300,310,6.4,6.2,6.4,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
7746,12:45:08,1,,,2,23,1,실외온도제한,4,0,59,2,22,13,0,0,0,0,0,0,0,0,0,0,0,0,1,255,0,0,0,36,0,1,9,52,1,18,4,193,24,,,,7746,12:45:08,1,,,24,5,3,86,27.93,11.34,11.0,-0.34,,0,0,0,220,,,,,,7746,12:45:08,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,66.0,41.1,40.2,51.0,114.7,,,,,,,,,,,,,7746,12:45:08,1,,,5.2,175,60,0.92,300,310,6.4,6.2,6.4,1.4,1.8,TO,,,,,,,,,,0,0,0,0,,,,
7747,12:45:10,1,,,2,23,1,실외온도제한,4,0,3,2,22,13,0,0,0,0,0,0,0,0,0,0,0,0,3,255,0,0,0,36,0,1,9,46,1,16,4,182,24,,,,7747,12:45:10,1,,,24,5,3,86,27.93,11.0,11.0,0.0,,100,0,0,220,,,,,,7747,12:45:10,1,,,0,0,69,,0,0,23,,1.0,9.9,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,,41,41,750,750,0,0,86,255,,,,,,,39.3,220.0,-48.7,-50.3,66.0,41.1,40.2,51.0,114.7,,,,,,,,,,,,,7747,12:45:10,1,,,5.4,176,60,0.92,300,310,6.4,6.2,6.8,1.4,1.0,TO,,,,,,,,,,0,0,0,0,,,,
