Micom IDU1 Data,Time Interval = 2 sec,Save Start Time:,"Thursday, February 21 08:25:23, 2019",,,,,NOTE:파일저장중 생성된 공란은 모델확장을 위한 영역입니다. 분석시 불필요할 경우 숨기기 기능을 이용해 주시기 바랍니다.
System Info:,Single&Multi,Pressure,R32,1Unit,Default Unit:,"C , kPa , m3/h , kBtu/h",User's Unit:,"C , kPa , m3/h , kBtu/h"
Distributor:,전문점명,Version:,"-",LGMV:,8.0.5R,External:,"-"
Installer:,설치자명,EEPROM:,"7.232(7.e8)",COMP:,"-",FAN:,"-"
Model:,모델명,IDU NUM:,1,Connect:,ODU
Site:,현장명,Hrunit NUM:,0,AWHP:,0,DXC:,0,FAU:,0,GHU:,0,WHU:,0,CASCADE:,0,SHOWCASE:,0,
siter,time,운전모드,Error,ErrorUnit,용량1,모드1,풍량1,EEV1,공기1,배관in1,배관out1,SC/SH1,추가정보1,통신1,CEN1,에러1,습도1,,,,,
4020,10:40:10,1,,,24,5,3,72,27.93,13.68,13.68,0.00,,99,0,0,220,,,,,
4021,10:40:12,1,,,24,5,3,72,27.93,13.68,13.68,0.00,,99,0,0,220,,,,,
4022,10:40:14,1,,,24,5,3,72,27.93,13.68,13.68,0.00,,99,0,0,220,,,,,
4023,10:40:16,1,,,24,5,3,72,27.93,13.68,13.68,0.00,,100,0,0,220,,,,,
4024,10:40:18,1,,,24,5,3,72,27.93,13.68,13.68,0.00,,100,0,0,220,,,,,
4025,10:40:20,1,,,24,5,3,72,27.93,13.68,13.68,0.00,,99,0,0,220,,,,,
4026,10:40:22,1,,,24,5,3,72,27.93,13.68,13.68,0.00,,99,0,0,220,,,,,
4027,10:40:24,1,,,24,5,3,72,27.93,13.68,13.68,0.00,,99,0,0,220,,,,,
4028,10:40:26,1,,,24,5,3,72,27.93,13.68,13.68,0.00,,99,0,0,220,,,,,
4029,10:40:28,1,,,24,5,3,72,27.93,13.68,13.68,0.00,,99,0,0,220,,,,,
4030,10:40:30,1,,,24,5,3,72,27.93,13.68,13.68,0.00,,100,0,0,220,,,,,
4031,10:40:32,1,,,24,5,3,72,27.93,13.68,13.68,0.00,,100,0,0,220,,,,,
4032,10:40:34,1,,,24,5,3,72,27.93,13.68,13.68,0.00,,99,0,0,220,,,,,
4033,10:40:36,1,,,24,5,3,72,27.93,13.68,13.68,0.00,,99,0,0,220,,,,,
4034,10:40:38,1,,,24,5,3,72,27.93,13.68,13.68,0.00,,99,0,0,220,,,,,
4035,10:40:40,1,,,24,5,3,72,27.93,13.68,13.68,0.00,,99,0,0,220,,,,,
4036,10:40:42,1,,,24,5,3,72,27.93,13.68,13.68,0.00,,99,0,0,220,,,,,
4037,10:40:44,1,,,24,5,3,72,27.93,13.68,13.68,0.00,,100,0,0,220,,,,,
4038,10:40:46,1,,,24,5,3,72,27.93,13.68,13.68,0.00,,99,0,0,220,,,,,
4039,10:40:48,1,,,24,5,3,72,27.93,13.68,13.68,0.00,,99,0,0,220,,,,,
4040,10:40:50,1,,,24,5,3,72,27.93,13.68,13.68,0.00,,99,0,0,220,,,,,
4041,10:40:52,1,,,24,5,3,72,27.93,13.68,13.68,0.00,,99,0,0,220,,,,,
4042,10:40:54,1,,,24,5,3,72,27.93,13.68,13.68,0.00,,99,0,0,220,,,,,
4043,10:40:56,1,,,24,5,3,72,27.93,13.68,13.68,0.00,,100,0,0,220,,,,,
4044,10:40:58,1,,,24,5,3,72,27.93,13.68,13.68,0.00,,100,0,0,220,,,,,
4045,10:41:00,1,,,24,5,3,72,27.93,13.68,13.68,0.00,,99,0,0,220,,,,,
4046,10:41:02,1,,,24,5,3,72,27.93,13.68,13.68,0.00,,99,0,0,220,,,,,
4047,10:41:04,1,,,24,5,3,72,27.93,13.68,13.68,0.00,,99,0,0,220,,,,,
4048,10:41:06,1,,,24,5,3,72,27.93,13.68,13.68,0.00,,99,0,0,220,,,,,
4049,10:41:08,1,,,24,5,3,72,27.93,13.68,13.68,0.00,,99,0,0,220,,,,,
4050,10:41:10,1,,,24,5,3,67,27.93,13.68,13.68,0.00,,100,0,0,220,,,,,
4051,10:41:12,1,,,24,5,3,67,27.93,13.68,13.68,0.00,,100,0,0,220,,,,,
4052,10:41:14,1,,,24,5,3,67,27.93,13.68,13.68,0.00,,80,0,0,220,,,,,
4053,10:41:16,1,,,24,5,3,67,27.93,13.68,13.68,0.00,,85,0,0,220,,,,,
4054,10:41:18,1,,,24,5,3,67,27.93,13.68,13.68,0.00,,85,0,0,220,,,,,
4055,10:41:20,1,,,24,5,3,67,27.93,13.68,13.68,0.00,,88,0,0,220,,,,,
4056,10:41:22,1,,,24,5,3,67,27.93,13.68,13.68,0.00,,88,0,0,220,,,,,
4057,10:41:24,1,,,24,5,3,67,27.93,13.68,13.68,0.00,,100,0,0,220,,,,,
4058,10:41:26,1,,,24,5,3,67,27.93,13.68,13.68,0.00,,92,0,0,220,,,,,
4059,10:41:28,1,,,24,5,3,67,27.93,13.68,13.68,0.00,,92,0,0,220,,,,,
4060,10:41:30,1,,,24,5,3,67,27.93,13.68,13.68,0.00,,93,0,0,220,,,,,
4061,10:41:32,1,,,24,5,3,67,27.93,13.68,13.68,0.00,,93,0,0,220,,,,,
4062,10:41:34,1,,,24,5,3,67,27.93,13.68,13.68,0.00,,100,0,0,220,,,,,
4063,10:41:36,1,,,24,5,3,67,27.93,13.68,13.68,0.00,,100,0,0,220,,,,,
4064,10:41:38,1,,,24,5,3,67,27.93,13.68,13.68,0.00,,100,0,0,220,,,,,
4065,10:41:40,1,,,24,5,3,67,27.93,13.68,13.68,0.00,,95,0,0,220,,,,,
4066,10:41:42,1,,,24,5,3,67,27.93,13.68,13.68,0.00,,95,0,0,220,,,,,
4067,10:41:44,1,,,24,5,3,67,27.93,13.68,13.68,0.00,,96,0,0,220,,,,,
4068,10:41:46,1,,,24,5,3,67,27.93,13.68,13.68,0.00,,100,0,0,220,,,,,
4069,10:41:48,1,,,24,5,3,67,27.93,13.68,13.68,0.00,,100,0,0,220,,,,,
4070,10:41:50,1,,,24,5,3,67,27.93,13.68,13.68,0.00,,100,0,0,220,,,,,
4071,10:41:52,1,,,24,5,3,67,27.93,13.68,13.68,0.00,,100,0,0,220,,,,,
4072,10:41:54,1,,,24,5,3,67,27.93,13.68,14.01,0.33,,96,0,0,220,,,,,
4073,10:41:56,1,,,24,5,3,67,27.93,13.68,14.01,0.33,,97,0,0,220,,,,,
4074,10:41:58,1,,,24,5,3,67,27.93,13.68,14.35,0.67,,97,0,0,220,,,,,
4075,10:42:00,1,,,24,5,3,67,27.93,13.68,14.35,0.67,,100,0,0,220,,,,,
4076,10:42:02,1,,,24,5,3,67,27.93,13.68,14.35,0.67,,100,0,0,220,,,,,
4077,10:42:04,1,,,24,5,3,67,27.93,13.68,14.68,1.00,,100,0,0,220,,,,,
4078,10:42:06,1,,,24,5,3,67,27.93,13.68,14.68,1.00,,97,0,0,220,,,,,
4079,10:42:08,1,,,24,5,3,67,27.93,13.68,14.68,1.00,,97,0,0,220,,,,,
4080,10:42:10,1,,,24,5,3,67,27.93,13.68,14.68,1.00,,97,0,0,220,,,,,
4081,10:42:12,1,,,24,5,3,67,27.93,13.35,15.69,2.34,,97,0,0,220,,,,,
4082,10:42:15,1,,,24,5,3,67,27.93,13.35,15.69,2.34,,100,0,0,220,,,,,
4083,10:42:17,1,,,24,5,3,67,27.93,13.35,15.69,2.34,,100,0,0,220,,,,,
4084,10:42:19,1,,,24,5,3,67,27.93,13.35,16.02,2.67,,100,0,0,220,,,,,
4085,10:42:21,1,,,24,5,3,67,27.93,13.35,16.02,2.67,,98,0,0,220,,,,,
4086,10:42:23,1,,,24,5,3,67,27.93,13.35,16.69,3.34,,98,0,0,220,,,,,
4087,10:42:25,1,,,24,5,3,67,27.93,13.35,16.69,3.34,,98,0,0,220,,,,,
4088,10:42:27,1,,,24,5,3,67,27.93,13.35,16.69,3.34,,100,0,0,220,,,,,
4089,10:42:29,1,,,24,5,3,67,27.93,13.35,17.03,3.68,,100,0,0,220,,,,,
4090,10:42:31,1,,,24,5,3,67,27.93,13.35,17.03,3.68,,100,0,0,220,,,,,
4091,10:42:33,1,,,24,5,3,67,27.93,13.35,17.03,3.68,,100,0,0,220,,,,,
4092,10:42:35,1,,,24,5,3,67,27.93,13.35,17.70,4.35,,98,0,0,220,,,,,
4093,10:42:37,1,,,24,5,3,67,27.93,13.35,17.70,4.35,,98,0,0,220,,,,,
4094,10:42:39,1,,,24,5,3,67,27.93,13.35,17.70,4.35,,98,0,0,220,,,,,
4095,10:42:41,1,,,24,5,3,67,27.93,13.35,18.04,4.69,,100,0,0,220,,,,,
4096,10:42:43,1,,,24,5,3,67,27.93,13.35,18.04,4.69,,100,0,0,220,,,,,
4097,10:42:45,1,,,24,5,3,67,27.93,13.35,18.37,5.02,,98,0,0,220,,,,,
4098,10:42:47,1,,,24,5,3,67,27.93,13.35,18.37,5.02,,98,0,0,220,,,,,
4099,10:42:49,1,,,24,5,3,67,27.93,13.35,18.37,5.02,,98,0,0,220,,,,,
4100,10:42:51,1,,,24,5,3,67,27.93,13.35,18.37,5.02,,98,0,0,220,,,,,
4101,10:42:53,1,,,24,5,3,67,27.93,13.35,18.71,5.36,,98,0,0,220,,,,,
4102,10:42:55,1,,,24,5,3,67,27.93,13.35,18.71,5.36,,100,0,0,220,,,,,
4103,10:42:57,1,,,24,5,3,67,27.93,13.35,18.71,5.36,,98,0,0,220,,,,,
4104,10:42:59,1,,,24,5,3,67,27.93,13.35,19.05,5.70,,98,0,0,220,,,,,
4105,10:43:01,1,,,24,5,3,67,27.93,13.35,19.05,5.70,,98,0,0,220,,,,,
4106,10:43:03,1,,,24,5,3,67,27.93,13.35,19.05,5.70,,98,0,0,220,,,,,
4107,10:43:05,1,,,24,5,3,67,27.93,13.35,19.05,5.70,,98,0,0,220,,,,,
4108,10:43:07,1,,,24,5,3,67,27.93,13.35,19.05,5.70,,100,0,0,220,,,,,
4109,10:43:09,1,,,24,5,3,67,27.93,13.35,19.05,5.70,,100,0,0,220,,,,,
4110,10:43:11,1,,,24,5,3,70,27.93,13.35,19.05,5.70,,98,0,0,220,,,,,
4111,10:43:13,1,,,24,5,3,70,27.93,13.35,19.05,5.70,,98,0,0,220,,,,,
4112,10:43:15,1,,,24,5,3,70,27.93,13.35,19.39,6.04,,98,0,0,220,,,,,
4113,10:43:17,1,,,24,5,3,70,27.93,13.35,19.39,6.04,,98,0,0,220,,,,,
4114,10:43:19,1,,,24,5,3,70,27.93,13.35,19.39,6.04,,98,0,0,220,,,,,
4115,10:43:21,1,,,24,5,3,70,27.93,13.35,19.39,6.04,,100,0,0,220,,,,,
4116,10:43:23,1,,,24,5,3,70,27.93,13.35,19.39,6.04,,100,0,0,220,,,,,
4117,10:43:25,1,,,24,5,3,70,27.93,13.35,19.39,6.04,,98,0,0,220,,,,,
4118,10:43:27,1,,,24,5,3,70,27.93,13.35,19.39,6.04,,98,0,0,220,,,,,
4119,10:43:29,1,,,24,5,3,70,27.93,13.68,19.39,5.71,,98,0,0,220,,,,,
4120,10:43:31,1,,,24,5,3,70,27.93,13.68,19.39,5.71,,98,0,0,220,,,,,
4121,10:43:33,1,,,24,5,3,70,27.93,13.68,19.39,5.71,,98,0,0,220,,,,,
4122,10:43:35,1,,,24,5,3,70,27.93,13.68,19.39,5.71,,100,0,0,220,,,,,
4123,10:43:37,1,,,24,5,3,70,27.93,13.68,19.39,5.71,,99,0,0,220,,,,,
4124,10:43:39,1,,,24,5,3,70,27.93,14.01,19.73,5.72,,99,0,0,220,,,,,
4125,10:43:41,1,,,24,5,3,70,27.93,14.01,19.73,5.72,,99,0,0,220,,,,,
4126,10:43:43,1,,,24,5,3,70,27.93,14.01,19.73,5.72,,99,0,0,220,,,,,
4127,10:43:45,1,,,24,5,3,70,27.93,14.01,19.39,5.38,,100,0,0,220,,,,,
4128,10:43:47,1,,,24,5,3,70,27.93,14.01,19.39,5.38,,100,0,0,220,,,,,
4129,10:43:49,1,,,24,5,3,73,27.93,14.01,19.39,5.38,,100,0,0,220,,,,,
4130,10:43:51,1,,,24,5,3,73,27.93,14.01,19.39,5.38,,99,0,0,220,,,,,
4131,10:43:53,1,,,24,5,3,73,27.93,14.01,18.71,4.70,,99,0,0,220,,,,,
4132,10:43:55,1,,,24,5,3,73,27.93,14.01,18.71,4.70,,99,0,0,220,,,,,
4133,10:43:57,1,,,24,5,3,73,27.93,14.01,18.71,4.70,,100,0,0,220,,,,,
4134,10:43:59,1,,,24,5,3,73,27.93,14.35,18.04,3.69,,100,0,0,220,,,,,
4135,10:44:01,1,,,24,5,3,73,27.93,14.35,18.04,3.69,,100,0,0,220,,,,,
4136,10:44:03,1,,,24,5,3,73,27.93,14.35,18.04,3.69,,100,0,0,220,,,,,
4137,10:44:05,1,,,24,5,3,73,27.93,14.35,16.69,2.34,,99,0,0,220,,,,,
4138,10:44:07,1,,,24,5,3,73,27.93,14.35,16.69,2.34,,99,0,0,220,,,,,
4139,10:44:09,1,,,24,5,3,73,27.93,14.35,16.36,2.01,,99,0,0,220,,,,,
4140,10:44:11,1,,,24,5,3,73,27.93,14.35,16.36,2.01,,100,0,0,220,,,,,
4141,10:44:13,1,,,24,5,3,73,27.93,14.35,16.36,2.01,,100,0,0,220,,,,,
4142,10:44:15,1,,,24,5,3,73,27.93,14.68,15.69,1.01,,100,0,0,220,,,,,
4143,10:44:17,1,,,24,5,3,73,27.93,14.68,15.69,1.01,,99,0,0,220,,,,,
4144,10:44:19,1,,,24,5,3,73,27.93,14.68,15.69,1.01,,99,0,0,220,,,,,
4145,10:44:21,1,,,24,5,3,73,27.93,14.68,15.69,1.01,,99,0,0,220,,,,,
4146,10:44:23,1,,,24,5,3,73,27.93,14.68,15.69,1.01,,99,0,0,220,,,,,
4147,10:44:25,1,,,24,5,3,73,27.93,14.68,15.69,1.01,,100,0,0,220,,,,,
4148,10:44:27,1,,,24,5,3,73,27.93,14.68,15.69,1.01,,100,0,0,220,,,,,
4149,10:44:29,1,,,24,5,3,73,27.93,14.68,15.35,0.67,,100,0,0,220,,,,,
4150,10:44:31,1,,,24,5,3,73,27.93,14.68,15.35,0.67,,99,0,0,220,,,,,
4151,10:44:33,1,,,24,5,3,73,27.93,14.68,15.35,0.67,,99,0,0,220,,,,,
4152,10:44:35,1,,,24,5,3,73,27.93,14.68,15.35,0.67,,99,0,0,220,,,,,
4153,10:44:37,1,,,24,5,3,73,27.93,14.68,15.35,0.67,,100,0,0,220,,,,,
4154,10:44:39,1,,,24,5,3,73,27.93,14.68,15.02,0.34,,100,0,0,220,,,,,
4155,10:44:41,1,,,24,5,3,73,27.93,14.68,15.02,0.34,,100,0,0,220,,,,,
4156,10:44:43,1,,,24,5,3,73,27.93,14.68,15.02,0.34,,100,0,0,220,,,,,
4157,10:44:45,1,,,24,5,3,73,27.93,14.68,15.02,0.34,,99,0,0,220,,,,,
4158,10:44:47,1,,,24,5,3,73,27.93,14.68,15.02,0.34,,99,0,0,220,,,,,
4159,10:44:49,1,,,24,5,3,73,27.93,14.68,15.02,0.34,,99,0,0,220,,,,,
4160,10:44:51,1,,,24,5,3,73,27.93,14.68,15.02,0.34,,100,0,0,220,,,,,
4161,10:44:53,1,,,24,5,3,73,27.93,14.68,15.02,0.34,,100,0,0,220,,,,,
4162,10:44:55,1,,,24,5,3,73,27.93,14.68,15.02,0.34,,99,0,0,220,,,,,
4163,10:44:58,1,,,24,5,3,73,27.93,14.68,15.02,0.34,,99,0,0,220,,,,,
4164,10:45:00,1,,,24,5,3,73,27.93,14.68,15.02,0.34,,99,0,0,220,,,,,
4165,10:45:02,1,,,24,5,3,73,27.93,14.68,15.02,0.34,,99,0,0,220,,,,,
4166,10:45:04,1,,,24,5,3,73,27.93,14.68,15.02,0.34,,99,0,0,220,,,,,
4167,10:45:06,1,,,24,5,3,73,27.93,14.68,15.02,0.34,,100,0,0,220,,,,,
4168,10:45:08,1,,,24,5,3,73,27.93,14.68,15.02,0.34,,99,0,0,220,,,,,
4169,10:45:10,1,,,24,5,3,70,27.93,14.68,14.68,0.00,,99,0,0,220,,,,,
4170,10:45:12,1,,,24,5,3,70,27.93,14.68,14.68,0.00,,99,0,0,220,,,,,
4171,10:45:14,1,,,24,5,3,70,27.93,14.68,14.68,0.00,,99,0,0,220,,,,,
4172,10:45:16,1,,,24,5,3,70,27.93,14.68,14.68,0.00,,99,0,0,220,,,,,
4173,10:45:18,1,,,24,5,3,70,27.93,14.68,14.68,0.00,,100,0,0,220,,,,,
4174,10:45:20,1,,,24,5,3,70,27.93,14.68,14.68,0.00,,100,0,0,220,,,,,
4175,10:45:22,1,,,24,5,3,70,27.93,14.68,14.68,0.00,,99,0,0,220,,,,,
4176,10:45:24,1,,,24,5,3,70,27.93,14.68,14.68,0.00,,99,0,0,220,,,,,
4177,10:45:26,1,,,24,5,3,70,27.93,14.68,14.68,0.00,,99,0,0,220,,,,,
4178,10:45:28,1,,,24,5,3,70,27.93,14.68,14.68,0.00,,99,0,0,220,,,,,
4179,10:45:30,1,,,24,5,3,70,27.93,14.68,14.68,0.00,,99,0,0,220,,,,,
4180,10:45:32,1,,,24,5,3,70,27.93,14.68,14.68,0.00,,100,0,0,220,,,,,
4181,10:45:34,1,,,24,5,3,70,27.93,14.68,14.68,0.00,,100,0,0,220,,,,,
4182,10:45:36,1,,,24,5,3,70,27.93,14.68,14.68,0.00,,99,0,0,220,,,,,
4183,10:45:38,1,,,24,5,3,70,27.93,14.68,14.68,0.00,,99,0,0,220,,,,,
4184,10:45:40,1,,,24,5,3,70,27.93,14.68,14.68,0.00,,99,0,0,220,,,,,
4185,10:45:42,1,,,24,5,3,70,27.93,14.68,14.68,0.00,,99,0,0,220,,,,,
4186,10:45:44,1,,,24,5,3,70,27.93,14.68,14.68,0.00,,99,0,0,220,,,,,
4187,10:45:46,1,,,24,5,3,70,27.93,14.68,14.68,0.00,,100,0,0,220,,,,,
4188,10:45:48,1,,,24,5,3,70,27.93,14.68,14.68,0.00,,99,0,0,220,,,,,
4189,10:45:50,1,,,24,5,3,67,27.93,14.68,15.02,0.34,,99,0,0,220,,,,,
4190,10:45:52,1,,,24,5,3,67,27.93,14.68,15.02,0.34,,99,0,0,220,,,,,
4191,10:45:54,1,,,24,5,3,67,27.93,14.68,15.02,0.34,,99,0,0,220,,,,,
4192,10:45:56,1,,,24,5,3,67,27.93,14.68,15.02,0.34,,99,0,0,220,,,,,
4193,10:45:58,1,,,24,5,3,67,27.93,14.68,15.02,0.34,,100,0,0,220,,,,,
4194,10:46:00,1,,,24,5,3,67,27.93,14.68,15.02,0.34,,100,0,0,220,,,,,
4195,10:46:02,1,,,24,5,3,67,27.93,14.68,15.02,0.34,,99,0,0,220,,,,,
4196,10:46:04,1,,,24,5,3,67,27.93,14.68,15.02,0.34,,99,0,0,220,,,,,
4197,10:46:06,1,,,24,5,3,67,27.93,14.68,15.02,0.34,,99,0,0,220,,,,,
4198,10:46:08,1,,,24,5,3,67,27.93,14.68,15.02,0.34,,99,0,0,220,,,,,
4199,10:46:10,1,,,24,5,3,67,27.93,14.68,14.68,0.00,,100,0,0,220,,,,,
4200,10:46:12,1,,,24,5,3,67,27.93,14.68,14.68,0.00,,100,0,0,220,,,,,
4201,10:46:14,1,,,24,5,3,67,27.93,14.68,14.68,0.00,,100,0,0,220,,,,,
4202,10:46:16,1,,,24,5,3,67,27.93,14.68,15.02,0.34,,99,0,0,220,,,,,
4203,10:46:18,1,,,24,5,3,67,27.93,14.68,15.02,0.34,,99,0,0,220,,,,,
4204,10:46:20,1,,,24,5,3,67,27.93,14.68,15.02,0.34,,99,0,0,220,,,,,
4205,10:46:22,1,,,24,5,3,67,27.93,14.68,15.02,0.34,,100,0,0,220,,,,,
4206,10:46:24,1,,,24,5,3,67,27.93,14.68,15.02,0.34,,100,0,0,220,,,,,
4207,10:46:26,1,,,24,5,3,67,27.93,14.68,14.68,0.00,,100,0,0,220,,,,,
4208,10:46:28,1,,,24,5,3,67,27.93,14.68,14.68,0.00,,99,0,0,220,,,,,
4209,10:46:30,1,,,24,5,3,64,27.93,14.68,14.68,0.00,,99,0,0,220,,,,,
4210,10:46:32,1,,,24,5,3,64,27.93,14.68,14.68,0.00,,99,0,0,220,,,,,
4211,10:46:34,1,,,24,5,3,64,27.93,14.68,14.68,0.00,,99,0,0,220,,,,,
4212,10:46:36,1,,,24,5,3,64,27.93,14.68,14.68,0.00,,100,0,0,220,,,,,
4213,10:46:38,1,,,24,5,3,64,27.93,14.68,14.68,0.00,,100,0,0,220,,,,,
4214,10:46:40,1,,,24,5,3,64,27.93,14.35,14.68,0.33,,100,0,0,220,,,,,
4215,10:46:42,1,,,24,5,3,64,27.93,14.35,14.68,0.33,,99,0,0,220,,,,,
4216,10:46:44,1,,,24,5,3,64,27.93,14.35,14.68,0.33,,99,0,0,220,,,,,
4217,10:46:46,1,,,24,5,3,64,27.93,14.35,14.68,0.33,,99,0,0,220,,,,,
4218,10:46:48,1,,,24,5,3,64,27.93,14.35,14.68,0.33,,99,0,0,220,,,,,
4219,10:46:50,1,,,24,5,3,64,27.93,14.35,14.68,0.33,,100,0,0,220,,,,,
4220,10:46:52,1,,,24,5,3,64,27.93,14.35,14.68,0.33,,100,0,0,220,,,,,
4221,10:46:54,1,,,24,5,3,64,27.93,14.35,14.68,0.33,,100,0,0,220,,,,,
4222,10:46:56,1,,,24,5,3,64,27.93,14.35,14.68,0.33,,99,0,0,220,,,,,
4223,10:46:58,1,,,24,5,3,64,27.93,14.35,14.68,0.33,,99,0,0,220,,,,,
4224,10:47:00,1,,,24,5,3,64,27.93,14.35,14.68,0.33,,99,0,0,220,,,,,
4225,10:47:02,1,,,24,5,3,64,27.93,14.35,14.68,0.33,,100,0,0,220,,,,,
4226,10:47:04,1,,,24,5,3,64,27.93,14.01,14.68,0.67,,100,0,0,220,,,,,
4227,10:47:06,1,,,24,5,3,64,27.93,14.01,15.02,1.01,,100,0,0,220,,,,,
4228,10:47:08,1,,,24,5,3,64,27.93,14.01,15.02,1.01,,99,0,0,220,,,,,
4229,10:47:10,1,,,24,5,3,61,27.93,14.01,15.02,1.01,,99,0,0,220,,,,,
4230,10:47:12,1,,,24,5,3,61,27.93,14.01,15.02,1.01,,99,0,0,220,,,,,
4231,10:47:14,1,,,24,5,3,61,27.93,14.01,15.69,1.68,,99,0,0,220,,,,,
4232,10:47:16,1,,,24,5,3,61,27.93,14.01,15.69,1.68,,100,0,0,220,,,,,
4233,10:47:18,1,,,24,5,3,61,27.93,14.01,15.69,1.68,,0,0,0,220,,,,,
4234,10:47:20,1,,,24,5,3,61,27.93,14.01,16.02,2.01,,0,0,0,220,,,,,
4235,10:47:22,1,,,24,5,3,61,27.93,14.01,16.02,2.01,,66,0,0,220,,,,,
4236,10:47:24,1,,,24,5,3,61,27.93,14.01,16.02,2.01,,66,0,0,220,,,,,
4237,10:47:26,1,,,24,5,3,61,27.93,14.01,16.69,2.68,,80,0,0,220,,,,,
4238,10:47:28,1,,,24,5,3,61,27.93,14.01,16.69,2.68,,100,0,0,220,,,,,
4239,10:47:30,1,,,24,5,3,61,27.93,14.01,16.69,2.68,,100,0,0,220,,,,,
4240,10:47:32,1,,,24,5,3,61,27.93,14.01,16.69,2.68,,90,0,0,220,,,,,
4241,10:47:34,1,,,24,5,3,61,27.93,14.01,17.36,3.35,,90,0,0,220,,,,,
4242,10:47:36,1,,,24,5,3,61,27.93,14.01,17.70,3.69,,91,0,0,220,,,,,
4243,10:47:38,1,,,24,5,3,61,27.93,14.01,17.70,3.69,,91,0,0,220,,,,,
4244,10:47:41,1,,,24,5,3,61,27.93,14.01,17.70,3.69,,92,0,0,220,,,,,
4245,10:47:43,1,,,24,5,3,61,27.93,14.01,17.70,3.69,,100,0,0,220,,,,,
4246,10:47:45,1,,,24,5,3,61,27.93,14.01,18.37,4.36,,100,0,0,220,,,,,
4247,10:47:47,1,,,24,5,3,64,27.93,14.01,18.37,4.36,,94,0,0,220,,,,,
4248,10:47:49,1,,,24,5,3,64,27.93,14.01,18.37,4.36,,95,0,0,220,,,,,
4249,10:47:51,1,,,24,5,3,64,27.93,14.01,18.71,4.70,,95,0,0,220,,,,,
4250,10:47:53,1,,,24,5,3,64,27.93,14.01,18.71,4.70,,95,0,0,220,,,,,
4251,10:47:55,1,,,24,5,3,64,27.93,14.01,18.71,4.70,,95,0,0,220,,,,,
4252,10:47:57,1,,,24,5,3,64,27.93,14.01,19.05,5.04,,100,0,0,220,,,,,
4253,10:47:59,1,,,24,5,3,64,27.93,14.01,19.05,5.04,,96,0,0,220,,,,,
4254,10:48:01,1,,,24,5,3,64,27.93,14.01,19.39,5.38,,96,0,0,220,,,,,
4255,10:48:03,1,,,24,5,3,64,27.93,14.01,19.39,5.38,,96,0,0,220,,,,,
4256,10:48:05,1,,,24,5,3,64,27.93,14.01,19.39,5.38,,96,0,0,220,,,,,
4257,10:48:07,1,,,24,5,3,64,27.93,14.01,19.73,5.72,,96,0,0,220,,,,,
4258,10:48:09,1,,,24,5,3,64,27.93,14.01,19.73,5.72,,96,0,0,220,,,,,
4259,10:48:11,1,,,24,5,3,64,27.93,14.01,19.73,5.72,,100,0,0,220,,,,,
4260,10:48:13,1,,,24,5,3,64,27.93,14.01,19.73,5.72,,97,0,0,220,,,,,
4261,10:48:15,1,,,24,5,3,64,27.93,14.01,19.73,5.72,,97,0,0,220,,,,,
4262,10:48:17,1,,,24,5,3,64,27.93,14.01,19.73,5.72,,97,0,0,220,,,,,
4263,10:48:19,1,,,24,5,3,64,27.93,14.01,19.73,5.72,,97,0,0,220,,,,,
4264,10:48:21,1,,,24,5,3,64,27.93,14.01,20.07,6.06,,97,0,0,220,,,,,
4265,10:48:23,1,,,24,5,3,64,27.93,14.01,20.07,6.06,,100,0,0,220,,,,,
4266,10:48:25,1,,,24,5,3,64,27.93,14.01,20.07,6.06,,100,0,0,220,,,,,
4267,10:48:27,1,,,24,5,3,67,27.93,14.35,20.07,5.72,,97,0,0,220,,,,,
4268,10:48:29,1,,,24,5,3,67,27.93,14.35,20.07,5.72,,97,0,0,220,,,,,
4269,10:48:31,1,,,24,5,3,67,27.93,14.35,20.07,5.72,,97,0,0,220,,,,,
4270,10:48:33,1,,,24,5,3,67,27.93,14.35,20.07,5.72,,98,0,0,220,,,,,
4271,10:48:35,1,,,24,5,3,67,27.93,14.35,20.07,5.72,,98,0,0,220,,,,,
4272,10:48:37,1,,,24,5,3,67,27.93,14.35,20.07,5.72,,100,0,0,220,,,,,
4273,10:48:39,1,,,24,5,3,67,27.93,14.35,20.07,5.72,,98,0,0,220,,,,,
4274,10:48:41,1,,,24,5,3,67,27.93,14.35,20.07,5.72,,98,0,0,220,,,,,
4275,10:48:43,1,,,24,5,3,67,27.93,14.35,20.07,5.72,,98,0,0,220,,,,,
4276,10:48:45,1,,,24,5,3,67,27.93,14.35,20.07,5.72,,98,0,0,220,,,,,
4277,10:48:47,1,,,24,5,3,67,27.93,14.35,20.07,5.72,,98,0,0,220,,,,,
4278,10:48:49,1,,,24,5,3,67,27.93,14.35,20.07,5.72,,100,0,0,220,,,,,
4279,10:48:51,1,,,24,5,3,67,27.93,14.35,20.41,6.06,,100,0,0,220,,,,,
4280,10:48:53,1,,,24,5,3,67,27.93,14.35,20.41,6.06,,98,0,0,220,,,,,
4281,10:48:55,1,,,24,5,3,67,27.93,14.68,20.41,5.73,,98,0,0,220,,,,,
4282,10:48:57,1,,,24,5,3,67,27.93,14.68,20.41,5.73,,98,0,0,220,,,,,
4283,10:48:59,1,,,24,5,3,67,27.93,14.68,20.41,5.73,,100,0,0,220,,,,,
4284,10:49:01,1,,,24,5,3,67,27.93,14.68,20.41,5.73,,100,0,0,220,,,,,
